ID,Track,Singer(s),Stream
139,Bounce Out With That,YBN Nahmir,12729271
140,Mayores,Becky G; Bad Bunny,8655768
141,Déjate Llevar,Juan Magán; Belinda; Manuel Turizo; Snova; B-Case,11215032
142,More Than You Know,Axwell /\ Ingrosso,20338956
143,La player (Bandolera),Zion & Lennox,25690391
144,There's Nothing Holdin' Me Back,Shawn Mendes,16257138
145,Te Amo,Piso 21; Paulo Londra,23758975
146,Africa,TOTO,15094701
147,BUTTERFLY EFFECT,Travis Scott,18415127
148,LOVE. FEAT. ZACARI.,Kendrick Lamar; Zacari,14357115
149,Que Va,Alex Sensation; Ozuna,4492952
150,MotorSport,Migos; Nicki Minaj; Cardi B,11296492
151,Photograph,Ed Sheeran,37328677
152,That's What I Like,Bruno Mars,16595432
153,Everybody Dies In Their Nightmares,XXXTENTACION,9611700
154,Wonderwall - Remastered,Oasis,14328712
155,Plain Jane,A$AP Ferg,18612250
156,66,Lil Yachty; Trippie Redd,8609429
157,Bodak Yellow,Cardi B,27017223
158,Bartier Cardi (feat. 21 Savage),Cardi B; 21 Savage,26415415
159,Ahora,J Balvin,21677498
160,Loca - Remix,KHEA; Bad Bunny; Duki; Cazzu,8298170
161,Passionfruit,Drake,13467754
162,Symphony (feat. Zara Larsson),Clean Bandit; Zara Larsson,17306998
163,Galway Girl,Ed Sheeran,7613397
164,Barking,Ramz,19121113
165,SUTRA,Sebastian Yatra; Dalmata,5004764
166,Indecente,Anitta,5845184
167,Despacito,Luis Fonsi; Daddy Yankee,2642035
168,Suena El Dembow,Joey Montana; Sebastian Yatra,6505326
169,I'm the One (feat. Justin Bieber Quavo Chance the Rapper & Lil Wayne),DJ Khaled; Justin Bieber; Quavo; Chance the Rapper; Lil Wayne,8658066
170,The Greatest Show,Hugh Jackman; Keala Settle; Zac Efron; Zendaya; The Greatest Showman Ensemble,6995876
171,Mr. Brightside,The Killers,11042458
172,I'm Yours,Jason Mraz,14350597
173,OKRA,Tyler; The Creator,3594231
174,Go Flex,Post Malone,13206008
175,Sky Walker (feat. Travis Scott),Miguel; Travis Scott,6564038
176,Leave a Light On,Tom Walker,10557621
177,Pineapple (feat. Gucci Mane & Quavo),Ty Dolla $ign; Gucci Mane; Quavo,5144327
178,Stargazing,Kygo; Justin Jesso,10059377
179,Robarte un Beso,Carlos Vives; Sebastian Yatra,1532682
180,Paradise,George Ezra,18106594
181,I Feel It Coming,The Weeknd; Daft Punk,1524211
182,Strip That Down (feat. Quavo),Liam Payne; Quavo,6549899
183,Redbone,Childish Gambino,2026658
184,You Are The Reason,Calum Scott,15470318
185,Issues,Julia Michaels,6544028
186,going down!,XXXTENTACION,1514869
187,Roll in Peace (feat. XXXTENTACION),Kodak Black; XXXTENTACION,2569918
188,Don't Stop Believin',Journey,469363
189,Tequila,Dan + Shay,10208371
190,NUMB,XXXTENTACION,974672
191,El Clavo,Prince Royce,14286613
192,A Million Dreams,Ziv Zaifman; Hugh Jackman; Michelle Williams,1497876
193,Fiebre (feat. Wisin & Yandel),Ricky Martin; Wisin; Yandel,2064586
194,X (with 2 Chainz & Saudi),ScHoolboy Q; 2 Chainz; Saudi,2621065
195,Halo,Beyoncé,5395909
196,I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN; Taylor Swift,3702551
197,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled; Rihanna; Bryson Tiller,1556587
198,End Of Discussion (feat. Lil Wayne),Rich The Kid; Lil Wayne,1495874
199,BILLY,6ix9ine,2556723
200,Mask Off,Future,1450306
201,Alien,Sabrina Carpenter; Jonas Blue,12277321
202,Sober Up (feat. Rivers Cuomo),AJR; Rivers Cuomo,2117148
203,What About Us,P!nk,3604826
204,Never Enough,Loren Allred,1538721
205,All of Me,John Legend,1017561
206,Say Amen (Saturday Night),Panic! At The Disco,500489
207,Done for Me (feat. Kehlani),Charlie Puth; Kehlani,1674736
208,Home with You,Madison Beer,11412792
209,Lose Yourself - From "8 Mile" Soundtrack,Eminem,4874664
210,Don't Leave Me,BTS,585978
211,Stay,Zedd; Alessia Cara,14312503
212,Chasing Fire,Lauv,18593084
213,Playinwitme (feat. Kehlani),KYLE; Kehlani,30406714
214,Drip (feat. Migos),Cardi B; Migos,24686779
215,A$AP Forever (feat. Moby),A$AP Rocky; Moby,18083336
216,White Iverson,Post Malone,525372
217,One Kiss (with Dua Lipa),Calvin Harris; Dua Lipa,90843197
218,Get Up 10,Cardi B,10457962
219,I Do (feat. SZA),Cardi B; SZA,23313961
220,I Like It,Cardi B; Bad Bunny; J Balvin,69552791
221,Bickenhead,Cardi B,11723395
222,Best Life (feat. Chance The Rapper),Cardi B; Chance the Rapper,11882167
223,Ring (feat. Kehlani),Cardi B; Kehlani,12994733
224,A Good Night,John Legend; BloodPop®,882113
225,She Bad,Cardi B; YG,5591973
226,Money Bag,Cardi B,6510534
227,Hard 2 Face Reality,Poo Bear; Justin Bieber; Jay Electronica,4760084
228,Thru Your Phone,Cardi B,7032681
229,Love Is Madness (feat. Halsey),Thirty Seconds To Mars; Halsey,669078
230,Nice For What,Drake,128872354
231,To My Love - Tainy Remix,Bomba Estéreo; Tainy,14520907
232,Largado As Traças - Acústico,Zé Neto & Cristiano,4666196
233,I Wanna Know (feat. Bea Miller),NOTD; Bea Miller,23014219
234,I Get the Bag (feat. Migos),Gucci Mane; Migos,1550554
235,Marry Me,Thomas Rhett,5174390
236,Barbie Tingz,Nicki Minaj,15190996
237,Chun-Li,Nicki Minaj,20118723
238,Let Me,ZAYN,28718098
239,Esskeetit,Lil Pump,23064180
240,Guatemala - From Swaecation,Rae Sremmurd; Swae Lee; Slim Jxmmi,10286625
241,Youngblood,5 Seconds of Summer,16265206
242,1942 (feat. Yo Gotti & YBN Nahmir),G-Eazy; Yo Gotti; YBN Nahmir,13961149
243,September - Recorded at The Tracking Room Nashville,Taylor Swift,785310
244,Sky Full Of Song,Florence + The Machine,768111
245,Ferrari,Bebe Rexha,623106
246,Anybody (feat. Nicki Minaj),Young Thug; Nicki Minaj,2207571
247,Te Boté - Remix,Nio Garcia; Casper Magico; Bad Bunny; Darell; Ozuna; Nicky Jam,22749441
248,Pineapple,KAROL G,3445980
249,Propaganda - Ao Vivo,Jorge & Mateus,1179065
250,Lullaby,Sigala; Paloma Faith,3559896
251,Amor de Verdade,MC Kekel; MC Rita,1192301
252,Duro y Suave,Leslie Grace; Noriel,2180798
253,Ta Tum Tum,MC Kevinho; Simone & Simaria,556312
254,Madura,Cosculluela; Bad Bunny,11138255
255,GOTTI,6ix9ine,10648032
256,DNA.,Kendrick Lamar,1159424
257,No Hay Nadie Más,Sebastian Yatra,1714662
258,Por Perro,Sebastian Yatra; Luis Figueroa; Lary Over,2302581
259,KOD,J. Cole,34140808
260,no tears left to cry,Ariana Grande,52395456
261,ATM,J. Cole,26442354
262,Motiv8,J. Cole,23707321
263,Kevin’s Heart,J. Cole,24570750
264,The Cut Off (feat. kiLL edward),J. Cole; kiLL edward,17019838
265,1985 - Intro to “The Fall Off”,J. Cole,20958053
266,BRACKETS,J. Cole,16568292
267,Intro,J. Cole,8982395
268,FRIENDS (feat. kiLL edward),J. Cole; kiLL edward,13369793
269,Once an Addict - Interlude,J. Cole,11574188
270,Window Pain - Outro,J. Cole,14131964
271,Wake Me Up,Avicii,28333757
272,Without You (feat. Sandro Cavazza),Avicii; Sandro Cavazza,23605932
273,Levels - Radio Edit,Avicii,21483093
274,Somebody,The Chainsmokers; Drew Love,11347809
275,Waiting For Love,Avicii,20138483
276,Lonely Together (feat. Rita Ora),Avicii; Rita Ora,17844431
277,Familiar,Liam Payne; J Balvin,13940037
278,OTW,Khalid; 6LACK; Ty Dolla $ign,17202191
279,Hey Brother,Avicii,17168448
280,2002,Anne-Marie,13009142
281,The Nights,Avicii,15164551
282,lovely (with Khalid),Billie Eilish; Khalid,6537840
283,CLOSE (feat. Travis Scott) - From SR3MM,Rae Sremmurd; Swae Lee; Slim Jxmmi; Travis Scott,2111933
284,You Owe Me,The Chainsmokers,676900
285,Tesla (feat. Sfera Ebbasta & DrefGold),Capo Plaza; Sfera Ebbasta; DrefGold,2412983
286,Drink About,Seeb; Dagny,7396173
287,No Role Modelz,J. Cole,3006152
288,Broken Arrows,Avicii,3820152
289,The Days,Avicii,3254024
290,You Make Me,Avicii,4082212
291,You Be Love (feat. Billy Raffoul),Avicii; Billy Raffoul,3169446
292,For A Better Day,Avicii,4055805
293,I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit,Avicii; Nicky Romero,2894655
294,Addicted To You,Avicii,2838311
295,Silhouettes - Original Radio Edit,Avicii,2609070
296,Bromance - Avicii's Radio Edit,Tim Berg; Avicii,1786542
297,Dear Boy,Avicii,752218
298,Collide - Radio Edit,Leona Lewis; Avicii,699765
299,Answerphone (feat. Yxng Bane),Banx & Ranx; Ella Eyre; Yxng Bane,7068394
300,Creeping (feat. Rich the Kid),Lil Skies; Rich The Kid,641781
301,Sin Pijama,Becky G; NATTI NATASHA,4763434
302,Paranoid,Post Malone,19133346
303,Better Now,Post Malone,22486973
304,Spoil My Night (feat. Swae Lee),Post Malone; Swae Lee,15800755
305,Rich & Sad,Post Malone,14916015
306,Zack And Codeine,Post Malone,13637724
307,Over Now,Post Malone,13738750
308,Ball For Me (feat. Nicki Minaj),Post Malone; Nicki Minaj,13319106
309,Takin' Shots,Post Malone,12794126
310,Same Bitches (feat. G-Eazy & YG),Post Malone; G-Eazy; YG,12555336
311,Otherside,Post Malone,10872562
312,92 Explorer,Post Malone,10811237
313,Blame It On Me,Post Malone,10211465
314,Sugar Wraith,Post Malone,8727375
315,Jonestown (Interlude),Post Malone,7399768
316,Famous,Mason Ramsey,3738805
317,Neymar,Capital Bra; Ufo361,2825594
318,Was erlebt,Gzuz; Bonez MC,629619
319,Só Quer Vrau,MC MM; DJ RD,2005102
320,Fuleragem,MC WM,607175
321,Happier,Ed Sheeran,1869164
322,Ye vs. the People (starring TI as the People),Kanye West,1682815
323,Dura - Remix,Daddy Yankee; NATTI NATASHA; Becky G; Bad Bunny,1388723
324,Nena Maldición (feat. Lenny Tavárez),Paulo Londra; Lenny Tavárez,528790
325,Lift Yourself,Kanye West,947521
