ID,Track,Singer(s),Stream
83,Bad At Love,Halsey,21416316
84,Strip That Down (feat. Quavo),Liam Payne; Quavo,24411220
85,Feels (feat. Pharrell Williams Katy Perry & Big Sean),Calvin Harris; Pharrell Williams; Katy Perry; Big Sean; Funk Wav,22608725
86,That's What I Like,Bruno Mars,24079850
87,Bonita,J Balvin; Jowell & Randy,21626480
88,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis; Macklemore; Ryan Lewis; Ray Dalton,757776
89,Tip Toe (feat. French Montana),Jason Derulo; French Montana,38733268
90,Jocelyn Flores,XXXTENTACION,26600182
91,BUTTERFLY EFFECT,Travis Scott,24131695
92,LOVE. FEAT. ZACARI.,Kendrick Lamar; Zacari,35383360
93,Home (with Machine Gun Kelly X Ambassadors & Bebe Rexha),Machine Gun Kelly; X Ambassadors; Bebe Rexha,28492834
94,Friends (with BloodPop®),Justin Bieber; BloodPop®,26456547
95,Hey Ya!,Outkast,727522
96,Cheap Thrills,Sia,721270
97,Galway Girl,Ed Sheeran,23477061
98,Sky Walker (feat. Travis Scott),Miguel; Travis Scott,28855117
99,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo; Nicki Minaj; Ty Dolla $ign,20097510
100,Betrayed,Lil Xan,29210785
101,Stay,Zedd; Alessia Cara,19241931
102,I Get the Bag (feat. Migos),Gucci Mane; Migos,23694929
103,Slide (feat. Frank Ocean & Migos),Calvin Harris; Frank Ocean; Migos; Funk Wav,1174113
104,Location,Khalid,26421080
105,Don't Let Me Down,The Chainsmokers; Daya,2204901
106,It Ain't Me (with Selena Gomez),Kygo; Selena Gomez,20981904
107,Tell Me You Love Me,Demi Lovato,29426691
108,Mask Off,Future,20443672
109,Pumped Up Kicks,Foster The People,683869
110,Bella y Sensual,Romeo Santos; Daddy Yankee; Nicky Jam,22850049
111,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS; Desiigner; Steve Aoki,17434891
112,SUTRA,Sebastian Yatra; Dalmata,25456444
113,Say You Won't Let Go,James Arthur,27262673
114,Vuelve,Daddy Yankee; Bad Bunny,23367377
115,Ain't No Mountain High Enough,Marvin Gaye; Tammi Terrell,671343
116,Glorious (feat. Skylar Grey),Macklemore; Skylar Grey,21959986
117,Bella,Wolfine,35913401
118,Mama,Jonas Blue; William Singe,21460919
119,Una Lady Como Tú,Manuel Turizo,20046997
120,Look What You Made Me Do,Taylor Swift,21690982
121,Olha A Explosão,MC Kevinho,5213468
122,End Game,Taylor Swift; Ed Sheeran; Future,30997377
123,I Want You Back,The Jackson 5,621768
124,Starboy,The Weeknd; Daft Punk,18967205
125,Don't Stop Me Now - Remastered 2011,Queen,605714
126,Real Friends,Camila Cabello,32283091
127,Go Flex,Post Malone,21936706
128,Stayin Alive,Bee Gees,587405
129,Slippery (feat. Gucci Mane),Migos; Gucci Mane,18883489
130,Ahora Dice,Chris Jedi; J Balvin; Ozuna; Arcángel,16073049
131,September,Earth; Wind & Fire,582624
132,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann; Cheat Codes; CADE,17779354
133,3 A.M.,Jesse & Joy; Gente De Zona,14606619
134,Passionfruit,Drake,18552475
135,Wanted You (feat. Lil Uzi Vert),NAV; Lil Uzi Vert,20084530
136,Roll in Peace (feat. XXXTENTACION),Kodak Black; XXXTENTACION,20467715
137,Photograph,Ed Sheeran,22734085
138,Whatever It Takes,Imagine Dragons,22459005
139,What About Us,P!nk,21125545
140,Dirty Sexy Money (feat. Charli XCX & French Montana),David Guetta; AFROJACK; Charli XCX; French Montana,17002471
141,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit; Sean Paul; Anne-Marie,13761755
142,Naked,James Arthur,27039222
143,I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN; Taylor Swift,20394999
144,Bad and Boujee (feat. Lil Uzi Vert),Migos; Lil Uzi Vert,5617235
145,Redbone,Childish Gambino,18902336
146,You Make My Dreams (Come True),Daryl Hall & John Oates,549012
147,Agora Vai Sentar,MC's Jhowzinho & Kadinho,1038779
148,Fuck Love (feat. Trippie Redd),XXXTENTACION; Trippie Redd,20282577
149,Tú Foto,Ozuna,7946796
150,24K Magic,Bruno Mars,9990327
151,Ghostface Killers (feat. Travis Scott),21 Savage; Offset; Metro Boomin; Travis Scott,13148231
152,Castle on the Hill,Ed Sheeran,17660677
153,It Wasn't Me,Shaggy; Rik Rok,536092
154,DNA.,Kendrick Lamar,18823839
155,Stir Fry,Migos,33435070
156,I Feel It Coming,The Weeknd; Daft Punk,11480154
157,White Iverson,Post Malone,18888957
158,Reggaetón Lento (Remix),CNCO; Little Mix,9273512
159,Thinking out Loud,Ed Sheeran,21532293
160,Scared to Be Lonely,Martin Garrix; Dua Lipa,17163062
161,Should I Stay or Should I Go - Remastered,The Clash,521206
162,2U (feat. Justin Bieber),David Guetta; Justin Bieber,10078270
163,Without You (feat. Sandro Cavazza),Avicii; Sandro Cavazza,20031381
164,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert; Oh Wonder,16526497
165,Issues,Julia Michaels,20008528
166,Explícale (feat. Bad Bunny),Yandel; Bad Bunny,16746199
167,Sober,G-Eazy; Charlie Puth,10675078
168,Saint,Huncho Jack; Travis Scott; Quavo,11455403
169,Uptown Funk (feat. Bruno Mars),Mark Ronson; Bruno Mars,504561
170,Slow Hands,Niall Horan,15886925
171,Wait,Maroon 5,23242423
172,Happy - From "Despicable Me 2",Pharrell Williams,499229
173,Rewrite The Stars,Zac Efron; Zendaya,46660954
174,Paris,The Chainsmokers,10082984
175,Hey DJ,CNCO; Yandel,3417730
176,El Farsante,Ozuna,7769924
177,Light It Up (feat. Nyla & Fuse ODG) [Remix],Major Lazer; Nyla; Fuse ODG,484011
178,No Promises (feat. Demi Lovato),Cheat Codes; Demi Lovato,10608856
179,CAN'T STOP THE FEELING! (from DreamWorks Animation's "TROLLS"),Justin Timberlake,2509975
180,Superstition - Single Version,Stevie Wonder,481227
181,IDGAF,Dua Lipa,58073300
182,This Is Me,Keala Settle; The Greatest Showman Ensemble,43795905
183,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson; Bebe Rexha; Digital Farm Animals,19715546
184,Africa,TOTO,470156
185,Dubai Shit,Huncho Jack; Travis Scott; Quavo; Offset,5159668
186,Chambea,Bad Bunny,3965730
187,Happier,Ed Sheeran,17123190
188,Beat It,Michael Jackson,459574
189,Look At Me!,XXXTENTACION,6097259
190,Your Song,Rita Ora,14089336
191,Rake It Up (feat. Nicki Minaj),Yo Gotti; Nicki Minaj,457182
192,Chantaje (feat. Maluma),Shakira; Maluma,455521
193,GUMMO,6ix9ine,10266782
194,Don't Stop Believin',Journey,450196
195,Hips Don't Lie (feat. Wyclef Jean),Shakira; Wyclef Jean,446042
196,Síguelo Bailando,Ozuna,18379396
197,iSpy (feat. Lil Yachty),KYLE; Lil Yachty,443498
198,You Shook Me All Night Long,AC/DC,442882
199,Most Girls,Hailee Steinfeld,442821
200,...Ready For It?,Taylor Swift,8841917
201,Too Much To Ask,Niall Horan,16106048
202,The Greatest Show,Hugh Jackman; Keala Settle; Zac Efron; Zendaya; The Greatest Showman Ensemble,27608758
203,A Different Way (with Lauv),DJ Snake; Lauv,12127257
204,Never Enough,Loren Allred,24205216
205,Dreamer,Axwell /\ Ingrosso,19746887
206,Walk On Water (feat. Beyoncé),Eminem; Beyoncé,5370642
207,A Million Dreams,Ziv Zaifman; Hugh Jackman; Michelle Williams,24200257
208,Good Old Days (feat. Kesha),Macklemore; Kesha,9618885
209,Delicate,Taylor Swift,3577282
210,Sign of the Times,Harry Styles,10576176
211,There for You,Martin Garrix; Troye Sivan,5089905
212,The Other Side,Hugh Jackman; Zac Efron,21953805
213,The Weekend - Funk Wav Remix,SZA; Calvin Harris; Funk Wav,16227827
214,Sucker for You,Matt Terry,11540087
215,Lose Yourself - From "8 Mile" Soundtrack,Eminem,13529621
216,Mr. Brightside,The Killers,2018920
217,Dive,Ed Sheeran,955435
218,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth; Selena Gomez,4433526
219,Treat You Better,Shawn Mendes,1448653
220,Let Me Love You,DJ Snake; Justin Bieber,469745
221,Stranger Things (feat. OneRepublic),Kygo; OneRepublic,466258
222,Loco Enamorado,Abraham Mateo; Farruko; Christian Daniel,3437150
223,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie; Kodak Black,3405203
224,Quiero Repetir,Ozuna; J Balvin,21433824
225,Wonderwall - Remastered,Oasis,3575202
226,Body Like A Back Road,Sam Hunt,1439090
227,The Scientist,Coldplay,2494512
228,Déjate Llevar,Juan Magán; Belinda; Manuel Turizo; Snova; B-Case,18842240
229,La Modelo,Ozuna; Cardi B,14193039
230,Plain Jane REMIX (feat. Nicki Minaj),A$AP Ferg; Nicki Minaj,1476378
231,Come Alive,Hugh Jackman; Keala Settle; Daniel Everidge; Zendaya; The Greatest Showman Ensemble,17840776
232,Como Antes (feat. Wisin),Yandel; Wisin,1975644
233,Finesse - Remix; feat. Cardi B,Bruno Mars; Cardi B,75587198
234,From Now On,Hugh Jackman; The Greatest Showman Ensemble,16415191
235,Feels Great (feat. Fetty Wap & CVBZ),Cheat Codes; Fetty Wap; CVBZ,1508419
236,Filthy,Justin Timberlake,31696840
237,All The Stars (with SZA),Kendrick Lamar; SZA,55993797
238,For You (With Rita Ora),Liam Payne; Rita Ora,27459026
239,Designer,Lil Pump,6492766
240,If You Leave Me Now (feat. Boyz II Men),Charlie Puth; Boyz II Men,686041
241,Nowadays (feat. Landon Cube),Lil Skies; Landon Cube,18968179
242,Tightrope,Michelle Williams,8108227
243,Everybody Dies In Their Nightmares,XXXTENTACION,4591924
244,Rubbin off the Paint,YBN Nahmir,3129804
245,A Million Dreams (Reprise),Austyn Johnson; Cameron Seely; Hugh Jackman,506561
246,Breathe (feat. Ina Wroldsen),Jax Jones; Ina Wroldsen,13968365
247,Dembow,Danny Ocean,14672893
248,Till I Collapse,Eminem; Nate Dogg,7236308
249,My My My!,Troye Sivan,26996761
250,She Loves Control,Camila Cabello,20028113
251,In the Dark,Camila Cabello,4571628
252,All These Years,Camila Cabello,5469620
253,Consequences,Camila Cabello,5251458
254,Inside Out,Camila Cabello,3539264
255,Spotlight,Marshmello; Lil Peep,13600390
256,Into It,Camila Cabello,4720994
257,Something's Gotta Give,Camila Cabello,3580507
258,EL BAÑO,Enrique Iglesias; Bad Bunny,27026556
259,King's Dead (with Kendrick Lamar Future & James Blake),Jay Rock; Kendrick Lamar; Future; James Blake,14491609
260,Zombie,The Cranberries,5978785
261,Linger,The Cranberries,3314537
262,KEKE,6ix9ine; Fetty Wap; A Boogie Wit da Hoodie,11744896
263,Dreams,The Cranberries,989265
264,Ode To My Family,The Cranberries,906509
265,Sick Boy,The Chainsmokers,27351086
266,Capital Letters,Hailee Steinfeld; BloodPop®,8810805
267,Supplies,Justin Timberlake,5153721
268,Machika,J Balvin; Jeon; Anitta,13485366
269,Cupido (feat. Quavo),Sfera Ebbasta; Quavo,8822999
270,Rockstar,Sfera Ebbasta,4828409
271,These Days (feat. Jess Glynne Macklemore & Dan Caplen),Rudimental; Jess Glynne; Macklemore; Dan Caplen,10507541
272,The Good Side,Troye Sivan,793989
273,Miss You (with Major Lazer & Tory Lanez),Cashmere Cat; Major Lazer; Tory Lanez,6577380
274,Sciroppo (feat. DrefGold),Sfera Ebbasta; DrefGold,4234732
275,Ricchi x Sempre,Sfera Ebbasta,2282071
276,Serpenti A Sonagli,Sfera Ebbasta,1210151
277,Uber (feat. Miami Yacine),Sfera Ebbasta; Miami Yacine,1183199
278,Dura,Daddy Yankee,12206072
279,XNX,Sfera Ebbasta,563811
280,Barking,Ramz,7096547
281,God's Plan,Drake,86262307
282,Diplomatic Immunity,Drake,21484334
283,i Shyne,Carnage; Lil Pump,3623112
284,Que Tiro Foi Esse,Jojo Maronttinni,1068898
285,Esperándote,Manuel Turizo,6639989
286,Scooby Doo Pa Pa,Dj Kass,6939317
287,Mine,Bazzi,10789363
288,The Last Of The Real Ones,Fall Out Boy,572465
289,HOLD ME TIGHT OR DON’T,Fall Out Boy,557997
290,Red Roses (feat. Landon Cube),Lil Skies; Landon Cube,543928
291,Stay Frosty Royal Milk Tea,Fall Out Boy,526097
292,Solita,Ozuna; Mambo Kingz; DJ Luian; Bad Bunny; Wisin; Almighty,6379358
293,Walk It Talk It,Migos; Drake,10436105
294,Narcos,Migos,10779980
295,BBO (Bad Bitches Only),Migos; 21 Savage,7990670
296,Supastars,Migos,6287679
297,Say Something (feat. Chris Stapleton),Justin Timberlake; Chris Stapleton,8339167
298,Higher We Go - Intro,Migos,3842559
299,White Sand,Migos; Travis Scott; Ty Dolla $ign; Big Sean,5799679
300,The Middle,Zedd; Maren Morris; Grey,9692267
301,Notice Me,Migos; Post Malone,7044952
302,Auto Pilot,Migos,3486174
303,Emoji A Chain,Migos,4304652
304,Gang Gang,Migos,5924928
305,CC,Migos; Gucci Mane,3309607
306,Too Much Jewelry,Migos,2455423
307,Crown the Kings,Migos,1730741
308,Too Playa,Migos; 2 Chainz,1610224
309,Beast,Migos,1562242
310,Flooded,Migos,1501273
311,Open It Up,Migos,1491148
312,Movin' Too Fast,Migos,844927
313,Cara Italia,Ghali,2017829
314,Helium (Sia vs. David Guetta & Afrojack),Sia; David Guetta; AFROJACK,790077
315,Work Hard,Migos,729297
316,Made Men,Migos,723961
317,Top Down On Da NAWF,Migos,653283
318,Praying,Kesha,1819665
319,Love Galore (feat. Travis Scott),SZA; Travis Scott,1110207
320,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar; Rihanna,1105657
321,All Falls Down,Alan Walker; Noah Cyrus; Digital Farm Animals; Juliander,991321
322,New Freezer (feat. Kendrick Lamar),Rich The Kid; Kendrick Lamar,1082784
323,Stay With Me,Sam Smith,531654
