ID,Track,Singer(s),Stream
146,Bum Bum Tam Tam,MC Fioti; Future; J Balvin; Stefflon Don; Juan Magán,7999679
147,PICK IT UP (feat. A$AP Rocky),Famous Dex; A$AP Rocky,20494025
148,Location,Khalid,20193678
149,1-800-273-8255,Logic; Alessia Cara; Khalid,18594485
150,I Like Me Better,Lauv,19891784
151,Chasing Fire,Lauv,5016601
152,Whatever It Takes,Imagine Dragons,20152791
153,1942 (feat. Yo Gotti & YBN Nahmir),G-Eazy; Yo Gotti; YBN Nahmir,15408559
154,Closer,The Chainsmokers; Halsey,20164033
155,Him & I (with Halsey),G-Eazy; Halsey,14797900
156,El Farsante - Remix,Ozuna; Romeo Santos,20042949
157,Sorry Not Sorry,Demi Lovato,17396913
158,Ahora,J Balvin,21359940
159,More Than You Know,Axwell /\ Ingrosso,20282830
160,Bartier Cardi (feat. 21 Savage),Cardi B; 21 Savage,6212187
161,Attention,Charlie Puth,21564187
162,Drip (feat. Migos),Cardi B; Migos,6276502
163,For You (With Rita Ora),Liam Payne; Rita Ora,10416276
164,BRACKETS,J. Cole,1205419
165,Fuck Love (feat. Trippie Redd),XXXTENTACION; Trippie Redd,11864713
166,Me Rehúso,Danny Ocean,19323950
167,Só Quer Vrau,MC MM; DJ RD,3731647
168,Red Roses (feat. Landon Cube),Lil Skies; Landon Cube,8936039
169,Bank Account,21 Savage,18123050
170,Plain Jane,A$AP Ferg,7186765
171,The Cut Off (feat. kiLL edward),J. Cole; kiLL edward,605759
172,BUTTERFLY EFFECT,Travis Scott,10868193
173,Drink About,Seeb; Dagny,10923294
174,I Do (feat. SZA),Cardi B; SZA,1765334
175,Paradise,George Ezra,12578221
176,Betrayed,Lil Xan,9154686
177,Neymar,Capital Bra; Ufo361,8014797
178,Esperándote,Manuel Turizo,12152979
179,Despacito - Remix,Luis Fonsi; Daddy Yankee; Justin Bieber,16929095
180,Anywhere,Rita Ora,12936472
181,Mi Gente,J Balvin; Willy William,20722195
182,Thinking out Loud,Ed Sheeran,14724613
183,Heaven,Julia Michaels,2940531
184,Nowadays (feat. Landon Cube),Lil Skies; Landon Cube,3972162
185,Window Pain - Outro,J. Cole,562355
186,Africa,TOTO,19192541
187,Se Preparó,Ozuna,5672465
188,I'm Yours,Jason Mraz,15323091
189,GOTTI,6ix9ine,1726381
190,That's What I Like,Bruno Mars,10963546
191,No Limit,G-Eazy; A$AP Rocky; Cardi B,1697748
192,Alien,Sabrina Carpenter; Jonas Blue,1124634
193,Symphony (feat. Zara Larsson),Clean Bandit; Zara Larsson,6807361
194,How Long,Charlie Puth,12502828
195,There's Nothing Holdin' Me Back,Shawn Mendes,16444178
196,Try Me,The Weeknd,545593
197,Nena Maldición (feat. Lenny Tavárez),Paulo Londra; Lenny Tavárez,17386978
198,Largado As Traças - Acústico,Zé Neto & Cristiano,2937253
199,Wonderwall - Remastered,Oasis,11666610
200,Done for Me (feat. Kehlani),Charlie Puth; Kehlani,24586254
201,Capital Letters,Hailee Steinfeld; BloodPop®,1162779
202,Barking,Ramz,10787707
203,Home with You,Madison Beer,573598
204,All Falls Down (feat. Juliander),Alan Walker; Noah Cyrus; Digital Farm Animals; Juliander,2281926
205,Youth (feat. Khalid),Shawn Mendes; Khalid,48574577
206,Lost In Japan,Shawn Mendes,7647082
207,Por Perro,Sebastian Yatra; Luis Figueroa; Lary Over,22012261
208,Watch (feat. Lil Uzi Vert & Kanye West),Travis Scott; Lil Uzi Vert; Kanye West,36531163
209,Peace & Love,Charlie Charles; Sfera Ebbasta; Ghali,6983414
210,Genius (feat. Sia Diplo and Labrinth),Sia; Diplo; Labrinth; LSD,23576294
211,CLOSE (feat. Travis Scott) - From SR3MM,Rae Sremmurd; Swae Lee; Slim Jxmmi; Travis Scott,7774478
212,Hunger,Florence + The Machine,1689528
213,You Can Cry,Marshmello; Juicy J; James Arthur,6492193
214,Bloom,Troye Sivan,1538036
215,Accelerate (feat. Ty Dolla $ign & 2 Chainz),Christina Aguilera; Ty Dolla $ign; 2 Chainz,873350
216,The Way I Am,Charlie Puth,1547886
217,Buckets (feat. Future) - From SR3MM,Rae Sremmurd; Swae Lee; Slim Jxmmi; Future,841747
218,Guatemala - From Swaecation,Rae Sremmurd; Swae Lee; Slim Jxmmi,14598754
219,Jump (with Trippie Redd),Julia Michaels; Trippie Redd,1437128
220,I'll Be There,Jess Glynne,20427509
221,Bedtime Stories (feat. The Weeknd) - From SR3MM,Rae Sremmurd; Swae Lee; Slim Jxmmi; The Weeknd,813885
222,Italiana,J-AX; Fedez,711493
223,MOVE TO MIAMI,Enrique Iglesias; Pitbull,689210
224,Up In My Cocina - From SR3MM,Rae Sremmurd; Swae Lee; Slim Jxmmi,681065
225,To My Love - Tainy Remix,Bomba Estéreo; Tainy,12956293
226,Bella - Remix,Wolfine; Maluma,21524223
227,Lullaby,Sigala; Paloma Faith,1760762
228,Duro y Suave,Leslie Grace; Noriel,11709912
229,Amor de Verdade,MC Kekel; MC Rita,1180040
230,Tip Toe (feat. French Montana),Jason Derulo; French Montana,1172081
231,El Clavo,Prince Royce,1166345
232,This Is America,Childish Gambino,102691943
233,Redbone,Childish Gambino,16511020
234,Passionfruit,Drake,530319
235,Leave a Light On,Tom Walker,515083
236,Marinero,Maluma,1151464
237,La Cintura,Alvaro Soler,15488185
238,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,14336911
239,Four Out Of Five,Arctic Monkeys,8739826
240,Star Treatment,Arctic Monkeys,6399280
241,One Point Perspective,Arctic Monkeys,5202312
242,Tranquility Base Hotel & Casino,Arctic Monkeys,4859074
243,American Sports,Arctic Monkeys,3831387
244,Golden Trunks,Arctic Monkeys,3568174
245,Girls (feat. Cardi B Bebe Rexha & Charli XCX),Rita Ora; Bebe Rexha; Charli XCX; Cardi B,21086470
246,The World's First Ever Monster Truck Front Flip,Arctic Monkeys,2729502
247,She Looks Like Fun,Arctic Monkeys,1971153
248,Science Fiction,Arctic Monkeys,1973529
249,Batphone,Arctic Monkeys,1831585
250,The Ultracheese,Arctic Monkeys,1812066
251,Audio (feat. Sia Diplo and Labrinth),Sia; Diplo; Labrinth; LSD,12739257
252,New Light,John Mayer,9300209
253,Shoota (feat. Lil Uzi Vert),Playboi Carti; Lil Uzi Vert,17675500
254,Patient,Charlie Puth,912892
255,R.I.P.,Playboi Carti,829435
256,Love Hurts (feat. Travis Scott),Playboi Carti; Travis Scott,788379
257,If You're Over Me,Years & Years,2496823
258,Quarter Past Midnight,Bastille,693931
259,Fell In Luv (feat. Bryson Tiller),Playboi Carti; Bryson Tiller,663300
260,British,Dark Polo Gang,647852
261,Right Now (feat. Pi'erre Bourne),Playboi Carti; Pi’erre Bourne,644116
262,Do I Wanna Know?,Arctic Monkeys,628049
263,All Girls Are The Same,Juice WRLD,17226518
264,Toy,Netta,6038731
265,Fuego,Eleni Foureira,3318504
266,Lie to Me,Mikolas Josef,2558212
267,You Let Me Walk Alone,Michael Schulte,1271569
268,Lucid Dreams,Juice WRLD,27950956
269,Heaven,Kane Brown,517330
270,Dance You Off,Benjamin Ingrosso,504372
271,Jettski Grizzley (feat. Lil Pump),Tee Grizzley; Lil Pump,1744513
272,Clout (feat. 21 Savage),Ty Dolla $ign; 21 Savage,569543
273,Yes Indeed,Lil Baby; Drake,37521670
274,Culpable O No - Miénteme Como Siempre,Luis Miguel,1823239
275,Bohemian Rhapsody - Remastered 2011,Queen,3441151
276,Mr. Brightside,The Killers,1126743
277,Unica,Ozuna,5446117
278,FAKE LOVE,BTS,25023647
279,Back To You,Selena Gomez,33193573
280,Solo (feat. Demi Lovato),Clean Bandit; Demi Lovato,22381139
281,Sangria Wine,Pharrell Williams; Camila Cabello,14360376
282,The Truth Untold (feat. Steve Aoki),BTS; Steve Aoki,9608647
283,Airplane pt.2,BTS,9962623
284,Where Were You In The Morning?,Shawn Mendes,12230583
285,134340,BTS,4680376
286,Love Maze,BTS,4706132
287,Magic Shop,BTS,4698451
288,Anpanman,BTS,7773431
289,Jackie Chan,Tiësto; Dzeko; Preme; Post Malone,13602964
290,So What,BTS,3698515
291,Intro: Singularity,BTS,4326139
292,Outro: Tear,BTS,2182141
293,Champion (feat. Travis Scott),NAV; Travis Scott,8172081
294,Start Again (feat. Logic),OneRepublic; Logic,5429761
295,Fall In Line (feat. Demi Lovato),Christina Aguilera; Demi Lovato,820660
296,Faith (feat. Quavo),NAV; Quavo,704091
297,Welcome to the Party (with French Montana & Lil Pump feat. Zhavia Ward) - from Deadpool 2,Diplo; French Montana; Lil Pump; Zhavia,10753565
298,Taste (feat. Offset),Tyga; Offset,12219965
299,Wanted You (feat. Lil Uzi Vert),NAV; Lil Uzi Vert,672044
300,Dinero,Jennifer Lopez; DJ Khaled; Cardi B,614841
301,Amor Falso,Aldair Playboy,3007478
302,No Hay Nadie Más,Sebastian Yatra,4106312
303,The Night We Met,Lord Huron,5910803
304,Nervous,Shawn Mendes,12489796
305,Mi Cama,KAROL G,1252432
306,Body,Loud Luxury; Brando,2995522
307,Bipolar,Chris Jedi; Ozuna; Brytiago,567791
308,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky; Skepta,12903226
309,A$AP Forever REMIX (feat. Moby T.I. & Kid Cudi),A$AP Rocky; Moby; T.I.; Kid Cudi,5494946
310,Distorted Records,A$AP Rocky,2338331
311,Fukk Sleep (feat. FKA twigs),A$AP Rocky; FKA twigs,4342652
312,Tony Tone,A$AP Rocky,2781427
313,Like To Be You (feat. Julia Michaels),Shawn Mendes; Julia Michaels,6019812
314,CALLDROPS (feat. Kodak Black),A$AP Rocky; Kodak Black,1992385
315,Buck Shots,A$AP Rocky,2626849
316,Fallin' All In You,Shawn Mendes,5759823
317,If You Know You Know,Pusha T,4322417
318,Gunz N Butter (feat. Juicy J),A$AP Rocky; Juicy J,1890289
319,Particular Taste,Shawn Mendes,3902532
320,Why,Shawn Mendes,3798856
321,Because I Had You,Shawn Mendes,3866914
322,OG Beeper,A$AP Rocky,1750954
323,Mutual,Shawn Mendes,3802695
324,Queen,Shawn Mendes,3002162
325,Brotha Man (feat. French Montana),A$AP Rocky; French Montana,1045431
326,Purity (feat. Frank Ocean),A$AP Rocky; Frank Ocean,1648891
327,What Would Meek Do?,Pusha T; Kanye West,3054903
328,Perfectly Wrong,Shawn Mendes,3639700
329,Entertainer,ZAYN,3555737
330,When You're Ready,Shawn Mendes,2165539
331,Kids Turned Out Fine,A$AP Rocky,927252
332,The Games We Play,Pusha T,1565782
333,Hun43rd,A$AP Rocky,905894
334,Ambiente,J Balvin,5610172
335,Hard Piano,Pusha T; Rick Ross,1475294
336,High Hopes,Panic! At The Disco,867940
337,Changes,A$AP Rocky,821445
338,Come Back Baby,Pusha T,819203
339,One Night Stand,Capital Bra,5312174
340,Live It Up - Official Song 2018 FIFA World Cup Russia,Nicky Jam; Will Smith; Era Istrefi,1997917
341,Santeria,Pusha T,781854
342,Infrared,Pusha T,1439319
343,Black Tux White Collar,A$AP Rocky,754554
344,No Es Justo,J Balvin; Zion & Lennox,689730
345,Cuando Tú Quieras,J Balvin,684414
346,Propaganda - Ao Vivo,Jorge & Mateus,1264491
347,Ao Vivo E A Cores,Matheus & Kauan; Anitta,1810593
348,I'm Upset,Drake,10482332
349,TATI,6ix9ine; DJ SpinKing,5354995
350,Romance Com Safadeza,Wesley Safadão; Anitta,592906
