ID,Track,Singer(s),Stream
120,There's Nothing Holdin' Me Back,Shawn Mendes,19686870
121,Havana - Remix,Camila Cabello; Daddy Yankee,18583982
122,Friends (with BloodPop®),Justin Bieber; BloodPop®,17806336
123,Photograph,Ed Sheeran,19889301
124,Symphony (feat. Zara Larsson),Clean Bandit; Zara Larsson,20273612
125,I Get the Bag (feat. Migos),Gucci Mane; Migos,18472683
126,Wait,Maroon 5,13632571
127,Felices los 4,Maluma,19111239
128,Vuelve,Daddy Yankee; Bad Bunny,19681435
129,Home (with Machine Gun Kelly X Ambassadors & Bebe Rexha),Machine Gun Kelly; X Ambassadors; Bebe Rexha,13458397
130,BUTTERFLY EFFECT,Travis Scott,20068298
131,Thinking out Loud,Ed Sheeran,19977557
132,Scooby Doo Pa Pa,Dj Kass,13354526
133,Real Friends,Camila Cabello,13015620
134,Déjate Llevar,Juan Magán; Belinda; Manuel Turizo; Snova; B-Case,21551567
135,The Other Side,Hugh Jackman; Zac Efron,16332517
136,Go Flex,Post Malone,18617516
137,Bella y Sensual,Romeo Santos; Daddy Yankee; Nicky Jam,18998465
138,Redbone,Childish Gambino,17215102
139,Whatever It Takes,Imagine Dragons,19614925
140,Breathe (feat. Ina Wroldsen),Jax Jones; Ina Wroldsen,20452857
141,DNA.,Kendrick Lamar,17531738
142,Closer,The Chainsmokers; Halsey,19166409
143,Dreamer,Axwell /\ Ingrosso,17834417
144,Galway Girl,Ed Sheeran,17905872
145,Issues,Julia Michaels,17906227
146,Síguelo Bailando,Ozuna,26766034
147,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled; Rihanna; Bryson Tiller,16850102
148,What About Us,P!nk,16893339
149,I'm the One (feat. Justin Bieber Quavo Chance the Rapper & Lil Wayne),DJ Khaled; Justin Bieber; Quavo; Chance the Rapper; Lil Wayne,17502883
150,I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN; Taylor Swift,18207086
151,One Dance,Drake; Wizkid; Kyla,19353004
152,Wanted You (feat. Lil Uzi Vert),NAV; Lil Uzi Vert,17667784
153,Roll in Peace (feat. XXXTENTACION),Kodak Black; XXXTENTACION,17130743
154,Fuck Love (feat. Trippie Redd),XXXTENTACION; Trippie Redd,17538597
155,Mama,Jonas Blue; William Singe,17428280
156,Glorious (feat. Skylar Grey),Macklemore; Skylar Grey,16547462
157,Feels (feat. Pharrell Williams Katy Perry & Big Sean),Calvin Harris; Pharrell Williams; Katy Perry; Big Sean; Funk Wav,16603125
158,Mask Off,Future,16729587
159,Passionfruit,Drake,17248254
160,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson; Bebe Rexha; Digital Farm Animals,11781135
161,Filthy,Justin Timberlake,13147050
162,KEKE,6ix9ine; Fetty Wap; A Boogie Wit da Hoodie,14170041
163,It Ain't Me (with Selena Gomez),Kygo; Selena Gomez,16199884
164,The Weekend - Funk Wav Remix,SZA; Calvin Harris; Funk Wav,16552682
165,Despacito,Luis Fonsi; Daddy Yankee,15226760
166,Bonita,J Balvin; Jowell & Randy,9179499
167,24K Magic,Bruno Mars,7294409
168,Starboy,The Weeknd; Daft Punk,16652970
169,Man's Not Hot,Big Shaq,8691344
170,Barking,Ramz,15992277
171,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo; Nicki Minaj; Ty Dolla $ign,15331283
172,White Iverson,Post Malone,15440271
173,Without You (feat. Sandro Cavazza),Avicii; Sandro Cavazza,10038083
174,Stay,Zedd; Alessia Cara,15946234
175,Spotlight,Marshmello; Lil Peep,4386430
176,Look What You Made Me Do,Taylor Swift,4547040
177,Supastars,Migos,601149
178,Come Alive,Hugh Jackman; Keala Settle; Daniel Everidge; Zendaya; The Greatest Showman Ensemble,6797938
179,Slippery (feat. Gucci Mane),Migos; Gucci Mane,6580491
180,Bad At Love,Halsey,10462713
181,Una Lady Como Tú,Manuel Turizo,14609279
182,From Now On,Hugh Jackman; The Greatest Showman Ensemble,6159355
183,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann; Cheat Codes; CADE,7135969
184,Till I Collapse,Eminem; Nate Dogg,13483154
185,Happier,Ed Sheeran,9993440
186,White Sand,Migos; Travis Scott; Ty Dolla $ign; Big Sean,578206
187,Lose Yourself - From "8 Mile" Soundtrack,Eminem,16214492
188,Scared to Be Lonely,Martin Garrix; Dua Lipa,12495059
189,Stay With Me,Sam Smith,2147597
190,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert; Oh Wonder,3674801
191,Too Much To Ask,Niall Horan,556065
192,Explícale (feat. Bad Bunny),Yandel; Bad Bunny,550244
193,New Freezer (feat. Kendrick Lamar),Rich The Kid; Kendrick Lamar,19623964
194,Slow Hands,Niall Horan,3202703
195,Castle on the Hill,Ed Sheeran,2054555
196,Your Song,Rita Ora,1104510
197,Dirty Sexy Money (feat. Charli XCX & French Montana),David Guetta; AFROJACK; Charli XCX; French Montana,2199118
198,Wonderwall - Remastered,Oasis,10145141
199,Sign of the Times,Harry Styles,1071066
200,Cupido (feat. Quavo),Sfera Ebbasta; Quavo,1073569
201,Pray For Me,The Weeknd; Kendrick Lamar,81625012
202,Man of the Woods,Justin Timberlake,5468425
203,Supplies,Justin Timberlake,4093365
204,Midnight Summer Jam,Justin Timberlake,1399525
205,Sauce,Justin Timberlake,791979
206,Higher Higher,Justin Timberlake,769418
207,Get Out,CHVRCHES,728706
208,Morning Light (feat. Alicia Keys),Justin Timberlake; Alicia Keys,722801
209,Attention (feat. Offset),Rich Brian; Offset,670987
210,Wave,Justin Timberlake,658139
211,Bad Boy,Red Velvet,621280
212,Montana,Justin Timberlake,600476
213,La Modelo,Ozuna; Cardi B,9046872
214,El Farsante - Remix,Ozuna; Romeo Santos,14345321
215,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit; Sean Paul; Anne-Marie,2087612
216,Ta Tum Tum,MC Kevinho; Simone & Simaria,4520455
217,I Feel It Coming,The Weeknd; Daft Punk,3138128
218,Ahora Dice,Chris Jedi; J Balvin; Ozuna; Arcángel,538171
219,Olha A Explosão,MC Kevinho,2048598
220,CAN'T STOP THE FEELING! (from DreamWorks Animation's "TROLLS"),Justin Timberlake,3276360
221,Tightrope,Michelle Williams,961281
222,Bounce Out With That,YBN Nahmir,15633642
223,The Scientist,Coldplay,3678487
224,Everybody Dies In Their Nightmares,XXXTENTACION,2061807
225,T'd Up - From SR3MM,Rae Sremmurd; Swae Lee; Slim Jxmmi,1845148
226,Mr. Brightside,The Killers,5805543
227,Heaven,Julia Michaels,23338058
228,All of Me,John Legend,5940033
229,Halo,Beyoncé,3510689
230,Black Panther,Kendrick Lamar,17676999
231,X (with 2 Chainz & Saudi),ScHoolboy Q; 2 Chainz; Saudi,29085467
232,The Ways (with Swae Lee),Khalid; Swae Lee,27518874
233,Big Shot (with Travis Scott),Kendrick Lamar; Travis Scott,20678087
234,FRIENDS,Marshmello; Anne-Marie,47962191
235,Look Alive (feat. Drake),BlocBoy JB; Drake,53168285
236,Opps (with Yugen Blakrok),Vince Staples; Yugen Blakrok,15302856
237,Paramedic!,SOB X RBE,19142182
238,I Am,Jorja Smith,11997790
239,Nuh Ready Nuh Ready (feat. PARTYNEXTDOOR),Calvin Harris; PARTYNEXTDOOR,5540145
240,Bloody Waters (with Anderson .Paak & James Blake),Ab-Soul; Anderson .Paak; James Blake,8007400
241,Wild Love,James Bay,933223
242,Redemption (with Babes Wodumo),Zacari; Babes Wodumo,5678626
243,Redemption Interlude,Zacari,2023886
244,Seasons (with Sjava & Reason),Mozzy; Sjava; REASON,2550629
245,Envolvimento,MC Loma e As Gêmeas Lacração,2844380
246,Agora Vai Sentar,MC's Jhowzinho & Kadinho,1046412
247,GUMMO,6ix9ine,4670479
248,Make You Feel My Love,Adele,900747
249,A Thousand Years,Christina Perri,1258939
250,Take Me To Church,Hozier,700807
251,Love Me Like You Do - From "Fifty Shades Of Grey",Ellie Goulding,695947
252,Let Her Go,Passenger,1232544
253,Iris,The Goo Goo Dolls,613337
254,The Night We Met,Lord Huron,1113040
255,Love Yourself,Justin Bieber,560456
256,Love Lies (with Normani),Khalid; Normani,27538723
257,You Owe Me,The Chainsmokers,12465325
258,Amorfoda,Bad Bunny,31250312
259,Thought Contagion,Muse,785564
260,Moon River,Frank Ocean,749295
261,Getting Over You,Lauv,3843259
262,1 2 3 (feat. Jason Derulo & De La Ghetto),Sofía Reyes; Jason Derulo; De La Ghetto,7323221
263,Mad Love,Sean Paul; David Guetta; Becky G,599602
264,Me Niego (feat. Ozuna & Wisin),Reik; Ozuna; Wisin,10833243
265,Leave a Light On,Tom Walker,4275448
266,Africa,TOTO,2020568
267,Cocky (feat. London On Da Track),A$AP Rocky; Gucci Mane; 21 Savage; London On Da Track,3981514
268,Red Roses (feat. Landon Cube),Lil Skies; Landon Cube,3244813
269,Do Right,Glades,1569113
270,Psycho (feat. Ty Dolla $ign),Post Malone; Ty Dolla $ign,36369550
271,Want You Back,5 Seconds of Summer,6904064
272,44 More,Logic,8777856
273,Like I Do,David Guetta; Martin Garrix; Brooks,4917643
274,Next To Me,Imagine Dragons,4397706
275,BILLY,6ix9ine,5120186
276,RONDO,6ix9ine; Tory Lanez; Young Thug,5188783
277,Make Me Feel,Janelle Monáe,802089
278,KOODA,6ix9ine,624067
279,Wait (feat. A Boogie Wit da Hoodie),Maroon 5; A Boogie Wit da Hoodie,2687396
280,Mi Mala (feat. Becky G Leslie Grace & Lali) - Remix,Mau y Ricky; KAROL G; Becky G; Leslie Grace; Lali,529536
281,Beautiful,Bazzi,1644471
282,Plug Walk,Rich The Kid,1561244
283,Mamita,CNCO,1052451
