ID,Track,Singer(s),Stream
212,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis; Macklemore; Ryan Lewis; Ray Dalton,1385615
213,Mr. Brightside,The Killers,9757741
214,Ain't No Mountain High Enough,Marvin Gaye; Tammi Terrell,719899
215,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit; Sean Paul; Anne-Marie,1278694
216,Cheap Thrills,Sia,698621
217,Uptown Funk (feat. Bruno Mars),Mark Ronson; Bruno Mars,1265519
218,Starships,Nicki Minaj,677231
219,Hey Ya!,Outkast,661392
220,Cheerleader - Felix Jaehn Remix Radio Edit,OMI; Felix Jaehn,636702
221,Body Like A Back Road,Sam Hunt,624682
222,I Feel It Coming,The Weeknd; Daft Punk,622097
223,Let Me Love You,DJ Snake; Justin Bieber,616465
224,In My Mind,Dynoro; Gigi D'Agostino,35828033
225,Shake It Off,Taylor Swift,578086
226,Jump (with Trippie Redd),Julia Michaels; Trippie Redd,3521119
227,SoulMate,Justin Timberlake,4168025
228,WIFI LIT,Future,5800396
229,Für Euch alle,Bushido; Samra; Capital Bra,6617639
230,RACKS BLUE,Future,765575
231,Drug Addicts,Lil Pump,14679716
232,CUDDLE MY WRIST,Future,694508
233,Karma,Years & Years,683258
234,Calypso,Luis Fonsi; Stefflon Don,20764244
235,Who Want The Smoke?,Lil Yachty; Cardi B; Offset,1785919
236,31 DAYS,Future,644434
237,Only You (with Little Mix),Cheat Codes; Little Mix,22071583
238,Connection,OneRepublic,19526919
239,Three Lions (Football's Coming Home),Baddiel; Skinner & Lightning Seeds,1691221
240,Millidelphia (feat. Swizz Beatz),Meek Mill; Swizz Beatz,1187821
241,Answerphone (feat. Yxng Bane),Banx & Ranx; Ella Eyre; Yxng Bane,1118243
242,Propaganda - Ao Vivo,Jorge & Mateus,3969110
243,No Quiero Amarte (feat. Zion & Lennox),Justin Quiles; Zion & Lennox,13882176
244,Me Rehúso,Danny Ocean,1666003
245,El Farsante - Remix,Ozuna; Romeo Santos,1163252
246,Leave a Light On,Tom Walker,7187087
247,Champion (feat. Travis Scott),NAV; Travis Scott,4539201
248,Photograph,Ed Sheeran,7157167
249,Lose Yourself - From "8 Mile" Soundtrack,Eminem,3880609
250,Summertime Magic,Childish Gambino,38173538
251,Jumpsuit,Twenty One Pilots,14604741
252,Nico and the Niners,Twenty One Pilots,11365554
253,Wasted (feat. Lil Uzi Vert),Juice WRLD; Lil Uzi Vert,18031372
254,Feels Like Summer,Childish Gambino,4054190
255,Let Me Live (feat. Anne-Marie & Mr Eazi),Rudimental; Major Lazer; Anne-Marie; Mr Eazi,11392133
256,All of Me,John Legend,10340229
257,Take Me To Church,Hozier,3516422
258,Let Her Go,Passenger,6027139
259,God is a woman,Ariana Grande,67617707
260,Eastside (with Halsey & Khalid),benny blanco; Halsey; Khalid,40877343
261,Hopeless Romantic (feat. Swae Lee),Wiz Khalifa; Swae Lee,14693009
262,Hot Now,Wiz Khalifa,866023
263,Fr Fr (feat. Lil Skies),Wiz Khalifa; Lil Skies,12541623
264,Real Rich (feat. Gucci Mane),Wiz Khalifa; Gucci Mane,1285105
265,Ocean,Wiz Khalifa,652567
266,Sun In Our Eyes,MØ; Diplo,630915
267,Rolling Papers 2,Wiz Khalifa,618426
268,Despacito (Featuring Daddy Yankee),Luis Fonsi; Daddy Yankee,2769697
269,Jogo do Amor,MC Bruninho,591420
270,Largado Às Traças - Ao Vivo,Zé Neto & Cristiano,2278429
271,Narcos,Migos,1099096
272,Zum Zum,Daddy Yankee; R.K.M & Ken-Y; Arcángel,1121518
273,Lie,NF,10954488
274,Counting Stars,OneRepublic,1638600
275,Riptide,Vance Joy,1051351
276,No Me Acuerdo,Thalia; NATTI NATASHA,10211710
277,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,29032760
278,Lonely Together (feat. Rita Ora),Avicii; Rita Ora,562456
279,I Might Need Security,Chance the Rapper,12514934
280,65th & Ingleside,Chance the Rapper,4203314
281,Work Out,Chance the Rapper,2043417
282,Dusk Till Dawn (feat. Sia) - Radio Edit,ZAYN; Sia,586511
283,Bohemian Rhapsody - Remastered 2011,Queen,4477029
284,Toda - Remix,Alex Rose; Cazzu; Rauw Alejandro; Lenny Tavárez,7341337
285,Wala Cam,Chance the Rapper; Supa Bwe; Forever Band,557934
286,Natural,Imagine Dragons,13484175
287,you should see me in a crown,Billie Eilish,12608082
288,Medicina,Anitta,8489675
289,Happy Now,Zedd; Elley Duhé,12339434
290,Love It If We Made It,The 1975,1626500
291,Pablo,Rvssian; Sfera Ebbasta,4111227
292,Thru These Tears,LANY,2445908
293,Sour Diesel,ZAYN,707380
294,Zooted (feat. French Montana & Farruko),Becky G; French Montana; Farruko,705929
295,Something Human,Muse,608154
296,Bella ciao - HUGEL Remix,El Profesor; HUGEL,1761473
297,Don't Stop Believin',Journey,2223983
298,FEFE,6ix9ine; Nicki Minaj; Murda Beatz,38407230
299,Be Alright,Dean Lewis,7599642
300,Lust,Lil Skies,1021955
301,BILLY,6ix9ine,533150
302,Hipócrita,Anuel AA; Zion,3866602
303,Sober,Demi Lovato,6253043
304,Leave Me,Rich The Kid,537042
305,SWISH,Tyga,6230603
306,No Brainer,DJ Khaled; Justin Bieber; Quavo; Chance the Rapper,17184197
307,One Day (feat. Ryan Tedder),Logic; Ryan Tedder,5294908
308,Side Effects,The Chainsmokers; Emily Warren,3897569
309,Don't Leave Me Alone (feat. Anne-Marie),David Guetta; Anne-Marie,4452002
310,Darkside,Alan Walker; Au/Ra; Tomine Harket,3335428
311,Mi Cama - Remix,KAROL G; J Balvin; Nicky Jam,4584634
312,TELÉFONO,Aitana,2403648
313,Whenever (feat. Conor Maynard),Kris Kross Amsterdam; The Boy Next Door; Conor Maynard,573874
314,Hot Summer,DJ Durel; Migos,536832
315,Attention,Charlie Puth,538705
