ID,Track,Singer(s),Stream
150,Toda - Remix,Alex Rose; Cazzu; Rauw Alejandro; Lenny Tavárez,19467369
151,Mad Love,Sean Paul; David Guetta; Becky G,6611504
152,No Quiero Amarte (feat. Zion & Lennox),Justin Quiles; Zion & Lennox,18792194
153,Unforgettable,French Montana; Swae Lee,16562789
154,TELÉFONO,Aitana,2372314
155,Wonderwall - Remastered,Oasis,18658323
156,Silence,Marshmello; Khalid,15432740
157,Lie,NF,2281151
158,Thinking out Loud,Ed Sheeran,18112751
159,Sorry Not Sorry,Demi Lovato,5043163
160,Young Dumb & Broke,Khalid,13422022
161,Medicina,Anitta,19646355
162,Without You (feat. Sandro Cavazza),Avicii; Sandro Cavazza,7342094
163,Let Me Down Slowly,Alec Benjamin,1138433
164,Never Be the Same,Camila Cabello,11692788
165,Whatever It Takes,Imagine Dragons,13416773
166,Ambiente,J Balvin,3931883
167,Déjala Que Vuelva (feat. Manuel Turizo),Piso 21; Manuel Turizo,6838319
168,Halo,Beyoncé,11047565
169,Let Me Live (feat. Anne-Marie & Mr Eazi),Rudimental; Major Lazer; Anne-Marie; Mr Eazi,1122171
170,New Light,John Mayer,2139566
171,Live It Up - Official Song 2018 FIFA World Cup Russia,Nicky Jam; Will Smith; Era Istrefi,1122250
172,All of Me,John Legend,11412238
173,Photograph,Ed Sheeran,11130115
174,Let You Down,NF,4292853
175,That's What I Like,Bruno Mars,4352671
176,Hipócrita,Anuel AA; Zion,20962144
177,Location,Khalid,1107753
178,Powerglide (feat. Juicy J) - From SR3MM,Rae Sremmurd; Swae Lee; Slim Jxmmi; Juicy J,1107343
179,Mr. Brightside,The Killers,7702847
180,Dance To This (feat. Ariana Grande),Troye Sivan; Ariana Grande,1902310
181,Dembow,Danny Ocean,1093172
182,Bank Account,21 Savage,1589287
183,This Is Me,Keala Settle; The Greatest Showman Ensemble,1076304
184,Criminal,NATTI NATASHA; Ozuna,6031832
185,Emotionless,Drake,542055
186,Somebody,The Chainsmokers; Drew Love,1071111
187,Attention,Charlie Puth,536629
188,Let Her Go,Passenger,3254570
189,1-800-273-8255,Logic; Alessia Cara; Khalid,1071063
190,Till I Collapse,Eminem; Nate Dogg,2795210
191,Like I Do,David Guetta; Martin Garrix; Brooks,1072899
192,Mi Gente,J Balvin; Willy William,2155366
193,More Than You Know,Axwell /\ Ingrosso,1069654
194,NUMB,XXXTENTACION,1064736
195,Bohemian Rhapsody - Remastered 2011,Queen,5379040
196,No Hay Nadie Más,Sebastian Yatra,1061850
197,Lose Yourself - From "8 Mile" Soundtrack,Eminem,2267630
198,Leave a Light On,Tom Walker,527361
199,Champion (feat. Travis Scott),NAV; Travis Scott,1065811
200,Whenever (feat. Conor Maynard),Kris Kross Amsterdam; The Boy Next Door; Conor Maynard,27807601
201,Billie Jean,Michael Jackson,1878888
202,La Cintura (feat. Flo Rida & Tini) - Remix,Alvaro Soler; Flo Rida; TINI,11040638
203,Don't Stop Believin',Journey,5541568
204,Thru These Tears,LANY,6260962
205,STARGAZING,Travis Scott,75291636
206,SICKO MODE,Travis Scott,105469273
207,CAROUSEL,Travis Scott,33770565
208,R.I.P. SCREW,Travis Scott,24233145
209,NO BYSTANDERS,Travis Scott,23925616
210,STOP TRYING TO BE GOD,Travis Scott,29028703
211,WAKE UP,Travis Scott,32472132
212,5% TINT,Travis Scott,17957104
213,SKELETONS,Travis Scott,14708499
214,YOSEMITE,Travis Scott,35373773
215,NC-17,Travis Scott,16503109
216,ASTROTHUNDER,Travis Scott,14685636
217,WHO? WHAT!,Travis Scott,15777082
218,CAN'T SAY,Travis Scott,25933734
219,BUTTERFLY EFFECT,Travis Scott,30276470
220,HOUSTONFORNICATION,Travis Scott,14535299
221,COFFEE BEAN,Travis Scott,8701901
222,Melodien,Capital Bra; Juju,20746383
223,Beautiful (feat. Camila Cabello),Bazzi; Camila Cabello,43994951
224,High On Life (feat. Bonn),Martin Garrix; Bonn,23452544
225,500 PS,Bonez MC; RAF Camora,16289966
226,Too Much (feat. Timbaland),ZAYN; Timbaland,930296
227,Missing U,Robyn,862058
228,Ladders,Mac Miller,1402716
229,Hurt Feelings,Mac Miller,738239
230,Come Back to Earth,Mac Miller,727279
231,HANDGUN (feat. A$AP Rocky),YG; A$AP Rocky,685498
232,What's the Use?,Mac Miller,674155
233,Cuando Te Besé,Becky G; Paulo Londra,28551058
234,Self Care,Mac Miller,2314767
235,Watch (feat. Lil Uzi Vert & Kanye West),Travis Scott; Lil Uzi Vert; Kanye West,600913
236,Ao Vivo E A Cores,Matheus & Kauan; Anitta,2292985
237,Bella ciao - HUGEL Remix,El Profesor; HUGEL,586586
238,Largado Às Traças - Ao Vivo,Zé Neto & Cristiano,1694674
239,Despacito - Remix,Luis Fonsi; Daddy Yankee; Justin Bieber,569294
240,BULLETPROOF (feat. Jay 305),YG; Jay 305,567166
241,Propaganda - Ao Vivo,Jorge & Mateus,554765
242,Lean Wit Me,Juice WRLD,21819533
243,Chica Paranormal,Paulo Londra,13954437
244,Taking A Walk,Trippie Redd,25034723
245,Album of the Year - Freestyle,J. Cole,4592798
246,Nephew (feat. Lil Pump),Smokepurpp; Lil Pump,11420176
247,Nico and the Niners,Twenty One Pilots,567880
248,Thunderclouds (feat. Sia Diplo and Labrinth),Sia; Diplo; Labrinth; LSD,20929906
249,Missing My Idols,Trippie Redd,2222366
250,Together,Trippie Redd,1581309
251,Barbie Dreams,Nicki Minaj,19372581
252,Forever Ever,Trippie Redd; Young Thug; Reese LAFLARE,1542675
253,Mala Mía,Maluma,20313635
254,WORKIN ME,Quavo,15806858
255,Shake It Up,Trippie Redd,2602559
256,BANG!,Trippie Redd,1407862
257,Bird Shit,Trippie Redd,812141
258,Wish - Trippie Mix,Diplo; Trippie Redd,1377277
259,Dark Knight Dummo,Trippie Redd; Travis Scott,1274027
260,Majesty (with Labrinth & feat. Eminem),Nicki Minaj; Labrinth; Eminem,6064496
261,Kept Back (feat. Lil Pump) - Bonus Track Version,Gucci Mane; Lil Pump,681499
262,Chun-Li,Nicki Minaj,6523414
263,Levitate,Twenty One Pilots,659164
264,Ganja Burn,Nicki Minaj,3755596
265,UKA UKA,Trippie Redd,600876
266,Rich Sex (feat. Lil Wayne),Nicki Minaj; Lil Wayne,2633393
267,91's,PNL,2028477
268,Chun Swae (feat. Swae Lee),Nicki Minaj; Swae Lee,1903901
269,Thought I Knew You (feat. The Weeknd),Nicki Minaj; The Weeknd,1281804
270,LLC,Nicki Minaj,662917
271,Hard White,Nicki Minaj,614898
272,Tie Me Down (with Elley Duhé),Gryffin; Elley Duhé,14513550
273,idontwannabeyouanymore,Billie Eilish,502430
274,Mo Bamba,Sheck Wes,13159153
275,ocean eyes,Billie Eilish,1072493
276,Blah Blah Blah,Armin van Buuren,10197402
277,I Say a Little Prayer,Aretha Franklin,3421119
278,Respect,Aretha Franklin,3529732
279,(You Make Me Feel Like) A Natural Woman,Aretha Franklin,1942445
280,Think,Aretha Franklin,1829900
281,Chain of Fools,Aretha Franklin,1387872
282,TOOTIMETOOTIMETOOTIME,The 1975,2756869
283,Son of a Preacher Man,Aretha Franklin,1230790
284,breathin,Ariana Grande,47667286
285,sweetener,Ariana Grande,20260116
286,everytime,Ariana Grande,21950803
287,raindrops (an angel cried),Ariana Grande,8958462
288,R.E.M,Ariana Grande,15140227
289,blazed (feat. Pharrell Williams),Ariana Grande; Pharrell Williams,7265064
290,pete davidson,Ariana Grande,12684375
291,Promises (with Sam Smith),Calvin Harris; Sam Smith; Jessie Reyez,37736791
292,successful,Ariana Grande,8373625
293,goodnight n go,Ariana Grande,13092807
294,the light is coming (feat. Nicki Minaj),Ariana Grande; Nicki Minaj,8730237
295,better off,Ariana Grande,7858403
296,get well soon,Ariana Grande,7521754
297,borderline (feat. Missy Elliott),Ariana Grande; Missy Elliott,6389200
298,Happier,Marshmello; Bastille,1294860
299,Chanel (Go Get It) [feat. Gunna & Lil Baby],Young Thug; Young Stoner Life; Gunna; Lil Baby,8056764
300,Real Friends,Camila Cabello; Swae Lee,735154
301,All I Am,Jess Glynne,662541
302,It's A Slime (feat. Lil Uzi Vert),Young Thug; Young Stoner Life; Lil Uzi Vert,605658
303,Side To Side,Ariana Grande; Nicki Minaj,604159
304,Quiere Beber,Anuel AA,9545648
305,Celoso,Lele Pons,8863746
306,Take on Me,a-ha,1055755
307,Culpables,Manuel Turizo,5820358
308,MANTRA,Bring Me The Horizon,603289
309,IDOL,BTS; Nicki Minaj,14778862
310,IDOL,BTS,1345471
311,Goodbye (feat. Nicki Minaj & Willy William),Jason Derulo; David Guetta; Nicki Minaj; Willy William,5756870
312,Euphoria,BTS,3819200
313,I'm Fine,BTS,2974099
314,Trivia 起 : Just Dance,BTS,2223974
315,Serendipity - Full Length Edition,BTS,2076454
316,Risiko,Bonez MC; RAF Camora,3945482
317,Trivia 轉 : Seesaw,BTS,2581106
318,Answer : Love Myself,BTS,2027103
319,The Return,Logic,3137695
320,Right Now,Nick Jonas; Robin Schulz,1378197
321,Trivia 承 : Love,BTS,804415
322,Me Dijeron,Ozuna,5938336
323,Tribe (with J. Cole),Bas; J. Cole,764545
324,Ibiza,Ozuna; Romeo Santos,4503016
325,FAKE LOVE,BTS,3069643
326,First Time,Liam Payne; French Montana,719532
327,DNA,BTS,1765348
328,Aura,Ozuna; Arthur Hanlon,2656626
329,Epiphany,BTS,1806165
330,Quiero Mas,Ozuna; Wisin; Yandel,580994
331,Devuelveme,Ozuna,579860
332,Drew Barrymore,Bryce Vine,3073660
333,8 Letters,Why Don't We,2358688
334,My Blood,Twenty One Pilots,2406243
335,Jumpsuit,Twenty One Pilots,556470
336,Ya No Tiene Novio,Sebastian Yatra; Mau y Ricky,2245932
337,Lust,Lil Skies,540781
338,The Ringer,Eminem,5186590
339,Lucky You (feat. Joyner Lucas),Eminem; Joyner Lucas,4917821
340,Greatest,Eminem,3906513
341,Not Alike (feat. Royce Da 5'9),Eminem; Royce Da 5'9",3167526
342,Kamikaze,Eminem,3113169
343,Normal,Eminem,3050423
344,Fall,Eminem,2979395
345,Stepping Stone,Eminem,2817524
346,Paul - Skit,Paul Rosenberg,2783608
347,Em Calls Paul - Skit,Eminem,2391074
348,Venom - Music From The Motion Picture,Eminem,2209058
349,Nice Guy (with Jessie Reyez),Eminem; Jessie Reyez,2084256
350,Good Guy (feat. Jessie Reyez),Eminem; Jessie Reyez,2041465
351,BEBE,6ix9ine; Anuel AA,1711857
352,Lucky Strike,Troye Sivan,957109
353,REMEDY,Alesso,839027
354,Plum,Troye Sivan,686827
355,Seventeen,Troye Sivan,684289
356,Superhero,Lauv,678315
357,My My My!,Troye Sivan,664599
358,River (feat. Ed Sheeran),Eminem; Ed Sheeran,611859
