ID,Track,Singer(s),Stream
223,Self Care,Mac Miller,26268729
224,Missin You Crazy,Russ,785651
225,The Flute Song,Russ,2473540
226,Ladders,Mac Miller,7433135
227,Verleden Tijd,Frenna; Lil Kleine,11109319
228,Love Someone,Lukas Graham,19400260
229,Be Somebody,Steve Aoki; Nicky Romero; Kiiara,642567
230,Leave Me Alone,Flipp Dinero,17098511
231,Trap Phone (feat. Capo Plaza),Guè; Capo Plaza,620198
232,Just Got Paid,Sigala; Ella Eyre; Meghan Trainor; French Montana,616394
233,Hurt Feelings,Mac Miller,5193749
234,Come Back to Earth,Mac Miller,4445873
235,Donald Trump,Mac Miller,2501982
236,What's the Use?,Mac Miller,3157890
237,Weekend (feat. Miguel),Mac Miller; Miguel,2164735
238,Wings,Mac Miller,823686
239,2009,Mac Miller,1879443
240,Perfecto,Mac Miller,634423
241,So It Goes,Mac Miller,604682
242,Best Day Ever,Mac Miller,600695
243,Dang! (feat. Anderson .Paak),Mac Miller; Anderson .Paak,592144
244,Trip,Ella Mai,15899137
245,My Favorite Part,Mac Miller; Ariana Grande,563627
246,RAP DEVIL,Machine Gun Kelly,20224137
247,Lust,Lil Skies,7206538
248,Drip Too Hard (Lil Baby & Gunna),Lil Baby; Gunna,19355067
249,SLOW DANCING IN THE DARK,Joji,15727654
250,Wake Up in the Sky,Gucci Mane; Bruno Mars; Kodak Black,29976925
251,Better,Khalid,37456671
252,Say My Name,David Guetta; Bebe Rexha; J Balvin,16600936
253,Mariners Apartment Complex,Lana Del Rey,4125887
254,Kokain,Bonez MC; RAF Camora; Gzuz,11063798
255,Burn Out (feat. Dewain Whitmore),Martin Garrix; Justin Mylo; Dewain Whitmore,4807072
256,Pretty Little Fears (feat. J. Cole),6LACK; J. Cole,4961392
257,Balenciaga Challenge (feat. Offset),6LACK; Offset,2620385
258,East Atlanta Love Letter (feat. Future),6LACK; Future,1312441
259,Sincerity Is Scary,The 1975,738496
260,Bonnie & clyde,Loredana; Mozzik,6525055
261,Borsello (feat. Sfera Ebbasta & DrefGold),Guè; Sfera Ebbasta; DrefGold,661675
262,Unfair,6LACK,653668
263,Loaded Gun,6LACK,637272
264,Ciumeira - Ao Vivo,Marília Mendonça,7349430
265,Culpables,KAROL G; Anuel AA,565004
266,Location,Khalid,5523800
267,Creep On Me,GASHI; French Montana; DJ Snake,5231536
268,REEL IT IN,Aminé,9100482
269,New Patek,Lil Uzi Vert,23802799
270,Let You Down,NF,4484740
271,Right Now,Nick Jonas; Robin Schulz,545520
272,Falling Down - Bonus Track,Lil Peep; XXXTENTACION,47557232
273,Killshot,Eminem,20841716
274,No Stylist (feat. Drake),French Montana; Drake,14908945
275,This Feeling,The Chainsmokers; Kelsea Ballerini,12934303
276,Let You Love Me,Rita Ora,8098934
277,90MIN,Salmo,2824330
278,Guiding Light,Mumford & Sons,1023137
279,Zero - From the Original Motion Picture "Ralph Breaks The Internet",Imagine Dragons,986056
280,INTERNATIONAL GANGSTAS,Farid Bang; Capo; 6ix9ine; SCH,2777352
281,NEW ORLEANS,BROCKHAMPTON,839166
282,J'OUVERT,BROCKHAMPTON,816879
283,Head Above Water,Avril Lavigne,1359238
284,Venice Bitch,Lana Del Rey,693298
285,THUG LIFE,BROCKHAMPTON,647999
286,BERLIN,BROCKHAMPTON,638679
287,UFF,Veysel; Gzuz,2322568
288,O Bebê,MC Kevinho; MC Kekel,2285199
289,Sin (feat. Jaden Smith),Young Thug; Jaden,5693534
290,Fr Fr (feat. Lil Skies),Wiz Khalifa; Lil Skies,2295257
291,High (feat. Elton John),Young Thug; Elton John,1484027
292,Let Me Go (with Alesso Florida Georgia Line & watt),Hailee Steinfeld; Alesso; Florida Georgia Line; WATT,1649310
293,Real Friends,Camila Cabello; Swae Lee,543998
294,Never Be the Same,Camila Cabello,1100585
295,Sweet but Psycho,Ava Max,2567703
296,Mona Lisa (feat. Kendrick Lamar),Lil Wayne; Kendrick Lamar,13307496
297,Don't Cry (feat. XXXTENTACION),Lil Wayne; XXXTENTACION,11495857
298,Let It Fly (feat. Travis Scott),Lil Wayne; Travis Scott,9290218
299,Dedicate,Lil Wayne,8302821
300,Taki Taki (with Selena Gomez Ozuna & Cardi B),DJ Snake; Selena Gomez; Ozuna; Cardi B,11416097
301,Uproar,Lil Wayne; Swizz Beatz,8216002
302,Can't Be Broken,Lil Wayne,7353057
303,Dark Side Of The Moon (feat. Nicki Minaj),Lil Wayne; Nicki Minaj,6148547
304,What About Me (feat. Sosamann),Lil Wayne; Sosamann,7012290
305,I Love You Dwayne,Lil Wayne,3640218
306,Open Letter,Lil Wayne,4957427
307,Dope Niggaz (feat. Snoop Dogg),Lil Wayne; Snoop Dogg,5070205
308,Famous (feat. Reginae Carter),Lil Wayne; Reginae Carter,4982983
309,Problems,Lil Wayne,4364397
310,Hittas,Lil Wayne,4149643
311,Open Safe,Lil Wayne,3841977
312,Took His Time,Lil Wayne,3727066
313,Shallow,Lady Gaga; Bradley Cooper,3373266
314,Start This Shit Off Right (feat. Ashanti & Mack Maine),Lil Wayne; Ashanti; Mack Maine,3119082
315,Demon,Lil Wayne,3060512
316,Mess,Lil Wayne,3110330
317,Used 2,Lil Wayne,3020915
318,Let It All Work Out,Lil Wayne,3080612
319,Dope New Gospel (feat. Nivea),Lil Wayne; Nivea,2714555
320,Perfect Strangers,Lil Wayne,2749143
321,Lost In Japan - Remix,Shawn Mendes; Zedd,2398106
322,If I'm Lyin' I'm Flyin',Kodak Black,2757994
323,Wu Tang Forever (ft. Ghostface Killah Raekwon RZA Method Man Inspectah Deck Cappadonna Jackpot Scotty Wotty U-God Masta Killa GZA),Logic; Ghostface Killah; Raekwon; RZA; Method Man; Inspectah Deck; Cappadonna; Jackpot Scotty Wotty; U-God; Masta Killa; GZA,1798948
324,100 Miles and Running (ft. Wale & John Lindahl),Logic; Wale; John Lindahl,1725745
325,There's No Way (feat. Julia Michaels),Lauv; Julia Michaels,1024930
326,ICONIC (ft. Jaden Smith),Logic; Jaden,2294167
327,Thank You (ft. Lucy Rose & The RattPack),Logic; Lucy Rose; The RattPack,979778
328,The Return,Logic,1554737
329,The Glorious Five,Logic,932263
330,YSIV,Logic,1542023
331,Ordinary Day (ft. Hailee Steinfeld),Logic; Hailee Steinfeld,832873
332,One Day (ft. Ryan Tedder),Logic; Ryan Tedder,784964
333,Diamond Heart,Alan Walker; Sophia Somajo,761791
334,Tied Up,Major Lazer; Mr Eazi; RAYE; Jake Gosling,660451
