ID,Track,Singer(s),Stream
210,Connection,OneRepublic,1649744
211,Mr. Brightside,The Killers,23348703
212,WAKE UP,Travis Scott,2250142
213,Ibiza,Ozuna; Romeo Santos,53079523
214,1-800-273-8255,Logic; Alessia Cara; Khalid,7696649
215,All I Am,Jess Glynne,34375854
216,Electricity (with Dua Lipa),Silk City; Dua Lipa; Diplo; Mark Ronson,143206990
217,Chanel (Go Get It) [feat. Gunna & Lil Baby],Young Thug; Young Stoner Life; Gunna; Lil Baby,567444
218,Take Me To Church,Hozier,3961995
219,I Love It (& Lil Pump),Kanye West; Lil Pump,245291563
220,Nina Cried Power,Hozier; Mavis Staples,983191
221,Want To,Dua Lipa,24364838
222,Everybody Dies,Logic,2620238
223,Self Care,Mac Miller,35030613
224,Missin You Crazy,Russ,785651
225,The Flute Song,Russ,2473540
226,Ladders,Mac Miller,7433135
227,Verleden Tijd,Frenna; Lil Kleine,11109319
228,Love Someone,Lukas Graham,92241808
229,Be Somebody,Steve Aoki; Nicky Romero; Kiiara,642567
230,Leave Me Alone,Flipp Dinero,75699210
231,Trap Phone (feat. Capo Plaza),Guè; Capo Plaza,620198
232,Just Got Paid,Sigala; Ella Eyre; Meghan Trainor; French Montana,616394
233,Hurt Feelings,Mac Miller,5193749
234,Come Back to Earth,Mac Miller,4445873
235,Donald Trump,Mac Miller,2501982
236,What's the Use?,Mac Miller,3157890
237,Weekend (feat. Miguel),Mac Miller; Miguel,2164735
238,Wings,Mac Miller,823686
239,2009,Mac Miller,1879443
240,Perfecto,Mac Miller,634423
241,So It Goes,Mac Miller,604682
242,Best Day Ever,Mac Miller,600695
243,Dang! (feat. Anderson .Paak),Mac Miller; Anderson .Paak,592144
244,Trip,Ella Mai,58416795
245,My Favorite Part,Mac Miller; Ariana Grande,563627
246,RAP DEVIL,Machine Gun Kelly,22799450
247,Lust,Lil Skies,7206538
248,Drip Too Hard (Lil Baby & Gunna),Lil Baby; Gunna,138968332
249,SLOW DANCING IN THE DARK,Joji,47017748
250,Wake Up in the Sky,Gucci Mane; Bruno Mars; Kodak Black,113523946
251,Better,Khalid,181811622
252,Say My Name,David Guetta; Bebe Rexha; J Balvin,65065416
253,Mariners Apartment Complex,Lana Del Rey,4125887
254,Kokain,Bonez MC; RAF Camora; Gzuz,14445021
255,Burn Out (feat. Dewain Whitmore),Martin Garrix; Justin Mylo; Dewain Whitmore,4807072
256,Pretty Little Fears (feat. J. Cole),6LACK; J. Cole,4961392
257,Balenciaga Challenge (feat. Offset),6LACK; Offset,2620385
258,East Atlanta Love Letter (feat. Future),6LACK; Future,1312441
259,Sincerity Is Scary,The 1975,738496
260,Bonnie & clyde,Loredana; Mozzik,6525055
261,Borsello (feat. Sfera Ebbasta & DrefGold),Guè; Sfera Ebbasta; DrefGold,661675
262,Unfair,6LACK,653668
263,Loaded Gun,6LACK,637272
264,Ciumeira - Ao Vivo,Marília Mendonça,13445862
265,Culpables,KAROL G; Anuel AA,565004
266,Location,Khalid,12929743
267,Creep On Me,GASHI; French Montana; DJ Snake,5231536
268,REEL IT IN,Aminé,51748959
269,New Patek,Lil Uzi Vert,63677541
270,Let You Down,NF,15175057
271,Right Now,Nick Jonas; Robin Schulz,545520
272,Falling Down - Bonus Track,Lil Peep; XXXTENTACION,184672694
273,Killshot,Eminem,67877240
274,No Stylist (feat. Drake),French Montana; Drake,97356089
275,This Feeling,The Chainsmokers; Kelsea Ballerini,97179475
276,Let You Love Me,Rita Ora,107127678
277,90MIN,Salmo,2824330
278,Guiding Light,Mumford & Sons,1677167
279,Zero - From the Original Motion Picture "Ralph Breaks The Internet",Imagine Dragons,6723584
280,INTERNATIONAL GANGSTAS,Farid Bang; Capo; 6ix9ine; SCH,2777352
281,NEW ORLEANS,BROCKHAMPTON,839166
282,J'OUVERT,BROCKHAMPTON,816879
283,Head Above Water,Avril Lavigne,19106794
284,Venice Bitch,Lana Del Rey,693298
285,THUG LIFE,BROCKHAMPTON,647999
286,BERLIN,BROCKHAMPTON,638679
287,UFF,Veysel; Gzuz,2322568
288,O Bebê,MC Kevinho; MC Kekel,6456734
289,Sin (feat. Jaden Smith),Young Thug; Jaden,19380661
290,Fr Fr (feat. Lil Skies),Wiz Khalifa; Lil Skies,2295257
291,High (feat. Elton John),Young Thug; Elton John,1484027
292,Let Me Go (with Alesso Florida Georgia Line & watt),Hailee Steinfeld; Alesso; Florida Georgia Line; WATT,3345959
293,Real Friends,Camila Cabello; Swae Lee,543998
294,Never Be the Same,Camila Cabello,2237423
295,Sweet but Psycho,Ava Max,111564535
296,Mona Lisa (feat. Kendrick Lamar),Lil Wayne; Kendrick Lamar,65204351
297,Don't Cry (feat. XXXTENTACION),Lil Wayne; XXXTENTACION,38819005
298,Let It Fly (feat. Travis Scott),Lil Wayne; Travis Scott,27889593
299,Dedicate,Lil Wayne,19646409
300,Taki Taki (with Selena Gomez Ozuna & Cardi B),DJ Snake; Selena Gomez; Ozuna; Cardi B,319940412
301,Uproar,Lil Wayne; Swizz Beatz,36467779
302,Can't Be Broken,Lil Wayne,17208121
303,Dark Side Of The Moon (feat. Nicki Minaj),Lil Wayne; Nicki Minaj,10763239
304,What About Me (feat. Sosamann),Lil Wayne; Sosamann,19344033
305,I Love You Dwayne,Lil Wayne,3640218
306,Open Letter,Lil Wayne,8228373
307,Dope Niggaz (feat. Snoop Dogg),Lil Wayne; Snoop Dogg,8587983
308,Famous (feat. Reginae Carter),Lil Wayne; Reginae Carter,9540689
309,Problems,Lil Wayne,6637494
310,Hittas,Lil Wayne,6284294
311,Open Safe,Lil Wayne,5948507
312,Took His Time,Lil Wayne,5760063
313,Shallow,Lady Gaga; Bradley Cooper,171090518
314,Start This Shit Off Right (feat. Ashanti & Mack Maine),Lil Wayne; Ashanti; Mack Maine,3758080
315,Demon,Lil Wayne,3721574
316,Mess,Lil Wayne,4454553
317,Used 2,Lil Wayne,4304865
318,Let It All Work Out,Lil Wayne,5177064
319,Dope New Gospel (feat. Nivea),Lil Wayne; Nivea,3287656
320,Perfect Strangers,Lil Wayne,3369014
321,Lost In Japan - Remix,Shawn Mendes; Zedd,28020450
322,If I'm Lyin' I'm Flyin',Kodak Black,6750395
323,Wu Tang Forever (ft. Ghostface Killah Raekwon RZA Method Man Inspectah Deck Cappadonna Jackpot Scotty Wotty U-God Masta Killa GZA),Logic; Ghostface Killah; Raekwon; RZA; Method Man; Inspectah Deck; Cappadonna; Jackpot Scotty Wotty; U-God; Masta Killa; GZA,2395976
324,100 Miles and Running (ft. Wale & John Lindahl),Logic; Wale; John Lindahl,1725745
325,There's No Way (feat. Julia Michaels),Lauv; Julia Michaels,53097380
326,ICONIC (ft. Jaden Smith),Logic; Jaden,3518124
327,Thank You (ft. Lucy Rose & The RattPack),Logic; Lucy Rose; The RattPack,979778
328,The Return,Logic,1554737
329,The Glorious Five,Logic,932263
330,YSIV,Logic,1542023
331,Ordinary Day (ft. Hailee Steinfeld),Logic; Hailee Steinfeld,832873
332,One Day (ft. Ryan Tedder),Logic; Ryan Tedder,784964
333,Diamond Heart,Alan Walker; Sophia Somajo,36894557
334,Tied Up,Major Lazer; Mr Eazi; RAYE; Jake Gosling,660451
335,Love No More,Loud Luxury; anders,8910474
336,You Say,Lauren Daigle,1168776
337,Without Me,Halsey,163998932
338,STOOPID,6ix9ine; Bobby Shmurda,58340175
339,Never Recover (Lil Baby & Gunna Drake),Lil Baby; Gunna; Drake,66793946
340,Morph,Twenty One Pilots,11363367
341,Off White VLONE (Lil Baby & Gunna feat. Lil Durk & NAV),Lil Baby; Gunna; Lil Durk; NAV,3912954
342,Chlorine,Twenty One Pilots,9498218
343,Tints (feat. Kendrick Lamar),Anderson .Paak; Kendrick Lamar,6203848
344,Jumpsuit,Twenty One Pilots,5784410
345,Business Is Business (Lil Baby & Gunna),Lil Baby; Gunna,1928048
346,Smithereens,Twenty One Pilots,4773972
347,Neon Gravestones,Twenty One Pilots,4692387
348,The Hype,Twenty One Pilots,3840769
349,Nico and the Niners,Twenty One Pilots,5391911
350,Levitate,Twenty One Pilots,3696721
351,Belly (Lil Baby & Gunna),Lil Baby; Gunna,1059863
352,1999,Charli XCX; Troye Sivan,32852205
353,Nummer unterdrückt,Bonez MC; RAF Camora,2233685
354,Multi Millionaire (feat. Lil Uzi Vert),Lil Pump; Lil Uzi Vert,4771201
355,500 PS,Bonez MC; RAF Camora,6072337
356,Cut My Lip,Twenty One Pilots,3470488
357,Deep End (Lil Baby & Gunna),Lil Baby,948736
358,Bandito,Twenty One Pilots,3469207
359,Pet Cheetah,Twenty One Pilots,2821635
360,World Is Yours (Lil Baby & Gunna),Gunna,903590
361,Polaroid,Jonas Blue; Liam Payne; Lennon Stella,20012101
362,Legend,Twenty One Pilots,2606777
363,I Am (Lil Baby & Gunna),Lil Baby; Gunna,861888
364,Underdog (Lil Baby & Gunna),Lil Baby; Gunna,858217
365,Ja Mann!,Bonez MC; RAF Camora,827630
366,Close Friends (Lil Baby & Gunna),Lil Baby,5709915
367,Prominent,Bonez MC; RAF Camora,816231
368,Leave the City,Twenty One Pilots,804008
369,Kompanie,Bonez MC; RAF Camora; Hanybal,801843
370,My Jeans (Lil Baby & Gunna feat. Young Thug),Lil Baby; Gunna; Young Thug,775468
371,Von ihnen gelernt,Bonez MC; RAF Camora,721882
372,Trust My Lonely,Alessia Cara,719621
373,Always Remember Us This Way,Lady Gaga,64687541
374,MIA,Bad Bunny; Drake,208703528
375,Tanta Falta,Bryant Myers,11496779
376,Está Rico,Marc Anthony; Will Smith; Bad Bunny,31934161
377,PPP,Kevin Roldan,36394058
378,ZEZE (feat. Travis Scott & Offset),Kodak Black; Offset; Travis Scott,157037317
379,PASS OUT (feat. 21 Savage),Quavo; 21 Savage,15868009
380,Woman Like Me (feat. Nicki Minaj),Little Mix; Nicki Minaj,85514669
381,FLIP THE SWITCH (feat. Drake),Quavo; Drake,6821154
382,BIGGEST ALLEY OOP,Quavo,3056314
383,RERUN (feat. Travis Scott),Quavo; Travis Scott,3051163
384,LOSE IT (feat. Lil Baby),Quavo; Lil Baby,4832689
385,HUNCHO DREAMS,Quavo,1070622
386,GIVE IT TO EM (feat. Saweetie),Quavo; Saweetie,948471
387,SHINE,Quavo,853552
388,CHAMPAGNE ROSÉ (feat. Madonna & Cardi B),Quavo; Madonna; Cardi B,820643
389,Thursday,Jess Glynne,819438
390,KEEP THAT SHIT (feat. Takeoff),Quavo; Takeoff,810718
391,FUCK 12 (feat. Offset),Quavo; Offset,780745
392,I'm Still Here,Sia,752482
393,Fightclub,Capital Bra; Samra; AK AUSSERKONTROLLE,1271633
394,HOW BOUT THAT?,Quavo,700236
395,LOST (feat. Kid Cudi),Quavo; Kid Cudi,684999
396,Under Pressure,Shawn Mendes; teddy<3,628538
397,I'll Never Love Again - Film Version - Radio Edit,Lady Gaga; Bradley Cooper,15716024
398,Fine China,Future; Juice WRLD,54242264
399,when the party's over,Billie Eilish,99508386
400,Consequences - orchestra,Camila Cabello,16937156
401,Look What I Found,Lady Gaga,5020830
402,idontwannabeyouanymore,Billie Eilish,31786816
403,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,134374296
404,Suncity (feat. Empress Of),Khalid; Empress Of,51776869
405,Kiss and Make Up,Dua Lipa; BLACKPINK,80361295
406,Vertigo,Khalid,7823467
407,Ruin My Life,Zara Larsson,64368336
408,Jet Lag (feat. Young Scooter),Future; Juice WRLD; Young Scooter,4834242
409,Saturday Nights,Khalid,20810511
410,Astronauts,Future; Juice WRLD,3012903
411,Motion,Khalid,3784641
412,Red Bentley (feat. Young Thug),Future; Juice WRLD; Young Thug,1703514
413,Make It Back,Juice WRLD,1691370
414,Hard Work Pays Off,Future; Juice WRLD,12656047
415,9.13,Khalid,1094556
416,Cry Alone,Lil Peep,2659309
417,Get Dripped (feat. Playboi Carti),Lil Yachty; Playboi Carti,5163064
418,Transformer (feat. Nicki Minaj),Future; Nicki Minaj,1667493
419,Imposible,Luis Fonsi; Ozuna,44663183
420,Oxy (feat. Lil Wayne),Future; Lil Wayne,974687
421,7 Am Freestyle,Future; Juice WRLD,947551
422,Salem's Interlude,Khalid,946528
423,Roli Glitzer Glitzer,Capital Bra; Luciano; Eno,2604157
424,Realer N Realer,Future; Juice WRLD,868306
425,Different (feat. Yung Bans),Future; Juice WRLD; Yung Bans,847580
426,Blow That Smoke,Major Lazer; Tove Lo,837748
427,Shorty,Future; Juice WRLD,827219
428,It's Not Living (If It's Not With You),The 1975,816694
429,Fingers,ZAYN,806236
430,WRLD On Drugs,Future; Juice WRLD,797444
431,Ain't Livin Right (feat. Gunna),Future; Juice WRLD; Gunna,718044
432,Yacht Club (feat. Juice WRLD),Lil Yachty; Juice WRLD,1887040
433,No Issue,Future; Juice WRLD,691132
434,SaintLaurentYSL (feat. Lil Baby),Lil Yachty; Lil Baby,676819
435,DrIP DrIp Drip (feat. Meek Mill),Tory Lanez; Meek Mill,659766
436,Standard (feat. Trettmann Gringo Ufo361 & Gzuz),KitschKrieg; SFR; Trettmann; Gzuz; GRiNGO; Ufo361,5513335
437,Topanga,Trippie Redd,38076100
438,seoul (prod. HONNE),RM,568099
439,Money,Cardi B,43515160
440,The Scientist,Coldplay,1799873
441,Expectations,Lauren Jauregui,574919
442,Waste It On Me,Steve Aoki; BTS,35537813
443,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION; Lil Pump; Swae Lee; Maluma,106641286
444,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding; Diplo; Swae Lee,45588422
445,Happy Now,Kygo; Sandro Cavazza,1503740
446,Checklist (with Calvin Harris) (feat. Wizkid),Normani; Calvin Harris; Wizkid,5244432
447,MiAMi (feat. Gunna),Tory Lanez; Gunna,2784631
448,Last Memory,Takeoff,9436417
449,TEST DRIVE,Joji,1894526
450,YEAH RIGHT,Joji,1301118
451,Siren,The Chainsmokers; Aazar,711908
452,Atrasadinha - Live,Felipe Araújo; Ferrugem,15352692
453,NO FUN,Joji,659073
454,CAN'T GET OVER YOU (feat. Clams Casino),Joji; Clams Casino,636424
455,Cuando Nadie Ve,Morat,2354539
456,Thriller,Michael Jackson,4717271
457,Highway to Hell,AC/DC,3166825
458,Don't Stop Me Now - Remastered 2011,Queen,38637780
459,Another One Bites The Dust - Remastered 2011,Queen,46469886
460,ocean eyes,Billie Eilish,18963023
461,Meer,Luciano,1187822
462,Ghostbusters,Ray Parker Jr.,2390229
463,Monster Mash,Bobby "Boris" Pickett; The Crypt-Kickers,914279
464,Zombie,The Cranberries,866065
465,Disturbia,Rihanna,840675
466,This Is Halloween,The Citizens of Halloween,830149
467,(Don't Fear) The Reaper,Blue Öyster Cult,815570
468,This is Halloween - Pop Version,Marilyn Manson,793624
469,Starboy,The Weeknd; Daft Punk,1344464
470,A Nightmare on My Street,DJ Jazzy Jeff & The Fresh Prince,618623
471,Under Pressure - Remastered 2011,Queen; David Bowie,33935101
472,10 Freaky Girls (with 21 Savage),Metro Boomin; 21 Savage,34017929
473,Overdue (with Travis Scott),Metro Boomin; Travis Scott,6989120
474,Don't Come Out The House (with 21 Savage),Metro Boomin; 21 Savage,25999881
475,Space Cadet (feat. Gunna),Metro Boomin; Gunna,24511338
476,I Found You (with Calvin Harris),benny blanco; Calvin Harris,27795805
477,Dreamcatcher (feat. Swae Lee & Travis Scott),Metro Boomin; Swae Lee; Travis Scott,6111175
478,No More (feat. Travis Scott Kodak Black & 21 Savage),Metro Boomin; Travis Scott; Kodak Black; 21 Savage,6515207
479,Machine,Imagine Dragons,9267462
480,10AM/Save The World (feat. Gucci Mane),Metro Boomin; Gucci Mane,1753680
481,Up To Something (feat. Travis Scott & Young Thug),Metro Boomin; Travis Scott; Young Thug,2382626
482,Baby (feat. MARINA & Luis Fonsi),Clean Bandit; MARINA; Luis Fonsi,4842341
483,Lesbian (feat. Gunna & Young Thug),Metro Boomin; Gunna; Young Thug,1585569
484,Casper,Takeoff,3598203
485,Prima di ogni cosa,Fedez,906995
486,Only You (feat. WizKid Offset & J Balvin),Metro Boomin; J Balvin; Wizkid; Offset,1476660
487,Dreamer,Martin Garrix; Mike Yung,875026
488,Dip (feat. Nicki Minaj),Tyga; Nicki Minaj,12209615
489,Somebody To Love - Remastered 2011,Queen,35029618
490,Only 1 (Interlude) (with Travis Scott),Metro Boomin; Travis Scott,843971
491,Borrowed Love (feat. Swae Lee & WizKid),Metro Boomin; Swae Lee; Wizkid,2636828
