ID,Track,Singer(s),Stream
40,Head & Heart (feat. MNEK),Joel Corry; MNEK,133195997
41,ROCKSTAR (feat. Roddy Ricch),DaBaby; Roddy Ricch,121445497
42,GIRL LIKE ME,Black Eyed Peas; Shakira,110964629
43,Prisoner (feat. Dua Lipa),Miley Cyrus; Dua Lipa,102790212
44,Sweater Weather,The Neighbourhood,122722268
45,Hawái,Maluma,100158733
46,Dance Monkey,Tones And I,116977129
47,WAP (feat. Megan Thee Stallion),Cardi B; Megan Thee Stallion,108741074
48,Reloj,Rauw Alejandro; Anuel AA,104997294
49,Don't Start Now,Dua Lipa,142419539
50,Roses - Imanbek Remix,SAINt JHN; Imanbek,110360933
51,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton; Nightcrawlers; Mufasa & Hypeman; Dopamine,216318506
52,Before You Go,Lewis Capaldi,105814598
53,Heather,Conan Gray,100272589
54,SugarCrash!,ElyOtto,80930839
55,Best Friend (feat. Doja Cat),Saweetie; Doja Cat,123499317
56,For The Night (feat. Lil Baby & DaBaby),Pop Smoke; Lil Baby; DaBaby,92946918
57,La Nota,Manuel Turizo; Rauw Alejandro; Myke Towers,85821953
58,No Te Enamores - Remix,Milly; Farruko; Nio Garcia; Jay Wheeler; Amenazzy,76538864
59,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes; Justin Bieber,55819852
60,Lonely (with benny blanco),Justin Bieber; benny blanco,87499209
61,Circles,Post Malone,99125380
62,lovely (with Khalid),Billie Eilish; Khalid,102250465
63,My Head & My Heart,Ava Max,108140145
64,Goosebumps,HVME,59201436
65,death bed (coffee for your head),Powfu; beabadoobee,88989592
66,AP - Music from the film Boogie,Pop Smoke,9603189
67,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,93627327
68,Holy (feat. Chance The Rapper),Justin Bieber; Chance the Rapper,108252156
69,At My Worst,Pink Sweat$,76919848
70,Afterglow,Ed Sheeran,40527207
71,TE MUDASTE,Bad Bunny,80820107
72,Lucid Dreams,Juice WRLD,90711522
73,willow,Taylor Swift,46965101
74,Relación - Remix,Sech; Daddy Yankee; J Balvin; ROSALÍA; Farruko,39680628
75,Golden,Harry Styles,78064582
76,Savage Love (Laxed - Siren Beat),Jawsh 685; Jason Derulo,82183815
77,bad guy,Billie Eilish,89149053
78,Shallow,Lady Gaga; Bradley Cooper,92089735
79,Only Wanna Be With You - Pokémon 25 Version,Post Malone,3665031
80,Life Goes On,BTS,63313211
81,The Hills,The Weeknd,76394403
82,goosebumps,Travis Scott,89872867
83,LOCATION,KAROL G; Anuel AA; J Balvin,51999721
84,Adore You,Harry Styles,89574948
85,Snowman,Sia,16100399
86,Señorita,Shawn Mendes; Camila Cabello,88213131
87,911,Sech,145803970
88,Ropa Cara,Camilo,21072691
89,Memories Remix (feat. Nipsey Hussle & YG),Maroon 5; Nipsey Hussle; YG,88105635
90,The Box,Roddy Ricch,81473911
91,Laugh Now Cry Later (feat. Lil Durk),Drake; Lil Durk,81120842
92,Fiel,Los Legendarios; Wisin; Jhayco,246762355
93,Say You Won't Let Go,James Arthur,83008045
94,Back in Blood (feat. Lil Durk),Pooh Shiesty; Lil Durk,58135728
95,Believer,Imagine Dragons,89533497
96,Breaking Me,Topic; A7S,83174684
97,Chica Ideal,Sebastian Yatra; Guaynaa,40519557
98,Hello (feat. A Boogie Wit da Hoodie),Pop Smoke; A Boogie Wit da Hoodie,33584837
99,Daddy Issues,The Neighbourhood,76685905
100,HASTA ABAJO,Kevin Roldan; Bryant Myers; Lyanno,35740172
101,UN DIA (ONE DAY) (Feat. Tainy),J Balvin; Dua Lipa; Bad Bunny; Tainy,79973420
102,Mi Niña,Wisin; Myke Towers; Los Legendarios,52262405
103,Blueberry Faygo,Lil Mosey,71872548
104,BEBÉ,Camilo; El Alfa,31370663
105,test drive,Ariana Grande,3463333
106,Wishing Well,Juice WRLD,60303690
107,In Your Eyes,The Weeknd,38421904
108,Take Me To Church,Hozier,83414310
109,Train Wreck,James Arthur,49127565
110,Perfect,Ed Sheeran,81023538
111,Jocelyn Flores,XXXTENTACION,69734326
112,Hayloft,Mother Mother,31128258
113,HIGHEST IN THE ROOM,Travis Scott,76313211
114,Dior,Pop Smoke,65292105
115,Shape of You,Ed Sheeran,83302090
116,Take You Dancing,Jason Derulo,37186558
117,HOLIDAY,Lil Nas X,67812390
118,Put Your Records On,Ritt Momney,45877769
119,Robbery,Juice WRLD,52797437
120,Why'd You Only Call Me When You're High?,Arctic Monkeys,39322952
121,Starboy,The Weeknd; Daft Punk,25447086
122,Do I Wanna Know?,Arctic Monkeys,70341131
123,All We Got (feat. KIDDO),Robin Schulz; KIDDO,13363027
124,Life Is Good (feat. Drake),Future; Drake,61127176
125,Falling,Trevor Daniel,111728020
126,I Feel It Coming,The Weeknd; Daft Punk,12486706
127,If the World Was Ending (feat. Julia Michaels),JP Saxe; Julia Michaels,55997056
128,All of Me,John Legend,75491661
129,Come & Go (with Marshmello),Juice WRLD; Marshmello,55478937
130,All Girls Are The Same,Juice WRLD,45738989
131,Polvo,Nicky Jam; Myke Towers,23612735
132,Love Story (Taylor’s Version),Taylor Swift,22941289
133,Vida de Rico,Camilo,20704909
134,Una Locura,Ozuna; J Balvin; Chencho Corleone,31723592
135,7 rings,Ariana Grande,74159859
136,Stuck with U (with Justin Bieber),Ariana Grande; Justin Bieber,29459105
137,La Tóxica,Farruko,18964302
138,Somebody That I Used To Know,Gotye; Kimbra,70651710
139,my ex's best friend (with blackbear),Machine Gun Kelly; blackbear,67891887
140,Break My Heart,Dua Lipa,76487294
141,Martin & Gina,Polo G,84926851
142,Parce (feat. Justin Quiles),Maluma; Lenny Tavárez; Justin Quiles,19597189
143,Dreams - 2004 Remaster,Fleetwood Mac,79075486
144,Tú Me Dejaste De Querer,C. Tangana; Niño de Elche; La Húngara,3859278
145,Bohemian Rhapsody - Remastered 2011,Queen,78621554
146,SAD!,XXXTENTACION,43712623
147,Ride It,Regard,74093531
148,SICKO MODE,Travis Scott,67516707
149,Yellow,Coldplay,68786652
150,La Curiosidad,Jay Wheeler; DJ Nelson; Myke Towers,12488127
151,when the party's over,Billie Eilish,22600565
152,Godzilla (feat. Juice WRLD),Eminem; Juice WRLD,53082204
153,SO DONE,The Kid LAROI,5983033
154,everything i wanted,Billie Eilish,49223439
155,Rain On Me (with Ariana Grande),Lady Gaga; Ariana Grande,67442849
156,Se Te Nota (with Guaynaa),Lele Pons; Guaynaa,6861866
157,Love Not War (The Tampa Beat),Jason Derulo; Nuka,21550191
158,Mood Swings (feat. Lil Tjay),Pop Smoke; Lil Tjay,11897776
159,Ponte Pa' Mi,Justin Quiles,13138647
160,Head Shoulders Knees & Toes (feat. Norma Jean Martine),Ofenbach; Quarterhead; Norma Jean Martine,7665465
161,Just the Way You Are,Bruno Mars,75681786
162,Star Shopping,Lil Peep,10799544
163,Every Breath You Take,The Police,72407276
164,Tusa,KAROL G; Nicki Minaj,17890990
165,POPSTAR (feat. Drake),DJ Khaled; Drake,43213807
166,How You Like That,BLACKPINK,9351846
167,Closer,The Chainsmokers; Halsey,60423647
168,Antes,Anuel AA; Ozuna,9840110
169,Whats Poppin (feat. DaBaby Tory Lanez & Lil Wayne) [Remix] - Bonus Track,Jack Harlow; Tory Lanez; DaBaby; Lil Wayne,17770435
170,Counting Stars,OneRepublic,68419725
171,Tapão Na Raba,Raí Saia Rodada,58333682
172,What Other People Say,Sam Fischer; Demi Lovato,13450602
173,Stressed Out,Twenty One Pilots,17158195
174,Sofia,Clairo,5002324
175,Riptide,Vance Joy,70174359
176,Smells Like Teen Spirit - Remastered,Nirvana,55988517
177,Someone To You,BANNERS,15083588
178,hot girl bummer,blackbear,32699678
179,Maniac,Conan Gray,9995045
180,Without Me,Halsey,12144797
181,rockstar (feat. 21 Savage),Post Malone; 21 Savage,6414321
182,Electric Love,BØRNS,13659751
183,Photograph,Ed Sheeran,2870321
184,The Less I Know The Better,Tame Impala,12898181
185,Párteme La Cara,C. Tangana; Ed Maverick,1426100
186,Wonder,Shawn Mendes,2827570
187,Jeans,Justin Quiles,3616428
188,Fan de Tus Fotos,Nicky Jam; Romeo Santos,51336393
189,Intentions (feat. Quavo),Justin Bieber; Quavo,4970781
190,Remember That Night?,Sara Kays,2122886
191,Hope,XXXTENTACION,10599939
192,Devil Eyes,Hippie Sabotage,15369556
193,Esquema Preferido,DJ Ivis; Tarcísio do Acordeon,27251781
194,ROXANNE,Arizona Zervas,5797994
195,In the End,Linkin Park,16630222
196,Something Just Like This,The Chainsmokers; Coldplay,29472130
197,Mr. Brightside,The Killers,52527249
198,I Don't Care (with Justin Bieber),Ed Sheeran; Justin Bieber,2102901
199,Payphone,Maroon 5; Wiz Khalifa,20655233
200,Bang!,AJR,3637859
201,CHIAMAMI PER NOME,Francesca Michielin; Fedez,4075563
202,Another One Bites The Dust - Remastered 2011,Queen,68432692
203,Stereo Hearts (feat. Adam Levine),Gym Class Heroes; Adam Levine,59377190
204,What’s Next,Drake,130798852
205,Wants and Needs (feat. Lil Baby),Drake; Lil Baby,129002059
206,Lemon Pepper Freestyle (feat. Rick Ross),Drake; Rick Ross,38249274
207,Leave The Door Open,Bruno Mars; Anderson .Paak; Silk Sonic,305718161
208,Hold On,Justin Bieber,223369868
209,Selfish Love (with Selena Gomez),DJ Snake; Selena Gomez,15286326
210,Life's A Mess II (with Clever & Post Malone),Juice WRLD; Clever; Post Malone,2941568
211,Machu Picchu,Camilo; Evaluna Montaner,63240092
212,Mona Lisa,Booba; JSX,2647905
213,Real As It Gets (feat. EST Gee),Lil Baby; EST Gee,3239588
214,GP,Booba,1046926
215,Además de Mí - Remix,Rusherking; KHEA; Duki; Maria Becerra; LIT killah; Tiago PZK,31696289
216,PEPPERMINT,Luciano,913038
217,Bonne journée,Booba; SDM,870096
218,RST,Booba,869421
219,Ultra,Booba,831642
220,PROBLEMA,Daddy Yankee,53332691
221,Aventador,Capital Bra; Jamule,818857
222,Ele É Ele Eu Sou Eu,Wesley Safadão; Os Barões Da Pisadinha,32471554
223,SYGL (feat. Shindy),CRO; Shindy,817286
224,VVV,Booba; Maes,813545
225,BED,Joel Corry; RAYE; David Guetta,106524497
226,Je sais,Booba,795341
227,Madonna,Bausa; Apache 207,793631
228,Azerty,Booba,790840
229,Vue sur la mer,Booba; Dala,783883
230,Take on Me,a-ha,20491825
231,Facas - Ao Vivo,Diego & Victor Hugo; Bruno & Marrone,32225878
232,Sacrifice,Bebe Rexha,776401
233,Batom de Cereja - Ao Vivo,Israel & Rodolffo,95615734
234,Coração Na Cama - Ao Vivo,Hugo & Guilherme,17791766
235,Billie Jean,Michael Jackson,3723891
236,Alô Ambev (Segue Sua Vida) - Ao Vivo,Zé Neto & Cristiano,6921469
237,Toosie Slide,Drake,771353
238,Tattoo - Remix with Camilo,Rauw Alejandro; Camilo,752378
239,Wellerman - Sea Shanty,Nathan Evans,751622
240,ZITTI E BUONI,Måneskin,39183565
241,VOCE,Madame,3472558
242,La genesi del tuo colore,Irama,715033
243,Musica leggerissima,Colapesce; Dimartino,5665133
244,Beautiful Mistakes (feat. Megan Thee Stallion),Maroon 5; Megan Thee Stallion,132594975
245,No Role Modelz,J. Cole,25115636
246,Cupid's Chokehold / Breakfast in America,Gym Class Heroes,65915355
247,ROLLIN N CONTROLLIN FREESTYLE,DUSTY LOCANE,707828
248,On The Ground,ROSÉ,81180398
249,Gone,ROSÉ,29402596
250,Follow You,Imagine Dragons,79475031
251,Dámelo To’ (feat. Myke Towers),Selena Gomez; Myke Towers,6426522
252,DAYWALKER! (feat. CORPSE),Machine Gun Kelly; CORPSE,2288913
253,LOST,NF; Hopsin,1973245
254,Patience (feat. YUNGBLUD & Polo G),KSI; YUNGBLUD; Polo G,6155698
255,L-Gante: Bzrp Music Sessions Vol.38,Bizarrap; L-Gante,50920088
256,Travesuras - Remix,Nio Garcia; Casper Magico; Ozuna; Wisin & Yandel; Myke Towers; Flow La Movie,63244014
257,Feels (feat. Khalid),WATTS; Khalid,873126
258,De Una Vez,Selena Gomez,789107
259,Lance Individual,Jorge & Mateus,3949540
260,Meia Noite (Você tem meu Whatsapp),Tarcísio do Acordeon,1534672
261,Troca de Calçada,Marília Mendonça,1612902
262,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis; Macklemore; Ryan Lewis; Ray Dalton,39599371
263,To the Bone,Pamungkas,5909677
264,cardigan,Taylor Swift,3203934
265,Say So,Doja Cat,2949083
266,Sign of the Times,Harry Styles,690839
267,exile (feat. Bon Iver),Taylor Swift; Bon Iver,689191
268,Physical,Dua Lipa,721413
269,When I Was Your Man,Bruno Mars,7844793
270,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber; Daniel Caesar; Giveon,454894196
271,As I Am (feat. Khalid),Justin Bieber; Khalid,68888984
272,Unstable (feat. The Kid LAROI),Justin Bieber; The Kid LAROI,24625764
273,2 Much,Justin Bieber,16734880
274,Deserve You,Justin Bieber,16486296
275,Off My Face,Justin Bieber,21709160
276,Die For You (feat. Dominic Fike),Justin Bieber; Dominic Fike,13437909
277,Love You Different (feat. BEAM),Justin Bieber; BEAM,12518515
278,Loved By You (feat. Burna Boy),Justin Bieber; Burna Boy,13922109
279,Ghost,Justin Bieber,21633460
280,Somebody,Justin Bieber,9762992
281,White Dress,Lana Del Rey,4012863
282,Headshot (feat. Polo G & Fivio Foreign),Lil Tjay; Polo G; Fivio Foreign,64183157
283,MLK Interlude,Justin Bieber,2312479
284,Chemtrails Over The Country Club,Lana Del Rey,3563958
285,Mannschaft (feat. Freeze Corleone),SCH; Freeze corleone,1144876
286,Tu Veneno,J Balvin,12004231
287,Tulsa Jesus Freak,Lana Del Rey,1086616
288,Wild At Heart,Lana Del Rey,939974
289,Crack,SCH,936979
290,Dark But Just A Game,Lana Del Rey,929129
291,LOW LIFE,Ufo361; RIN,911491
292,Let Me Love You Like A Woman,Lana Del Rey,879919
293,Grand bain,SCH,841910
294,Fournaise,SCH,816789
295,Don't Stop Me Now - Remastered 2011,Queen,2189966
296,Talking to the Moon,Bruno Mars,90430288
297,Runaway,AURORA,126824595
298,Girls Like Us,Zoe Wees,6944174
299,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),Taylor Swift; Maren Morris,23926807
300,MONTERO (Call Me By Your Name),Lil Nas X,434180290
301,Richer (feat. Polo G),Rod Wave; Polo G,8492159
302,JUST LIKE YOU,NF,1870500
303,EL MAKINON,KAROL G; Mariah Angeliq,102562750
304,Titans,Major Lazer; Sia; Labrinth; Diplo,1025819
305,Dancing With The Devil,Demi Lovato,6843710
306,JETSKI (feat. Lil Mosey & Lil Tecca),Internet Money; Lil Tecca; Lil Mosey,920378
307,Street Runner,Rod Wave,888934
308,Tombstone,Rod Wave,858726
309,Wasted Love (feat. Lagique),Ofenbach; Lagique,62391711
310,Lifetime,Justin Bieber,838057
311,Frag mich nicht,Miksu / Macloud; Nimo; Jamule,812141
312,Explícito,Myke Towers,25457699
313,Disco Arranhado - Funk Remix,Malu; DJ Lucas Beat,52850214
314,Paradigmas,Jorge & Mateus,15837074
315,Quero Ver é Me Esquecer (feat. Jorge) - Ao Vivo,Os Barões Da Pisadinha; Jorge,19249749
316,Cloud 9,Beach Bunny,53263746
317,Cover Me In Sunshine,P!nk; Willow Sage Hart,70955744
318,Slumber Party (feat. Princess Nokia),Ashnikko; Princess Nokia,56849404
319,The Nights,Avicii,49705578
320,Wake Me Up,Avicii,37858679
321,Film out,BTS,42352182
322,deja vu,Olivia Rodrigo,226405042
323,Met Him Last Night (feat. Ariana Grande),Demi Lovato; Ariana Grande,42090102
324,Run It Up (feat. Offset & Moneybagg Yo),Lil Tjay; Offset; Moneybagg Yo,30266135
325,Born 2 Be Great,Lil Tjay,796464
326,Under Pressure - Remastered 2011,Queen; David Bowie,7540118
327,WACHA,KHEA; Duki,8659745
328,Wonderwall - Remastered,Oasis,5884890
329,Bubblegum Bitch,MARINA,32840740
330,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),Taylor Swift,44432222
331,Shy Away,Twenty One Pilots,34322123
332,Another Love,Tom Odell,55275569
333,RAPSTAR,Polo G,189595860
334,Kiss Me More (feat. SZA),Doja Cat; SZA,247281177
335,Fearless (Taylor’s Version),Taylor Swift,9038593
336,You Belong With Me (Taylor’s Version),Taylor Swift,9178902
337,Fifteen (Taylor’s Version),Taylor Swift,6761147
338,Hey Stephen (Taylor’s Version),Taylor Swift,6274671
339,White Horse (Taylor’s Version),Taylor Swift,5353387
340,The Way I Loved You (Taylor’s Version),Taylor Swift,6491547
341,Breathe (feat. Colbie Caillat) (Taylor’s Version),Taylor Swift; Colbie Caillat,4995261
342,Forever & Always (Taylor’s Version),Taylor Swift,4922079
343,X Gon' Give It To Ya,DMX,7985501
344,Tell Me Why (Taylor’s Version),Taylor Swift,4483647
345,You’re Not Sorry (Taylor’s Version),Taylor Swift,4451002
346,Otra Noche Sin Ti,J Balvin; Khalid,27860509
347,That’s When (feat. Keith Urban) (Taylor’s Version) (From The Vault),Taylor Swift; Keith Urban,4232498
348,The Best Day (Taylor’s Version),Taylor Swift,2528971
349,We Were Happy (Taylor’s Version) (From The Vault),Taylor Swift,2516869
350,Don’t You (Taylor’s Version) (From The Vault),Taylor Swift,2452246
351,Change (Taylor’s Version),Taylor Swift,2398339
352,Jump Then Fall (Taylor’s Version),Taylor Swift,2358714
353,Forever & Always (Piano Version) (Taylor’s Version),Taylor Swift,2226139
354,Bye Bye Baby (Taylor’s Version) (From The Vault),Taylor Swift,2208999
355,Untouchable (Taylor’s Version),Taylor Swift,2205384
356,Ruff Ryders' Anthem,DMX,3830310
357,Today Was A Fairytale (Taylor’s Version),Taylor Swift,2205003
358,Come In With The Rain (Taylor’s Version),Taylor Swift,1235904
359,The Other Side Of The Door (Taylor’s Version),Taylor Swift,1171822
360,Superstar (Taylor’s Version),Taylor Swift,1158077
361,Party Up,DMX,2584361
362,BANKROLL (feat. A$AP Rocky & A$AP Ferg),BROCKHAMPTON; A$AP Rocky; A$AP Ferg,1059600
363,Where The Hood At,DMX,2380176
364,Leere Hände (feat. Sido & Samra),SANTOS; Sido; Samra,959124
365,AM,Nio Garcia; Flow La Movie,120487133
366,KIDS FROM THE BLOCK,Luciano,861845
367,Liberdade (Quando o Grave Bate Forte),Alok; Mc Don Juan; Dj GBR,37266277
368,Body,Russ Millions; Tion Wayne,25751899
369,Levitating,Dua Lipa,54538684
370,On Me,Lil Baby,1414693
371,Good Without,Mimi Webb,8604233
372,The Real Slim Shady,Eminem,32707724
373,LA CANCIÓN,J Balvin; Bad Bunny,2965825
374,Solid (feat. Drake),Young Stoner Life; Young Thug; Gunna; Drake,51183939
375,Diamonds Dancing (feat. Travis Scott),Young Stoner Life; Young Thug; Gunna; Travis Scott,7515766
376,Ski,Young Stoner Life; Young Thug; Gunna,9231974
377,Proud of You (feat. Lil Uzi Vert & Yung Kayo),Young Stoner Life; Young Thug; Yung Kayo; Lil Uzi Vert,2309411
378,You,Regard; Troye Sivan; Tate McRae,34461340
379,Came and Saw (feat. Rowdy Rebel),Young Stoner Life; Young Thug; Rowdy Rebel,1164983
380,Gone Are The Days (feat. James Gillespie),Kygo; James Gillespie,1139571
381,Slatty (feat. Yak Gotti & Lil Duke),Young Stoner Life; Young Thug; Gunna; Lil Duke; Yak Gotti,1130258
382,Paid the Fine (feat. Lil Baby & YTB Trench),Young Stoner Life; Young Thug; Gunna; YTB Trench; Lil Baby,1019259
383,shots in the dark (with Trippie Redd),iann dior; Trippie Redd,900559
384,UNTER VERDACHT,Capital Bra; NGEE,853891
385,Aloha,Maluma; Beéle; Rauw Alejandro; Mambo Kingz; DJ Luian; Darell,40663702
386,Volta Bebê Volta Neném,Dj Guuga; DJ Ivis,45588314
387,Não Pode Se Apaixonar,Xand Avião; DJ Ivis; Mc Danny,6240327
388,Rasputin,Majestic; Boney M.,52092700
389,Vida Louca,Mc Poze do Rodo; Neo Beats; Mainstreet,6954520
390,Pareja Del Año,Sebastian Yatra; Myke Towers,116773362
391,Save Your Tears (with Ariana Grande) (Remix),The Weeknd; Ariana Grande,124383478
392,Botella Tras Botella,Gera MX; Christian Nodal,95273107
393,Come Through (feat. Chris Brown),H.E.R.; Chris Brown,4157610
394,Krvn,UZI,3039562
395,Drunk-Dazed,ENHYPEN,1447039
396,The Night We Met,Lord Huron,2782545
397,Freaks,Surf Curse,30238836
398,Big Gangsta,Kevin Gates,704060
399,Your Power,Billie Eilish,95856000
400,Σ. MOROSE,Damso,2278267
401,Π. VANTABLACK,Damso,1247804
402,Ρ. DOSE,Damso,1116961
403,Υ. 2 DIAMANTS,Damso,1065800
404,Τ. CHIALER,Damso; YG Pablo,1053244
405,Ο. OG,Damso,1041441
406,Φ. THEVIE RADIO,Damso,974141
407,Ψ. PASSION,Damso,906293
408,Χ. ZWAAR,Damso,853905
409,Ω. VIVRE UN PEU,Damso,783257
410,One Dance,Drake; Wizkid; Kyla,18675256
411,love race (feat. Kellin Quinn),Machine Gun Kelly; Kellin Quinn,7086872
412,WITHOUT YOU (with Miley Cyrus),The Kid LAROI; Miley Cyrus,27573502
413,I DID IT (feat. Post Malone Megan Thee Stallion Lil Baby & DaBaby),DJ Khaled; Post Malone; DaBaby; Megan Thee Stallion; Lil Baby,19011336
414,durag activity (with Travis Scott),Baby Keem; Travis Scott,7485416
415,Choker,Twenty One Pilots,6722952
416,Girl From Rio,Anitta,3794332
417,LET IT GO (feat. Justin Bieber & 21 Savage),DJ Khaled; 21 Savage; Justin Bieber,6842674
418,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),DJ Khaled; Lil Baby; Lil Durk,14661461
419,In the morning,ITZY,27431208
420,Snow Tha Product: Bzrp Music Sessions Vol. 39,Bizarrap; Snow Tha Product,18621118
421,BLESSED (feat. Capital Bra),CRO; Capital Bra,998915
422,On Me (Remix) (with Megan Thee Stallion),Lil Baby; Megan Thee Stallion,845615
423,BODY IN MOTION (feat. Bryson Tiller Lil Baby & Roddy Ricch),DJ Khaled; Bryson Tiller; Roddy Ricch; Lil Baby,840018
424,GREECE (feat. Drake),DJ Khaled; Drake,838724
425,Miénteme,TINI; Maria Becerra,38603717
426,Hero,AFROJACK; David Guetta,799382
427,Little Bit of Love,Tom Grennan,24991103
428,SORRY NOT SORRY (feat. Nas JAY-Z & James Fauntleroy) - Harmonies by The Hive,DJ Khaled; Nas; JAY-Z; James Fauntleroy,787385
429,Só Não Divulga,Fernando & Sorocaba; Tarcísio do Acordeon,6835248
430,Preta do Cabelo Cacheado,Th CDM; Batidão Stronda,798984
431,Body (Remix) [feat. ArrDee E1 (3x3) ZT (3x3) Bugzy Malone Buni Fivio Foreign & Darkoo],Tion Wayne; Russ Millions; ArrDee; E1 (3x3); ZT (3x3); Bugzy Malone; Buni; Fivio Foreign; Darkoo,68965797
432,512,Mora; Jhayco,34109028
433,Dick (feat. Doja Cat),StarBoi3; Doja Cat,33734641
434,Ramen & OJ,Joyner Lucas; Lil Baby,17020539
435,Floating Through Space,Sia; David Guetta,709256
436,NEVER LEFT,Lil Tecca,24534853
437,Bipolar,Mc Davi; Mc Pedrinho; Mc Don Juan; DJ 900,28794686
438,i n t e r l u d e,J. Cole,45707969
439,Miss The Rage (feat. Playboi Carti),Trippie Redd; Playboi Carti,43390558
440,Higher Power,Coldplay,31004319
441,Run,OneRepublic,24839012
442,What You Need,Don Toliver,3334660
443,Extasy,187 Strassenbande; Bonez MC; Frauenarzt,3956700
444,2/Catorce,Rauw Alejandro; Mr. Naisgai,39010393
445,Tiempo,Ozuna,972677
446,All I Know So Far,P!nk,920835
447,Tipo Gin - Ao Vivo,MC Kevin o Chris,21919335
448,ELMAS,Luciano; Lil Zey,827929
449,Me Fije,Alex Rose; Rauw Alejandro,3129203
450,Get Together,David Guetta,790922
451,Poblado,Crissin; Totoy El Frio; Natan & Shander,27479670
452,One Day,Lovejoy,2605323
453,Hot Sauce,NCT DREAM,713188
454,a m a r i,J. Cole,38788426
455,m y . l i f e (with 21 Savage & Morray),J. Cole; 21 Savage; Morray,45134786
456,p r i d e . i s . t h e . d e v i l (with Lil Baby),J. Cole; Lil Baby,41223621
457,a p p l y i n g . p r e s s u r e,J. Cole,17754744
458,1 0 0 . m i l ‘ (with Bas),J. Cole; Bas,16958251
459,p u n c h i n ‘ . t h e . c l o c k,J. Cole,14898600
460,l e t . g o . m y . h a n d (with Bas & 6LACK),J. Cole; Bas; 6LACK,18783551
461,good 4 u,Olivia Rodrigo,171374757
462,t h e . c l i m b . b a c k,J. Cole,13549075
463,9 5 . s o u t h,J. Cole,24638101
464,h u n g e r . o n . h i l l s i d e (with Bas),J. Cole; Bas,12456200
465,c l o s e,J. Cole,10712648
466,Seeing Green (with Drake & Lil Wayne),Nicki Minaj; Drake; Lil Wayne,15165983
467,Straightenin,Migos,14332298
468,His & Hers (feat. Don Toliver Lil Uzi Vert & Gunna),Internet Money; Gunna; Don Toliver; Lil Uzi Vert,6412213
469,Fractions,Nicki Minaj,1219634
470,We Are The People (feat. Bono & The Edge) - Official UEFA EURO 2020 Song,Martin Garrix; Bono; The Edge,2652782
471,Electric - Pokemon 25 Version,Katy Perry,984156
472,Itty Bitty Piggy,Nicki Minaj,925185
473,Sal y Perrea,Sech,21291247
474,Build a Bitch,Bella Poarch,41579048
475,Ich darf das,Shirin David,2362687
476,malibu,sangiovanni,19723811
477,Next Level,aespa,1548380
478,Ram Pam Pam,NATTI NATASHA; Becky G,10688650
479,Butter,BTS,83573599
480,brutal,Olivia Rodrigo,43585173
481,traitor,Olivia Rodrigo,50155215
482,enough for you,Olivia Rodrigo,39403006
483,1 step forward 3 steps back,Olivia Rodrigo,34462921
484,happier,Olivia Rodrigo,39719812
