ID,Track,Singer(s),Stream
108,Breathe (feat. Ina Wroldsen),Jax Jones; Ina Wroldsen,83175179
109,Walk It Talk It,Migos; Drake,130902959
110,goosebumps,Travis Scott,63788864
111,More Than You Know,Axwell /\ Ingrosso,62768898
112,Miss You (with Major Lazer & Tory Lanez),Cashmere Cat; Major Lazer; Tory Lanez,14594654
113,Báilame - Remix,Nacho; Yandel; Bad Bunny; Mambo Kingz; DJ Luian,35372228
114,Paramedic!,SOB X RBE,7637389
115,Stargazing,Kygo; Justin Jesso,30105564
116,Lonely Together (feat. Rita Ora),Avicii; Rita Ora,56538071
117,Esperándote,Manuel Turizo,57198941
118,Big Shot (with Travis Scott),Kendrick Lamar; Travis Scott,7947546
119,Whatever It Takes,Imagine Dragons,63954034
120,Go Flex,Post Malone,32470485
121,Bodak Yellow,Cardi B,66398360
122,Vuelve,Daddy Yankee; Bad Bunny,11601637
123,Que Va,Alex Sensation; Ozuna,24634661
124,SUTRA,Sebastian Yatra; Dalmata,25055107
125,One Dance,Drake; Wizkid; Kyla,65876000
126,BUTTERFLY EFFECT,Travis Scott,49682367
127,Robarte un Beso,Carlos Vives; Sebastian Yatra,19766893
128,Suena El Dembow,Joey Montana; Sebastian Yatra,26150918
129,Déjate Llevar,Juan Magán; Belinda; Manuel Turizo; Snova; B-Case,31717858
130,Thinking out Loud,Ed Sheeran,53347505
131,Photograph,Ed Sheeran,73724869
132,Symphony (feat. Zara Larsson),Clean Bandit; Zara Larsson,44044021
133,RONDO,6ix9ine; Tory Lanez; Young Thug,1311845
134,Strip That Down (feat. Quavo),Liam Payne; Quavo,25832088
135,Closer,The Chainsmokers; Halsey,60905070
136,BILLY,6ix9ine,19605823
137,There's Nothing Holdin' Me Back,Shawn Mendes,53285919
138,Bella y Sensual,Romeo Santos; Daddy Yankee; Nicky Jam,7633799
139,That's What I Like,Bruno Mars,47255297
140,Getting Over You,Lauv,18405494
141,Despacito - Remix,Luis Fonsi; Daddy Yankee; Justin Bieber,55342513
142,Escápate Conmigo (feat. Ozuna),Wisin; Ozuna,13953928
143,Next To Me,Imagine Dragons,1846524
144,Codeine Dreaming (feat. Lil Wayne),Kodak Black; Lil Wayne,16592619
145,KEKE,6ix9ine; Fetty Wap; A Boogie Wit da Hoodie,4636400
146,Issues,Julia Michaels,25199282
147,Fuck Love (feat. Trippie Redd),XXXTENTACION; Trippie Redd,51491585
148,I Get the Bag (feat. Migos),Gucci Mane; Migos,17259692
149,DNA.,Kendrick Lamar,6965580
150,White Iverson,Post Malone,12760080
151,El Farsante - Remix,Ozuna; Romeo Santos,65351050
152,Passionfruit,Drake,32037334
153,Mama,Jonas Blue; William Singe,9177669
154,Felices los 4,Maluma,10078316
155,Redbone,Childish Gambino,32109445
156,I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN; Taylor Swift,18850873
157,GUMMO,6ix9ine,4470419
158,Galway Girl,Ed Sheeran,26459108
159,Roll in Peace (feat. XXXTENTACION),Kodak Black; XXXTENTACION,20488895
160,The Greatest Show,Hugh Jackman; Keala Settle; Zac Efron; Zendaya; The Greatest Showman Ensemble,24701795
161,The Weekend - Funk Wav Remix,SZA; Calvin Harris; Funk Wav,7178246
162,I'm the One (feat. Justin Bieber Quavo Chance the Rapper & Lil Wayne),DJ Khaled; Justin Bieber; Quavo; Chance the Rapper; Lil Wayne,26464192
163,Starboy,The Weeknd; Daft Punk,31107241
164,Tell Me You Love Me,Demi Lovato,9464812
165,Havana - Remix,Camila Cabello; Daddy Yankee,6929302
166,Friends (with BloodPop®),Justin Bieber; BloodPop®,8937077
167,Dreamer,Axwell /\ Ingrosso,16512272
168,Wonderwall - Remastered,Oasis,43923578
169,Notice Me,Migos; Post Malone,4312609
170,Wanted You (feat. Lil Uzi Vert),NAV; Lil Uzi Vert,1254107
171,Mask Off,Future,13570925
172,Perro Fiel (feat. Nicky Jam),Shakira; Nicky Jam,5608265
173,What About Us,P!nk,16716036
174,Wait,Maroon 5,24198761
175,Lose Yourself - From "8 Mile" Soundtrack,Eminem,16292611
176,It Ain't Me (with Selena Gomez),Kygo; Selena Gomez,4915647
177,Stay,Zedd; Alessia Cara,74675562
178,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled; Rihanna; Bryson Tiller,13773394
179,Red Roses (feat. Landon Cube),Lil Skies; Landon Cube,46735493
180,A Million Dreams,Ziv Zaifman; Hugh Jackman; Michelle Williams,11537098
181,Feels (feat. Pharrell Williams Katy Perry & Big Sean),Calvin Harris; Pharrell Williams; Katy Perry; Big Sean; Funk Wav,4286828
182,Scared to Be Lonely,Martin Garrix; Dua Lipa,6938850
183,Beautiful,Bazzi,47426578
184,Una Lady Como Tú,Manuel Turizo,1082364
185,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo; Nicki Minaj; Ty Dolla $ign,5453369
186,Glorious (feat. Skylar Grey),Macklemore; Skylar Grey,5818782
187,Mamita,CNCO,7095096
188,Mr. Brightside,The Killers,27182556
189,Wait (feat. A Boogie Wit da Hoodie),Maroon 5; A Boogie Wit da Hoodie,536140
190,Till I Collapse,Eminem; Nate Dogg,2109715
191,Despacito,Luis Fonsi; Daddy Yankee,11583561
192,Never Enough,Loren Allred,9471060
193,My My My!,Troye Sivan,529394
194,Vai malandra (feat. Tropkillaz & DJ Yuri Martins),Anitta; ZAAC; Maejor; Tropkillaz; DJ Yuri Martins,5584788
195,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson; Bebe Rexha; Digital Farm Animals,525978
196,All of Me,John Legend,2105867
197,I'm Yours,Jason Mraz,37902279
198,Plug Walk,Rich The Kid,139594661
199,Happier,Ed Sheeran,28011382
200,End Game,Taylor Swift; Ed Sheeran; Future,519171
201,SAD!,XXXTENTACION,229205669
202,Everyday,Logic; Marshmello,112185483
203,Top Off (feat. JAY Z Future & Beyoncé),DJ Khaled; JAY-Z; Future; Beyoncé,17117917
204,X,Nicky Jam; J Balvin,272912036
205,changes,XXXTENTACION,80388700
206,Powerglide (feat. Juicy J) - From SR3MM,Rae Sremmurd; Swae Lee; Slim Jxmmi; Juicy J,102826858
207,Dime Si Te Acuerdas,Bad Bunny,4311972
208,Put Me Back Together (feat. Kiiara),Cheat Codes; Kiiara,669244
209,B.I.D,Tory Lanez,632866
210,Everybody Dies In Their Nightmares,XXXTENTACION,26770872
211,Daydream (백일몽),j-hope,623057
212,No Excuses,Meghan Trainor,606497
213,Mad Love,Sean Paul; David Guetta; Becky G,106787384
214,Hurt To Look - From Swaecation,Rae Sremmurd; Swae Lee; Slim Jxmmi,582233
215,Ta Tum Tum,MC Kevinho; Simone & Simaria,3377743
216,Amantes de una Noche,NATTI NATASHA; Bad Bunny,2125248
217,Africa,TOTO,47164629
218,Leave a Light On,Tom Walker,24856641
219,Barking,Ramz,46050540
220,La Modelo,Ozuna; Cardi B,536447
221,The Other Side,Hugh Jackman; Zac Efron,2089039
222,Do Right,Glades,2100843
223,Halo,Beyoncé,10205810
224,Contra,Logic,17050512
225,Overnight,Logic,9967108
226,Indica Badu,Logic; Wiz Khalifa,8497659
227,Wassup,Logic; Big Sean,7285644
228,BoomTrap Protocol,Logic,6169468
229,Yuck,Logic,7013230
230,Midnight,Logic,10644787
231,Warm It Up,Logic; Young Sinatra,6063501
232,Wizard Of Oz,Logic,6575701
233,Grandpa's Space Ship,Logic,2015165
234,State Of Emergency,Logic; 2 Chainz,5400846
235,66,Lil Yachty; Trippie Redd,27152323
236,BOOM!,Lil Yachty; Ugly God,840500
237,TALK TO ME NICE,Lil Yachty; Quavo,827936
238,Sanctify,Years & Years,800669
239,BABY DADDY,Lil Yachty; Lil Pump; Offset,1340505
240,she ready,Lil Yachty; PnB Rock,758908
241,SELF MADE,Lil Yachty,757372
242,NBAYOUNGBOAT,Lil Yachty; YoungBoy Never Broke Again,706130
243,OOPS,Lil Yachty; 2 Chainz; K$upreme,686454
244,GET MONEY BROS.,Lil Yachty; Tee Grizzley,617750
245,Ahora,J Balvin,56664970
246,El Préstamo,Maluma,84152739
247,Personal,HRVY,2112207
248,Nevermind,Dennis Lloyd,134282702
249,1950,King Princess,73088920
250,The Scientist,Coldplay,546667
251,Marry Me,Thomas Rhett,7333207
252,Moonlight,XXXTENTACION,99366175
253,the remedy for a broken heart (why am I so in love),XXXTENTACION,28943476
254,NUMB,XXXTENTACION,15908033
255,Freaky Friday (feat. Chris Brown),Lil Dicky; Chris Brown,196009404
256,infinity (888) - feat. Joey Bada$$,XXXTENTACION; Joey Bada$$,12196820
257,going down!,XXXTENTACION,16387006
258,ALONE PART 3,XXXTENTACION,6660558
259,Remind Me to Forget,Kygo; Miguel,117756313
260,I don’t even speak spanish lol - feat. Rio Santana Judah Andrez Babii,XXXTENTACION; Rio Santana; Judah; Andrez Babii,12344650
261,Everybody Hates Me,The Chainsmokers,35994777
262,Floor 555,XXXTENTACION,4686985
263,$$$ - with Matt Ox,XXXTENTACION; Matt OX,7294485
264,Hope,XXXTENTACION,11514080
265,SMASH! - feat. PnB Rock,XXXTENTACION; PnB Rock,4427457
266,Pain = BESTFRIEND - feat. Travis Barker,XXXTENTACION; Travis Barker,3623636
267,Done for Me (feat. Kehlani),Charlie Puth; Kehlani,36240346
268,before I close my eyes,XXXTENTACION,4227223
269,love yourself (interlude),XXXTENTACION,2732338
270,schizophrenia,XXXTENTACION,1482993
271,Introduction (instructions),XXXTENTACION,824600
272,Alien,Sabrina Carpenter; Jonas Blue,14043544
273,Delicate,Taylor Swift,90407267
274,La player (Bandolera),Zion & Lennox,64621916
275,Loca - Remix,KHEA; Bad Bunny; Duki; Cazzu,17070168
276,Lemon (feat. Drake) - Drake Remix,N.E.R.D; Rihanna; Drake,34010410
277,Te Amo,Piso 21; Paulo Londra,58943439
278,El Clavo,Prince Royce,21621107
279,In My Blood,Shawn Mendes,145742498
280,Say Amen (Saturday Night),Panic! At The Disco,6516056
281,(Fuck A) Silver Lining,Panic! At The Disco,680907
282,JAPAN,Famous Dex,81673119
283,Lost In Japan,Shawn Mendes,47488022
284,Flames,David Guetta; Sia,102213323
285,Color Blind,Diplo; Lil Xan,848410
286,Paradise,George Ezra,35972624
287,Worry No More (feat. Lil Yachty & Santigold),Diplo; Lil Yachty; Santigold,574479
288,Treat You Better,Shawn Mendes,1057065
289,Indecente,Anitta,8873708
290,You Are The Reason,Calum Scott,17138730
291,Home with You,Madison Beer,12546385
292,Tequila,Dan + Shay,11817779
293,Don't Stop Believin',Journey,2124062
294,No Te Vas,Nacho,542857
295,Call Out My Name,The Weeknd,190896272
296,Try Me,The Weeknd,50376709
297,Wasted Times,The Weeknd,56672236
298,I Was Never There,The Weeknd; Gesaffelstein,28489734
299,Hurt You,The Weeknd; Gesaffelstein,31217098
300,Privilege,The Weeknd,24671721
301,Bad Company (feat. BlocBoy JB),A$AP Rocky; BlocBoy JB,9225934
302,Be Careful,Cardi B,72471390
303,Too Gone (feat. Khalid),Rich The Kid; Khalid,748822
304,OKRA,Tyler; The Creator,4916010
305,End Of Discussion (feat. Lil Wayne),Rich The Kid; Lil Wayne,2760069
306,Pray,Sam Smith; Logic,649913
307,Chasing Fire,Lauv,24249107
308,Pineapple (feat. Gucci Mane & Quavo),Ty Dolla $ign; Gucci Mane; Quavo,6376510
309,No Question (feat Future),Rich The Kid; Future,614680
310,Sofiane,Boef,592989
311,Lost It (feat. Quavo & Offset),Rich The Kid; Quavo; Offset,583857
312,I Feel It Coming,The Weeknd; Daft Punk,2600285
313,What I Need (feat. Kehlani),Hayley Kiyoko; Kehlani,543128
314,Fiebre (feat. Wisin & Yandel),Ricky Martin; Wisin; Yandel,2568248
315,Largado As Traças - Acústico,Zé Neto & Cristiano,8101328
316,Sober Up (feat. Rivers Cuomo),AJR; Rivers Cuomo,2117148
317,Don't Leave Me,BTS,585978
318,Playinwitme (feat. Kehlani),KYLE; Kehlani,78347510
319,Drip (feat. Migos),Cardi B; Migos,30963281
320,A$AP Forever (feat. Moby),A$AP Rocky; Moby,18083336
321,One Kiss (with Dua Lipa),Calvin Harris; Dua Lipa,216836832
322,Get Up 10,Cardi B,10457962
323,I Do (feat. SZA),Cardi B; SZA,25079295
324,I Like It,Cardi B; Bad Bunny; J Balvin,154797737
325,Bickenhead,Cardi B,11723395
326,Best Life (feat. Chance The Rapper),Cardi B; Chance the Rapper,11882167
327,Ring (feat. Kehlani),Cardi B; Kehlani,12994733
328,A Good Night,John Legend; BloodPop®,882113
329,She Bad,Cardi B; YG,5591973
330,Money Bag,Cardi B,6510534
331,Hard 2 Face Reality,Poo Bear; Justin Bieber; Jay Electronica,4760084
332,Thru Your Phone,Cardi B,7032681
333,Love Is Madness (feat. Halsey),Thirty Seconds To Mars; Halsey,669078
334,Nice For What,Drake,253906977
335,To My Love - Tainy Remix,Bomba Estéreo; Tainy,27477200
336,I Wanna Know (feat. Bea Miller),NOTD; Bea Miller,50111442
337,Barbie Tingz,Nicki Minaj,15190996
338,Chun-Li,Nicki Minaj,46844192
339,Let Me,ZAYN,60182569
340,Esskeetit,Lil Pump,49616700
341,Guatemala - From Swaecation,Rae Sremmurd; Swae Lee; Slim Jxmmi,24885379
342,Youngblood,5 Seconds of Summer,65258671
343,1942 (feat. Yo Gotti & YBN Nahmir),G-Eazy; Yo Gotti; YBN Nahmir,29369708
344,September - Recorded at The Tracking Room Nashville,Taylor Swift,785310
345,Sky Full Of Song,Florence + The Machine,768111
346,Ferrari,Bebe Rexha,623106
347,Anybody (feat. Nicki Minaj),Young Thug; Nicki Minaj,2207571
348,Te Boté - Remix,Nio Garcia; Casper Magico; Bad Bunny; Darell; Ozuna; Nicky Jam,100811725
349,Pineapple,KAROL G,3445980
350,Propaganda - Ao Vivo,Jorge & Mateus,2443556
351,Lullaby,Sigala; Paloma Faith,5320658
352,Amor de Verdade,MC Kekel; MC Rita,2372341
353,Duro y Suave,Leslie Grace; Noriel,13890710
354,Madura,Cosculluela; Bad Bunny,37113912
355,GOTTI,6ix9ine,12374413
356,No Hay Nadie Más,Sebastian Yatra,5820974
357,Por Perro,Sebastian Yatra; Luis Figueroa; Lary Over,24314842
358,KOD,J. Cole,74523580
359,no tears left to cry,Ariana Grande,162469002
360,ATM,J. Cole,41872028
361,Motiv8,J. Cole,35450045
362,Kevin’s Heart,J. Cole,40483874
363,The Cut Off (feat. kiLL edward),J. Cole; kiLL edward,17625597
364,1985 - Intro to “The Fall Off”,J. Cole,28189429
365,BRACKETS,J. Cole,17773711
366,Intro,J. Cole,8982395
367,FRIENDS (feat. kiLL edward),J. Cole; kiLL edward,13369793
368,Once an Addict - Interlude,J. Cole,11574188
369,Window Pain - Outro,J. Cole,14694319
370,Wake Me Up,Avicii,61214985
371,Without You (feat. Sandro Cavazza),Avicii; Sandro Cavazza,52495512
372,Levels - Radio Edit,Avicii,34476400
373,Somebody,The Chainsmokers; Drew Love,43061921
374,Waiting For Love,Avicii,27129165
375,Familiar,Liam Payne; J Balvin,46887275
376,OTW,Khalid; 6LACK; Ty Dolla $ign,69238647
377,Hey Brother,Avicii,21022812
378,2002,Anne-Marie,55922936
379,The Nights,Avicii,19060887
380,lovely (with Khalid),Billie Eilish; Khalid,42116838
381,CLOSE (feat. Travis Scott) - From SR3MM,Rae Sremmurd; Swae Lee; Slim Jxmmi; Travis Scott,9886411
382,Tesla (feat. Sfera Ebbasta & DrefGold),Capo Plaza; Sfera Ebbasta; DrefGold,2412983
383,Drink About,Seeb; Dagny,18319467
384,No Role Modelz,J. Cole,3006152
385,Broken Arrows,Avicii,3820152
386,The Days,Avicii,3254024
387,You Make Me,Avicii,4082212
388,You Be Love (feat. Billy Raffoul),Avicii; Billy Raffoul,3169446
389,For A Better Day,Avicii,4055805
390,I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit,Avicii; Nicky Romero,2894655
391,Addicted To You,Avicii,2838311
392,Silhouettes - Original Radio Edit,Avicii,2609070
393,Bromance - Avicii's Radio Edit,Tim Berg; Avicii,1786542
394,Dear Boy,Avicii,752218
395,Collide - Radio Edit,Leona Lewis; Avicii,699765
396,Answerphone (feat. Yxng Bane),Banx & Ranx; Ella Eyre; Yxng Bane,29285649
397,Creeping (feat. Rich the Kid),Lil Skies; Rich The Kid,641781
398,Sin Pijama,Becky G; NATTI NATASHA,38854804
399,Paranoid,Post Malone,87476017
400,Better Now,Post Malone,166148356
401,Spoil My Night (feat. Swae Lee),Post Malone; Swae Lee,68342428
402,Rich & Sad,Post Malone,63628331
403,Zack And Codeine,Post Malone,51875760
404,Over Now,Post Malone,55981856
405,Ball For Me (feat. Nicki Minaj),Post Malone; Nicki Minaj,64603881
406,Takin' Shots,Post Malone,47881335
407,Same Bitches (feat. G-Eazy & YG),Post Malone; G-Eazy; YG,49827026
408,Otherside,Post Malone,38843826
409,92 Explorer,Post Malone,47647606
410,Blame It On Me,Post Malone,34613261
411,Sugar Wraith,Post Malone,31116066
412,Jonestown (Interlude),Post Malone,16102736
413,Famous,Mason Ramsey,12521721
414,Neymar,Capital Bra; Ufo361,10840391
415,Was erlebt,Gzuz; Bonez MC,629619
416,Só Quer Vrau,MC MM; DJ RD,5736749
417,Fuleragem,MC WM,607175
418,Ye vs. the People (starring TI as the People),Kanye West,4511152
419,Dura - Remix,Daddy Yankee; NATTI NATASHA; Becky G; Bad Bunny,34577071
420,Nena Maldición (feat. Lenny Tavárez),Paulo Londra; Lenny Tavárez,17915768
421,Lift Yourself,Kanye West,11625266
422,Youth (feat. Khalid),Shawn Mendes; Khalid,48574577
423,Watch (feat. Lil Uzi Vert & Kanye West),Travis Scott; Lil Uzi Vert; Kanye West,36531163
424,Peace & Love,Charlie Charles; Sfera Ebbasta; Ghali,6983414
425,Genius (feat. Sia Diplo and Labrinth),Sia; Diplo; Labrinth; LSD,23576294
426,Hunger,Florence + The Machine,1689528
427,You Can Cry,Marshmello; Juicy J; James Arthur,6492193
428,Bloom,Troye Sivan,1538036
429,Accelerate (feat. Ty Dolla $ign & 2 Chainz),Christina Aguilera; Ty Dolla $ign; 2 Chainz,873350
430,The Way I Am,Charlie Puth,1547886
431,Buckets (feat. Future) - From SR3MM,Rae Sremmurd; Swae Lee; Slim Jxmmi; Future,841747
432,Jump (with Trippie Redd),Julia Michaels; Trippie Redd,1437128
433,I'll Be There,Jess Glynne,20427509
434,Bedtime Stories (feat. The Weeknd) - From SR3MM,Rae Sremmurd; Swae Lee; Slim Jxmmi; The Weeknd,813885
435,Italiana,J-AX; Fedez,711493
436,MOVE TO MIAMI,Enrique Iglesias; Pitbull,689210
437,Up In My Cocina - From SR3MM,Rae Sremmurd; Swae Lee; Slim Jxmmi,681065
438,Bella - Remix,Wolfine; Maluma,21524223
439,This Is America,Childish Gambino,102691943
440,Marinero,Maluma,1151464
441,La Cintura,Alvaro Soler,15488185
442,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,14336911
443,Four Out Of Five,Arctic Monkeys,8739826
444,Star Treatment,Arctic Monkeys,6399280
445,One Point Perspective,Arctic Monkeys,5202312
446,Tranquility Base Hotel & Casino,Arctic Monkeys,4859074
447,American Sports,Arctic Monkeys,3831387
448,Golden Trunks,Arctic Monkeys,3568174
449,Girls (feat. Cardi B Bebe Rexha & Charli XCX),Rita Ora; Bebe Rexha; Charli XCX; Cardi B,21086470
450,The World's First Ever Monster Truck Front Flip,Arctic Monkeys,2729502
451,She Looks Like Fun,Arctic Monkeys,1971153
452,Science Fiction,Arctic Monkeys,1973529
453,Batphone,Arctic Monkeys,1831585
454,The Ultracheese,Arctic Monkeys,1812066
455,Audio (feat. Sia Diplo and Labrinth),Sia; Diplo; Labrinth; LSD,12739257
456,New Light,John Mayer,9300209
457,Shoota (feat. Lil Uzi Vert),Playboi Carti; Lil Uzi Vert,17675500
458,Patient,Charlie Puth,912892
459,R.I.P.,Playboi Carti,829435
460,Love Hurts (feat. Travis Scott),Playboi Carti; Travis Scott,788379
461,If You're Over Me,Years & Years,2496823
462,Quarter Past Midnight,Bastille,693931
463,Fell In Luv (feat. Bryson Tiller),Playboi Carti; Bryson Tiller,663300
464,British,Dark Polo Gang,647852
465,Right Now (feat. Pi'erre Bourne),Playboi Carti; Pi’erre Bourne,644116
466,Do I Wanna Know?,Arctic Monkeys,628049
467,All Girls Are The Same,Juice WRLD,17226518
468,Toy,Netta,6038731
469,Fuego,Eleni Foureira,3318504
470,Lie to Me,Mikolas Josef,2558212
471,You Let Me Walk Alone,Michael Schulte,1271569
472,Lucid Dreams,Juice WRLD,27950956
473,Heaven,Kane Brown,517330
474,Dance You Off,Benjamin Ingrosso,504372
475,Jettski Grizzley (feat. Lil Pump),Tee Grizzley; Lil Pump,1744513
476,Clout (feat. 21 Savage),Ty Dolla $ign; 21 Savage,569543
477,Yes Indeed,Lil Baby; Drake,37521670
478,Culpable O No - Miénteme Como Siempre,Luis Miguel,1823239
479,Bohemian Rhapsody - Remastered 2011,Queen,3441151
480,Unica,Ozuna,5446117
481,FAKE LOVE,BTS,25023647
482,Back To You,Selena Gomez,33193573
483,Solo (feat. Demi Lovato),Clean Bandit; Demi Lovato,22381139
484,Sangria Wine,Pharrell Williams; Camila Cabello,14360376
485,The Truth Untold (feat. Steve Aoki),BTS; Steve Aoki,9608647
486,Airplane pt.2,BTS,9962623
487,Where Were You In The Morning?,Shawn Mendes,12230583
488,134340,BTS,4680376
489,Love Maze,BTS,4706132
490,Magic Shop,BTS,4698451
491,Anpanman,BTS,7773431
492,Jackie Chan,Tiësto; Dzeko; Preme; Post Malone,13602964
