ID,Track,Singer(s),Stream
142,White Christmas,Bing Crosby; Ken Darby Singers; John Scott Trotter & His Orchestra,27915132
143,Reggaetón Lento (Remix),CNCO; Little Mix,23623917
144,Thinking out Loud,Ed Sheeran,60468954
145,Closer,The Chainsmokers; Halsey,63606547
146,I Did Something Bad,Taylor Swift,3745168
147,Feels Great (feat. Fetty Wap & CVBZ),Cheat Codes; Fetty Wap; CVBZ,8750591
148,Whatever It Takes,Imagine Dragons,61169194
149,Explícale (feat. Bad Bunny),Yandel; Bad Bunny,35371675
150,Tú Foto,Ozuna,26086354
151,It Ain't Me (with Selena Gomez),Kygo; Selena Gomez,58525826
152,Was du Liebe nennst,Bausa,7974256
153,Bedroom Floor,Liam Payne,4375834
154,Your Song,Rita Ora,30084880
155,Redbone,Childish Gambino,54410433
156,Questions,Chris Brown,7269505
157,Starboy,The Weeknd; Daft Punk,55098724
158,Call It What You Want,Taylor Swift,3424076
159,2U (feat. Justin Bieber),David Guetta; Justin Bieber,26948703
160,I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN; Taylor Swift,58526976
161,Driving Home for Christmas,Chris Rea,28324992
162,El Farsante,Ozuna,23069514
163,Pray,Sam Smith,5132316
164,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie; Kodak Black,13734302
165,One Dance,Drake; Wizkid; Kyla,58152209
166,Feliz Navidad,José Feliciano,25029611
167,Don’t Blame Me,Taylor Swift,3527790
168,No Promises (feat. Demi Lovato),Cheat Codes; Demi Lovato,25575640
169,Stay,Zedd; Alessia Cara,53804925
170,Rubbin off the Paint,YBN Nahmir,11218705
171,Stranger Things (feat. OneRepublic),Kygo; OneRepublic,7095342
172,New,Daya,5784389
173,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann; Cheat Codes; CADE,40391509
174,Delicate,Taylor Swift,9063766
175,Happier,Ed Sheeran,42154087
176,Issues,Julia Michaels,54861405
177,DNA.,Kendrick Lamar,53122567
178,Como Antes (feat. Wisin),Yandel; Wisin,9420089
179,Hey DJ,CNCO; Yandel,11094373
180,GUMMO,6ix9ine,23838861
181,Save That Shit,Lil Peep,3307605
182,Lose Yourself - From "8 Mile" Soundtrack,Eminem,40783375
183,Scared to Be Lonely,Martin Garrix; Dua Lipa,44325079
184,Look At Me!,XXXTENTACION,17539283
185,GPS (feat. French Montana),Maluma; French Montana,1643521
186,Wonderful Christmastime - Edited Version / Remastered 2011,Paul McCartney,23951120
187,Everybody Dies In Their Nightmares,XXXTENTACION,13507833
188,I Feel It Coming,The Weeknd; Daft Punk,30256596
189,Passionfruit,Drake,52128551
190,Merry Christmas Everyone,Shakin' Stevens,16341511
191,Castle on the Hill,Ed Sheeran,36302030
192,There for You,Martin Garrix; Troye Sivan,13850348
193,Lemon,N.E.R.D; Rihanna; Pharrell Williams,555737
194,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit; Sean Paul; Anne-Marie,29685660
195,Rake It Up (feat. Nicki Minaj),Yo Gotti; Nicki Minaj,2069060
196,New Freezer (feat. Kendrick Lamar),Rich The Kid; Kendrick Lamar,22993505
197,All Night,Steve Aoki; Lauren Jauregui,548039
198,113,Booba; Damso,546878
199,The Christmas Song (Merry Christmas To You),Nat King Cole,21138224
200,Holly Jolly Christmas,Michael Bublé,19211539
201,Have Yourself A Merry Little Christmas,Sam Smith,21434890
202,A Holly Jolly Christmas,Burl Ives,19565198
203,Blue Christmas,Elvis Presley,18660031
204,Carol of the Bells,Mykola Dmytrovych Leontovych; John Williams,10723472
205,Pills & Automobiles (feat. Yo Gotti A Boogie Wit Da Hoodie & Kodak Black),Chris Brown; Yo Gotti; A Boogie Wit da Hoodie; Kodak Black,1575257
206,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),Perry Como; The Fontane Sisters; Mitchell Ayres & His Orchestra,9879961
207,Hallelujah,Pentatonix,12952665
208,Christmas Lights,Coldplay,15917374
209,Chambea,Bad Bunny,19729888
210,White Christmas (with Shania Twain),Michael Bublé; Shania Twain,9296998
211,Underneath the Tree,Kelly Clarkson,8613261
212,Santa Baby (with Henri René & His Orchestra),Eartha Kitt; Henri René and His Orchestra,11516939
213,Santa's Coming for Us,Sia,14344214
214,Tell Me You Love Me,Demi Lovato,68556208
215,Christmas Time Is Here,Vince Guaraldi Trio,7657040
216,Getaway Car,Taylor Swift,512884
217,Sign of the Times,Harry Styles,18123694
218,Paris,The Chainsmokers,19643456
219,Bad and Boujee (feat. Lil Uzi Vert),Migos; Lil Uzi Vert,12586135
220,Slide (feat. Frank Ocean & Migos),Calvin Harris; Frank Ocean; Migos; Funk Wav,5206056
221,iSpy (feat. Lil Yachty),KYLE; Lil Yachty,3566067
222,Never Be the Same - Radio Edit,Camila Cabello,3878759
223,24K Magic,Bruno Mars,20651319
224,Malibu,Miley Cyrus,539179
225,Go Legend (& Metro Boomin),Big Sean; Metro Boomin; Travis Scott,9320376
226,Untouchable,Eminem,8297042
227,Real Friends,Camila Cabello,61117959
228,Pull Up N Wreck (& Metro Boomin),Big Sean; Metro Boomin; 21 Savage,3718845
229,Dreamer,Axwell /\ Ingrosso,42052551
230,Danger (with Migos & Marshmello),Migos; Marshmello,716349
231,Sober,G-Eazy; Charlie Puth,23100127
232,Out of My Head (feat. Tove Lo and ALMA),Charli XCX; Tove Lo; ALMA,651261
233,Big Bidness (& Metro Boomin),Big Sean; Metro Boomin; 2 Chainz,618978
234,Dark Knight Dummo (Feat. Travis Scott),Trippie Redd; Travis Scott,610718
235,So Good (& Metro Boomin),Big Sean; Metro Boomin; Kash Doll,2266629
236,My Only Wish (This Year),Britney Spears,8636478
237,Winter Wonderland - Remastered,Bing Crosby,7691228
238,Step Into Christmas,Elton John,9328832
239,Jingle Bell Rock - Daryl's Version,Daryl Hall & John Oates,5096883
240,I'll Be Home,Meghan Trainor,5299092
241,Jingle Bells (feat. The Puppini Sisters),Michael Bublé; The Puppini Sisters,4772158
242,Santa Baby,Kylie Minogue,6420338
243,Run Rudolph Run,Chuck Berry,5217578
244,Santa Claus Is Coming to Town,Michael Bublé,3799689
245,Olha A Explosão,MC Kevinho,10487048
246,Never Be the Same,Camila Cabello,157074068
247,How Long - Remix,Charlie Puth; French Montana,3491474
248,River (feat. Ed Sheeran),Eminem; Ed Sheeran,226743598
249,Believe,Eminem,12842014
250,Remind Me,Eminem,7777963
251,Like Home (feat. Alicia Keys),Eminem; Alicia Keys,8611333
252,Chloraseptic (feat. Phresher),Eminem; PHresher,5658006
253,Bad Husband (feat. X Ambassadors),Eminem; X Ambassadors,7030061
254,Tragic Endings (feat. Skylar Grey),Eminem; Skylar Grey,6300947
255,Nowhere Fast (feat. Kehlani),Eminem; Kehlani,5879158
256,Revival (Interlude),Eminem,4091611
257,Framed,Eminem,4089415
258,Offended,Eminem,3941487
259,Heat,Eminem,3814797
260,In Your Head,Eminem,3960598
261,Need Me (feat. Pink),Eminem; P!nk,3881237
262,Castle,Eminem,3878349
263,Arose,Eminem,3576811
264,Don't Don't Do It!,N.E.R.D; Kendrick Lamar; Pharrell Williams,694960
265,Perfect Symphony (Ed Sheeran & Andrea Bocelli),Ed Sheeran; Andrea Bocelli,2462873
266,Love Is Gone,G-Eazy; Drew Love,623948
267,Bum Bum Tam Tam,MC Fioti; Future; J Balvin; Stefflon Don; Juan Magán,72100310
268,The Beautiful & Damned,G-Eazy; Zoe Nash,599531
269,Vai malandra (feat. Tropkillaz & DJ Yuri Martins),Anitta; ZAAC; Maejor; Tropkillaz; DJ Yuri Martins,70746176
270,Bella,Wolfine,89855566
271,Modern Slavery,Huncho Jack; Travis Scott; Quavo,6036797
272,Eye 2 Eye,Huncho Jack; Travis Scott; Quavo; Takeoff,4528943
273,Black & Chinese,Huncho Jack; Travis Scott; Quavo,5173682
274,Motorcycle Patches,Huncho Jack; Travis Scott; Quavo,2364967
275,Dubai Shit,Huncho Jack; Travis Scott; Quavo; Offset,11565906
276,Huncho Jack,Huncho Jack; Travis Scott; Quavo,2267801
277,Saint,Huncho Jack; Travis Scott; Quavo,18210172
278,Saint Laurent Mask,Huncho Jack; Travis Scott; Quavo,1918795
279,Go,Huncho Jack; Travis Scott; Quavo,1823762
280,Moon Rock,Huncho Jack; Travis Scott; Quavo,1717193
281,How U Feel,Huncho Jack; Travis Scott; Quavo,1631663
282,Where U From,Huncho Jack; Travis Scott; Quavo,971896
283,Best Man,Huncho Jack; Travis Scott; Quavo,793833
284,Bartier Cardi (feat. 21 Savage),Cardi B; 21 Savage,97842782
285,Little Saint Nick - 1991 Remix,The Beach Boys,4254524
286,Sleigh Ride,The Ronettes,6827022
287,Santa Claus Is Coming To Town,The Jackson 5,3969975
288,Cold December Night,Michael Bublé,3690436
289,Thank God It's Christmas - Non-Album Single,Queen,3273923
290,Santa Claus Is Comin' to Town - Live at C.W. Post College Greenvale NY - December 1975,Bruce Springsteen,3139037
291,Merry Christmas Happy Holidays,*NSYNC,2985809
292,Baby It's Cold Outside (with Michael Bublé),Idina Menzel; Michael Bublé,3012565
293,Snowman,Sia,2229508
294,Mary's Boy Child / Oh My Lord,Boney M.,3074533
295,Have Yourself A Merry Little Christmas,Judy Garland,654093
296,One More Sleep,Leona Lewis,2695352
297,You Make It Feel Like Christmas (feat. Blake Shelton),Gwen Stefani; Blake Shelton,2718629
298,Wonderful Dream (Holidays Are Coming) - Radio Version,Melanie Thornton,1102277
299,Christmas (Baby Please Come Home),Michael Bublé,3071801
300,Please Come Home For Christmas,Aaron Neville,1683112
301,Christmas Time,Bryan Adams,1022545
302,Merry Xmas Everybody,Slade,1932636
303,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,1747164
304,Christmas (Baby Please Come Home),Darlene Love,974171
305,8 Days of Christmas,Destiny's Child,1878422
306,Here Comes Santa Claus (Right Down Santa Claus Lane) - 1947 Version,Gene Autry,2034086
307,Have Yourself a Merry Little Christmas,Michael Bublé,1851691
308,I Wish It Could Be Christmas Everyday,Wizzard,1895946
309,Joy To The World,Nat King Cole,2050807
310,River - Recorded At RAK Studios London,Sam Smith,1656111
311,Winter Wonderland,Tony Bennett,1673026
312,The First Noel - Remastered 1999,Frank Sinatra,2043911
313,Silver Bells,Dean Martin,2067131
314,Mistletoe And Holly - Remastered 1999,Frank Sinatra,1986079
315,Stop The Cavalry,Jona Lewie,1795359
316,2000 Miles - 2007 Remaster,Pretenders,1831829
317,Do You Hear What I Hear? - Remastered 2006,Bing Crosby,1951791
318,What Christmas Means To Me,Stevie Wonder,1715568
319,Rudolph The Red-Nosed Reindeer,Burl Ives,2052164
320,Jingle Bells - Remastered 1999,Frank Sinatra,1568291
321,Rockin' Around the Christmas Tree - Rerecorded Version,Brenda Lee,801404
322,Santa Claus Is Comin' to Town,Frank Sinatra,799542
323,Christmas Eve - Recorded at Spotify Studios NYC,Kelly Clarkson,780579
324,White Christmas - Spotify Singles - Holiday Recorded at Air Studios London,George Ezra,775162
325,Baby It's Cold Outside,Dean Martin,1710406
326,Merry Christmas Darling - Remix,Carpenters,1688590
327,Mistletoe and Wine,Cliff Richard,745890
328,Mele Kalikimaka - Single Version,Bing Crosby; The Andrews Sisters,1730090
329,I'll Be Home for Christmas,Michael Bublé,1326956
330,The Little Drummer Boy - Remastered 2006,Bing Crosby,1608115
331,You're A Mean One Mr. Grinch - From Dr. Seuss' 'How The Grinch Stole Christmas',Thurl Ravenscroft,936860
332,Silent Night,Carpenters,797142
333,The Man with the Bag,Kay Starr,793957
334,All I Want For Christmas (Is My Two Front Teeth),Nat King Cole Trio,779360
335,I'll Be Home For Christmas - Single Version,Bing Crosby,738342
336,Here We Come a-Caroling / We Wish You a Merry Christmas,Perry Como,727831
337,The Happiest Christmas Tree,Nat King Cole,726518
338,What Child Is This/The Holly And The Ivy - Medley / Remastered 2006,Bing Crosby,709405
339,Lonely This Christmas,Mud,690257
340,O Christmas Tree,Tony Bennett,683905
341,Medley: Caroling Caroling / The First Noel / Hark! The Herald Angels Sing / Silent Night,Perry Como,682284
342,God Rest Ye Merry Gentlemen,Bing Crosby,676979
343,Dominick the Donkey (The Italian Christmas Donkey),Lou Monte,667717
344,Hark! The Herald Angels Sing/It Came Upon A Midnight Clear - Medley / Remastered 2006,Bing Crosby,662336
345,Twelve Days Of Christmas,Bing Crosby; The Andrews Sisters,657489
346,O Tannenbaum,Nat King Cole,647250
347,O Little Town of Bethlehem,Elvis Presley,642285
348,The Christmas Waltz,Peggy Lee,631324
349,Christmas Time,The Platters,621506
350,IDGAF,Dua Lipa,146346373
351,Loco Enamorado,Abraham Mateo; Farruko; Christian Daniel,6017915
352,Stir Fry,Migos,94379144
353,Dive,Ed Sheeran,3430600
354,Quiero Repetir,Ozuna; J Balvin,48089304
355,Let Me Love You,DJ Snake; Justin Bieber,3082915
356,Body Like A Back Road,Sam Hunt,3403056
357,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth; Selena Gomez,6387629
358,Treat You Better,Shawn Mendes,3378519
359,Síguelo Bailando,Ozuna,47181556
360,Don't Let Me Down,The Chainsmokers; Daya,5133495
361,Ice Tray,Quality Control; Quavo; Lil Yachty,468478
362,La Modelo,Ozuna; Cardi B,24712660
363,Wonderwall - Remastered,Oasis,15181526
364,Agora Vai Sentar,MC's Jhowzinho & Kadinho,4237214
365,The Weekend - Funk Wav Remix,SZA; Calvin Harris; Funk Wav,33740819
366,Love Yourself,Justin Bieber,1031148
367,The Scientist,Coldplay,6642973
368,Rewrite The Stars,Zac Efron; Zendaya,90514826
369,This Is Me,Keala Settle; The Greatest Showman Ensemble,85064618
370,Déjate Llevar,Juan Magán; Belinda; Manuel Turizo; Snova; B-Case,41384815
371,The Greatest Show,Hugh Jackman; Keala Settle; Zac Efron; Zendaya; The Greatest Showman Ensemble,49562312
372,Plain Jane REMIX (feat. Nicki Minaj),A$AP Ferg; Nicki Minaj,1949784
373,CAN'T STOP THE FEELING! (from DreamWorks Animation's "TROLLS"),Justin Timberlake,7009052
374,Billie Jean,Michael Jackson,2277556
375,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis; Macklemore; Ryan Lewis; Ray Dalton,2059001
376,Hey Ya!,Outkast,1889684
377,Cheap Thrills,Sia,1827805
378,Ain't No Mountain High Enough,Marvin Gaye; Tammi Terrell,1735163
379,Light It Up (feat. Nyla & Fuse ODG) [Remix],Major Lazer; Nyla; Fuse ODG,1532475
380,I Want You Back,The Jackson 5,1630841
381,Pumped Up Kicks,Foster The People,1670286
382,September,Earth; Wind & Fire,1543946
383,Don't Stop Me Now - Remastered 2011,Queen,1460331
384,Uptown Funk (feat. Bruno Mars),Mark Ronson; Bruno Mars,1356184
385,Stayin Alive,Bee Gees,1436118
386,You Don't Know Me (feat. RAYE),Jax Jones; RAYE,839516
387,Call on Me (Ryan Riback Remix),Starley; Ryan Riback,805552
388,Tuesday,Burak Yeter; Danelle Sandoval,805187
389,You Make My Dreams (Come True),Daryl Hall & John Oates,1330630
390,Katchi - Ofenbach vs. Nick Waterhouse,Ofenbach; Nick Waterhouse,773725
391,Happy - From "Despicable Me 2",Pharrell Williams,1245291
392,Solo Dance,Martin Jensen,740932
393,It Wasn't Me,Shaggy; Rik Rok,1254108
394,Superstition - Single Version,Stevie Wonder,1192966
395,Should I Stay or Should I Go - Remastered,The Clash,1226701
396,Sweet Dreams (Are Made of This) - Remastered,Eurythmics; Annie Lennox; Dave Stewart,703283
397,Instruction (feat. Demi Lovato & Stefflon Don),Jax Jones; Demi Lovato; Stefflon Don,689134
398,Crazy In Love (feat. Jay-Z),Beyoncé; JAY-Z,681168
399,Came Here for Love,Sigala; Ella Eyre,668107
400,Hips Don't Lie (feat. Wyclef Jean),Shakira; Wyclef Jean,1113978
401,Respect,Aretha Franklin,664818
402,Danza Kuduro,Don Omar; Lucenzo,655234
403,Twist And Shout - Remastered 2009,The Beatles,626247
404,Don't Stop Believin',Journey,1065342
405,Beat It,Michael Jackson,1070536
406,You Shook Me All Night Long,AC/DC,1045202
407,I Took A Pill In Ibiza - Seeb Remix,Mike Posner; Seeb,599127
408,Africa,TOTO,3075275
409,Chantaje (feat. Maluma),Shakira; Maluma,455521
410,Most Girls,Hailee Steinfeld,442821
411,Never Enough,Loren Allred,43516244
412,A Million Dreams,Ziv Zaifman; Hugh Jackman; Michelle Williams,43797788
413,The Other Side,Hugh Jackman; Zac Efron,38286322
414,Sucker for You,Matt Terry,11540087
415,Mr. Brightside,The Killers,7824463
416,Come Alive,Hugh Jackman; Keala Settle; Daniel Everidge; Zendaya; The Greatest Showman Ensemble,24638714
417,Finesse - Remix; feat. Cardi B,Bruno Mars; Cardi B,145934905
418,From Now On,Hugh Jackman; The Greatest Showman Ensemble,22574546
419,Filthy,Justin Timberlake,44843890
420,All The Stars (with SZA),Kendrick Lamar; SZA,156294083
421,For You (With Rita Ora),Liam Payne; Rita Ora,71080799
422,Designer,Lil Pump,6492766
423,If You Leave Me Now (feat. Boyz II Men),Charlie Puth; Boyz II Men,686041
424,Nowadays (feat. Landon Cube),Lil Skies; Landon Cube,41834282
425,Tightrope,Michelle Williams,9069508
426,A Million Dreams (Reprise),Austyn Johnson; Cameron Seely; Hugh Jackman,506561
427,Breathe (feat. Ina Wroldsen),Jax Jones; Ina Wroldsen,34421222
428,Dembow,Danny Ocean,39809759
429,Till I Collapse,Eminem; Nate Dogg,20719462
430,My My My!,Troye Sivan,47169475
431,She Loves Control,Camila Cabello,46039878
432,In the Dark,Camila Cabello,4571628
433,All These Years,Camila Cabello,5469620
434,Consequences,Camila Cabello,5251458
435,Inside Out,Camila Cabello,3539264
436,Spotlight,Marshmello; Lil Peep,17986820
437,Into It,Camila Cabello,4720994
438,Something's Gotta Give,Camila Cabello,3580507
439,EL BAÑO,Enrique Iglesias; Bad Bunny,61758640
440,King's Dead (with Kendrick Lamar Future & James Blake),Jay Rock; Kendrick Lamar; Future; James Blake,55752720
441,Zombie,The Cranberries,5978785
442,Linger,The Cranberries,3314537
443,KEKE,6ix9ine; Fetty Wap; A Boogie Wit da Hoodie,25914937
444,Dreams,The Cranberries,989265
445,Ode To My Family,The Cranberries,906509
446,Sick Boy,The Chainsmokers,84144266
447,Capital Letters,Hailee Steinfeld; BloodPop®,44093537
448,Supplies,Justin Timberlake,9247086
449,Machika,J Balvin; Jeon; Anitta,42881516
450,Cupido (feat. Quavo),Sfera Ebbasta; Quavo,9896568
451,Rockstar,Sfera Ebbasta,4828409
452,These Days (feat. Jess Glynne Macklemore & Dan Caplen),Rudimental; Jess Glynne; Macklemore; Dan Caplen,71776911
453,The Good Side,Troye Sivan,793989
454,Miss You (with Major Lazer & Tory Lanez),Cashmere Cat; Major Lazer; Tory Lanez,27251502
455,Sciroppo (feat. DrefGold),Sfera Ebbasta; DrefGold,4234732
456,Ricchi x Sempre,Sfera Ebbasta,2282071
457,Serpenti A Sonagli,Sfera Ebbasta,1210151
