ID,Track,Singer(s),Stream
278,It's Secured (feat. Nas & Travis Scott),DJ Khaled; Nas; Travis Scott,521610
279,I Can't Even Lie (feat. Future & Nicki Minaj),DJ Khaled; Future; Nicki Minaj,508920
280,Down for Life (feat. PARTYNEXTDOOR Future Travis Scott Rick Ross & Kodak Black),DJ Khaled; PARTYNEXTDOOR; Future; Travis Scott; Rick Ross; Kodak Black,506247
281,Jag trodde änglarna fanns,Kamferdrops,932242
282,Signs,Drake,108868845
283,No Complaints (feat. Offset & Drake) (Bonus),Metro Boomin; Offset; Drake,39025575
284,Young Dumb & Broke,Khalid,67855354
285,Two High,Moon Taxi,38099011
286,Mr. Brightside,The Killers,10558032
287,Light It Up (feat. Nyla & Fuse ODG) [Remix],Major Lazer; Nyla; Fuse ODG,2665954
288,Mi Gente,J Balvin; Willy William,243220846
289,Cash Out (feat. ScHoolboy Q PARTYNEXTDOOR & D.R.A.M.),Calvin Harris; ScHoolboy Q; PARTYNEXTDOOR; DRAM; Funk Wav,4360886
290,Prayers Up (feat. Travis Scott & A-Trak),Calvin Harris; Travis Scott; A-Trak; Funk Wav,4160255
291,Heatstroke (feat. Young Thug Pharrell Williams & Ariana Grande),Calvin Harris; Young Thug; Pharrell Williams; Ariana Grande; Funk Wav,4143762
292,Skrt On Me (feat. Nicki Minaj),Calvin Harris; Nicki Minaj; Funk Wav,2377967
293,Faking It (feat. Kehlani & Lil Yachty),Calvin Harris; Kehlani; Lil Yachty; Funk Wav,2395880
294,Holiday (feat. Snoop Dogg John Legend & Takeoff),Calvin Harris; Snoop Dogg; John Legend; Takeoff; Funk Wav,1195898
295,911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),Tyler; The Creator; Frank Ocean; Steve Lacy,6188383
296,Versace on the Floor (Bruno Mars vs. David Guetta),Bruno Mars; David Guetta,597478
297,Sun Comes Up (feat. James Arthur),Rudimental; James Arthur,13299440
298,Who Dat Boy (feat. A$AP Rocky),Tyler; The Creator; A$AP Rocky,8086959
299,PIE (feat. Chris Brown),Future; Chris Brown,548845
300,Hard to Love (feat. Jessie Reyez),Calvin Harris; Jessie Reyez; Funk Wav,503727
301,Extra Luv (feat. YG),Future; YG,442305
302,Craving You,Thomas Rhett; Maren Morris,11704823
303,Party In The U.S.A.,Miley Cyrus,1048335
304,Sweet Home Alabama,Lynyrd Skynyrd,457652
305,Hymn for the Weekend - Seeb Remix,Coldplay; Seeb,435744
306,Praying,Kesha,64532950
307,Get Low (with Liam Payne),Zedd; Liam Payne,54081824
308,Bank Account,21 Savage,83434381
309,A L I E N S,Coldplay,1311283
310,Ni Tú Ni Yo (feat. Gente de Zona),Jennifer Lopez; Gente De Zona,20891899
311,Famous,21 Savage,2045976
312,Bring Dem Things,French Montana; Pharrell Williams,534898
313,Numb,21 Savage,35404402
314,Bad Business,21 Savage,950096
315,Close My Eyes,21 Savage,508845
316,Cake By The Ocean,DNCE,451648
317,Mala Mujer,C. Tangana,438952
318,New Rules,Dua Lipa,111857048
319,Super Far,LANY,29043642
320,Sorry Not Sorry,Demi Lovato,118765405
321,Till I Collapse,Eminem; Nate Dogg,11628025
322,Feel It Still,Portugal. The Man,46650883
323,Fetish (feat. Gucci Mane),Selena Gomez; Gucci Mane,93781504
324,Summer Bummer (feat. A$AP Rocky & Playboi Carti),Lana Del Rey; A$AP Rocky; Playboi Carti,10536088
325,Groupie Love (feat. A$AP Rocky),Lana Del Rey; A$AP Rocky,3307031
326,Miracles (Someone Special),Coldplay; Big Sean,4655285
327,A Lie,French Montana; The Weeknd; Max B,5427002
328,Rich Love (with Seeb),OneRepublic; Seeb,50321513
329,Woman (feat. The Dap-Kings Horns),Kesha; The Dap-Kings Horns,1313721
330,Rain,The Script,571468
331,Lay It on Me,Vance Joy,563560
332,Something Just Like This - Tokyo Remix,Coldplay; The Chainsmokers,541174
333,True Feeling,Galantis,527830
334,Fazer Falta,Mc Livinho; Perera DJ,2250200
335,Millionär,187 Strassenbande; Bonez MC; Gzuz,3378952
336,Mit den Jungz,187 Strassenbande; Gzuz; Bonez MC; LX,431433
337,High Life,187 Strassenbande; Bonez MC; RAF Camora; Gzuz; Maxwell,427921
338,Strip That Down,Liam Payne; Quavo,2851940
339,Ko Ko Bop - Chinese Version,EXO,438302
340,In the End,Linkin Park,34974143
341,Heavy (feat. Kiiara),Linkin Park; Kiiara,21830318
342,What I've Done,Linkin Park,11224234
343,Numb / Encore,JAY-Z; Linkin Park,6170215
344,One Step Closer,Linkin Park,5104388
345,Crawling,Linkin Park,4099752
346,Papercut,Linkin Park,3270742
347,All My Love (feat. Conor Maynard),Cash Cash; Conor Maynard,24777745
348,Good Goodbye (feat. Pusha T and Stormzy),Linkin Park; Pusha T; Stormzy,5248962
349,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson; Bebe Rexha; Digital Farm Animals,85374208
350,Battle Symphony,Linkin Park,3991987
351,One More Light,Linkin Park,7053350
352,Somewhere I Belong,Linkin Park,3281833
353,Bleed It Out,Linkin Park,3378245
354,Faint,Linkin Park,2788041
355,BURN IT DOWN,Linkin Park,2109493
356,Leave Out All The Rest,Linkin Park,2473451
357,Breaking the Habit,Linkin Park,1543494
358,Talking to Myself,Linkin Park,3063735
359,13 Beaches,Lana Del Rey,4161049
360,Nobody Can Save Me,Linkin Park,1443210
361,Lust For Life (with The Weeknd),Lana Del Rey; The Weeknd,7098948
362,Cherry,Lana Del Rey,3450309
363,Beautiful People Beautiful Problems (feat. Stevie Nicks),Lana Del Rey; Stevie Nicks,1370166
364,Love,Lana Del Rey,4089382
365,Points of Authority,Linkin Park,801163
366,A Place for My Head,Linkin Park,788758
367,Invisible,Linkin Park,771984
368,White Mustang,Lana Del Rey,2214969
369,See You Again (feat. Kali Uchis),Tyler; The Creator; Kali Uchis,3829038
370,Sorry for Now,Linkin Park,750924
371,From the Inside,Linkin Park,745056
372,Runaway,Linkin Park,726149
373,Shadow of the Day,Linkin Park,722658
374,Where This Flower Blooms (feat. Frank Ocean),Tyler; The Creator; Frank Ocean,1167174
375,I Ain't Got Time!,Tyler; The Creator,1166886
376,Foreword (feat. Rex Orange County),Tyler; The Creator; Rex Orange County,690427
377,In My Feelings,Lana Del Rey,1607763
378,Boredom (feat. Rex Orange County & Anna of the North),Tyler; The Creator; Rex Orange County; Anna of the North,2550332
379,Lying from You,Linkin Park,663976
380,Sharp Edges,Linkin Park,644080
381,Don't Stay,Linkin Park,611818
382,Given Up,Linkin Park,611458
383,Halfway Right,Linkin Park,607547
384,CASTLE OF GLASS,Linkin Park,580327
385,Sometimes...,Tyler; The Creator,579287
386,Pothole (feat. Jaden Smith),Tyler; The Creator; Jaden,578601
387,My December,Linkin Park,566669
388,Garden Shed (feat. Estelle),Tyler; The Creator; Estelle,560897
389,Waiting for the End,Linkin Park,553176
390,Imitadora,Romeo Santos,14367878
391,Coachella - Woodstock In My Mind,Lana Del Rey,540193
392,Rake It Up (feat. Nicki Minaj),Yo Gotti; Nicki Minaj,20945253
393,Mayores,Becky G; Bad Bunny,28233334
394,Loca (feat. Cali y El Dandee),Maite Perroni; Cali Y El Dandee,10231545
395,Would You Ever,Skrillex; Poo Bear,31348870
396,Boys,Charli XCX,13851107
397,Learn To Let Go,Kesha,1682582
398,Complicated (feat. Kiiara),Dimitri Vegas & Like Mike; David Guetta; Dimitri Vegas; Kiiara,18700384
399,Marmalade (feat. Lil Yachty),Macklemore; Lil Yachty,15629674
400,Worst In Me,Julia Michaels,571769
401,Either Way (feat. Joey Bada$$),Snakehips; Anne-Marie; Joey Bada$$,487463
402,Bella y Sensual,Romeo Santos; Daddy Yankee; Nicky Jam,21284003
403,Run For Cover,The Killers,464515
404,Bodak Yellow,Cardi B,35474162
405,Why,Sabrina Carpenter,16721595
406,Caroline,Aminé,767656
407,You Da Baddest (feat. Nicki Minaj),Future; Nicki Minaj,1309650
408,Loco Enamorado,Abraham Mateo; Farruko; Christian Daniel,13826670
409,OMG (feat. Quavo),Camila Cabello; Quavo,20900113
410,Havana (feat. Young Thug),Camila Cabello; Young Thug,43023282
411,Perplexing Pegasus - From SR3MM,Rae Sremmurd; Swae Lee; Slim Jxmmi,18712523
412,Reminder - Remix,The Weeknd; A$AP Rocky; Young Thug,6125527
413,Hymn,Kesha,1113250
414,That's It (feat. Gucci Mane & 2 Chainz),Bebe Rexha; Gucci Mane; 2 Chainz,473530
415,More Mess,Kungs; Olly Murs; Coely,469560
416,Robarte un Beso,Carlos Vives; Sebastian Yatra,20933541
417,K.O.,Pabllo Vittar,906750
418,Bebe (feat. Anuel AA),Ozuna; Anuel AA,7132036
419,do re mi (feat. Gucci Mane),blackbear; Gucci Mane,14059909
420,Ex Calling,6LACK,1707309
421,Krippy Kush,Farruko; Bad Bunny; Rvssian,19049777
422,Ahora Me Llama,KAROL G; Bad Bunny,12032908
423,Without You (feat. Sandro Cavazza),Avicii; Sandro Cavazza,39612164
424,Lonely Together (feat. Rita Ora),Avicii; Rita Ora,29878536
425,What About Us,P!nk,24018582
426,Silence,Marshmello; Khalid,36445821
427,Angel,Fifth Harmony,1903019
428,You Be Love (feat. Billy Raffoul),Avicii; Billy Raffoul,3160715
429,Friend Of Mine (feat. Vargas & Lagola),Avicii; Vargas & Lagola,2478802
430,What Would I Change It To (feat. Aluna),Avicii; Aluna,1038214
431,Let 'Em Talk (feat. Eagles of Death Metal),Kesha; Eagles Of Death Metal,531101
432,Little Of Your Love - BloodPop® Remix,HAIM; BloodPop®,488983
433,Something New (feat. Ty Dolla $ign),Wiz Khalifa; Ty Dolla $ign,467193
434,So Much Better - Avicii Remix,Avicii; Sandro Cavazza,462354
435,El Farsante,Ozuna,10169095
436,Unforgettable,Thomas Rhett,423567
437,Báilame - Remix,Nacho; Yandel; Bad Bunny; Mambo Kingz; DJ Luian,9841736
438,Friends (with BloodPop®),Justin Bieber; BloodPop®,50881165
439,Questions,Chris Brown,12440163
440,Younger Now,Miley Cyrus,5241710
441,Reggaetón Lento (Remix),CNCO; Little Mix,10617369
442,I Get the Bag (feat. Migos),Gucci Mane; Migos,10485827
443,Total Eclipse of the Heart,Bonnie Tyler,450769
444,Roll in Peace (feat. XXXTENTACION),Kodak Black; XXXTENTACION,6650921
445,Se Preparó,Ozuna,5419989
446,All of Me,John Legend,425373
447,Pumped Up Kicks,Foster The People,484327
448,Radioactive,Imagine Dragons,481243
449,Look What You Made Me Do,Taylor Swift,40864796
450,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert; Oh Wonder,8603513
451,Jocelyn Flores,XXXTENTACION,12536795
452,Sauce It Up,Lil Uzi Vert,6034701
453,444+222,Lil Uzi Vert,5874720
454,Two®,Lil Uzi Vert,3025609
455,Fuck Love (feat. Trippie Redd),XXXTENTACION; Trippie Redd,9525733
456,Everybody Dies In Their Nightmares,XXXTENTACION,8161990
457,Tell Me You Love Me,Demi Lovato,3617903
458,For Real,Lil Uzi Vert,2693510
459,UnFazed (feat. The Weeknd),Lil Uzi Vert; The Weeknd,3879951
460,X,Lil Uzi Vert,5340740
461,Revenge,XXXTENTACION,6974438
462,He Like That,Fifth Harmony,4357565
463,No Sleep Leak,Lil Uzi Vert,2513196
464,Depression & Obsession,XXXTENTACION,5961296
465,Save Me,XXXTENTACION,5443765
466,Feelings Mutual,Lil Uzi Vert,1402539
467,Neon Guts (feat. Pharrell Williams),Lil Uzi Vert; Pharrell Williams,3448068
468,Carry On,XXXTENTACION,5496018
469,Walk On Water,Thirty Seconds To Mars,779106
470,Pretty Mami,Lil Uzi Vert,1302277
471,Dark Queen,Lil Uzi Vert,2176604
472,Orlando,XXXTENTACION,4348113
473,How to Talk,Lil Uzi Vert,1196525
474,Dead Inside (Interlude),XXXTENTACION,4187174
475,The Explanation,XXXTENTACION,1243378
476,Early 20 Rager,Lil Uzi Vert,641980
477,Malfunction,Lil Uzi Vert,624476
478,The Sky Is A Neighborhood,Foo Fighters,621302
479,Ayala (Outro),XXXTENTACION,2618763
480,Sky Walker (feat. Travis Scott),Miguel; Travis Scott,1541851
481,Think Before I Talk,Astrid S,2162943
482,Pizza,Martin Garrix,533449
483,Don't Say You Love Me,Fifth Harmony,528382
