ID,Track,Singer(s),Stream
42,Fuck Love (feat. Trippie Redd),XXXTENTACION; Trippie Redd,85249259
43,Slow Hands,Niall Horan,88924552
44,BUTTERFLY EFFECT,Travis Scott,99088327
45,Believer,Imagine Dragons,108369592
46,Bonita,J Balvin; Jowell & Randy,107115879
47,There for You,Martin Garrix; Troye Sivan,76282255
48,Rich Love (with Seeb),OneRepublic; Seeb,60953191
49,Una Lady Como Tú,Manuel Turizo,89255166
50,Fetish (feat. Gucci Mane),Selena Gomez; Gucci Mane,61937793
51,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann; Cheat Codes; CADE,70892182
52,Escápate Conmigo (feat. Ozuna),Wisin; Ozuna,94221538
53,Feel It Still,Portugal. The Man,148658394
54,Know No Better (feat. Travis Scott Camila Cabello & Quavo),Major Lazer; Travis Scott; Camila Cabello; Quavo,43426016
55,Location,Khalid,87734038
56,Symphony (feat. Zara Larsson),Clean Bandit; Zara Larsson,76275493
57,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert; Oh Wonder,91264461
58,Mayores,Becky G; Bad Bunny,121372485
59,Would You Ever,Skrillex; Poo Bear,46812684
60,Praying,Kesha,51762702
61,Questions,Chris Brown,86443634
62,Ahora Dice,Chris Jedi; J Balvin; Ozuna; Arcángel,75593695
63,That's What I Like,Bruno Mars,71815054
64,Everybody Dies In Their Nightmares,XXXTENTACION,63302056
65,Stay,Zedd; Alessia Cara,65888889
66,No Promises (feat. Demi Lovato),Cheat Codes; Demi Lovato,67946999
67,It Ain't Me (with Selena Gomez),Kygo; Selena Gomez,69876197
68,Robarte un Beso,Carlos Vives; Sebastian Yatra,86173736
69,If I'm Lucky,Jason Derulo,63313392
70,Redbone,Childish Gambino,66852148
71,Mask Off,Future,71759736
72,goosebumps,Travis Scott,84512327
73,Instruction (feat. Demi Lovato & Stefflon Don),Jax Jones; Demi Lovato; Stefflon Don,31423442
74,Galway Girl,Ed Sheeran,69259382
75,Reggaetón Lento (Remix),CNCO; Little Mix,88871896
76,Tú Foto,Ozuna,71252051
77,Love Galore (feat. Travis Scott),SZA; Travis Scott,56668604
78,I Get the Bag (feat. Migos),Gucci Mane; Migos,96392692
79,Hey DJ,CNCO; Yandel,63644579
80,Krippy Kush,Farruko; Bad Bunny; Rvssian,54513978
81,DNA.,Kendrick Lamar,61907972
82,Magnolia,Playboi Carti,56815790
83,OK,Robin Schulz; James Blunt,55742856
84,Down (feat. Gucci Mane),Fifth Harmony; Gucci Mane,9240680
85,Say You Won't Let Go,James Arthur,79100737
86,OMG (feat. Quavo),Camila Cabello; Quavo,30501938
87,Get Low (with Liam Payne),Zedd; Liam Payne,17478797
88,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar; Rihanna,37504323
89,Signs,Drake,29811633
90,Slide (feat. Frank Ocean & Migos),Calvin Harris; Frank Ocean; Migos; Funk Wav,35619884
91,Closer,The Chainsmokers; Halsey,65445068
92,Issues,Julia Michaels,58881036
93,Báilame - Remix,Nacho; Yandel; Bad Bunny; Mambo Kingz; DJ Luian,92610233
94,Crying in the Club,Camila Cabello,34185635
95,I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN; Taylor Swift,63943246
96,Revenge,XXXTENTACION,18818632
97,Swish Swish,Katy Perry; Nicki Minaj,40548319
98,Roll in Peace (feat. XXXTENTACION),Kodak Black; XXXTENTACION,72542729
99,Bad Liar,Selena Gomez,26897967
100,Malibu,Miley Cyrus,47439264
101,Rake It Up (feat. Nicki Minaj),Yo Gotti; Nicki Minaj,65259050
102,Passionfruit,Drake,56151631
103,Most Girls,Hailee Steinfeld,50454209
104,Bella y Sensual,Romeo Santos; Daddy Yankee; Nicky Jam,60474373
105,It's A Vibe,2 Chainz; Ty Dolla $ign; Trey Songz; Jhené Aiko,41032745
106,La Rompe Corazones,Daddy Yankee; Ozuna,33863573
107,Starboy,The Weeknd; Daft Punk,58578178
108,One Dance,Drake; Wizkid; Kyla,57781686
109,Slippery (feat. Gucci Mane),Migos; Gucci Mane,67802119
110,SUBEME LA RADIO,Enrique Iglesias; Descemer Bueno; Zion & Lennox,15539653
111,Me Enamoré,Shakira,24746720
112,Perfect,Ed Sheeran,210191863
113,Solo Dance,Martin Jensen,32228399
114,Scared to Be Lonely,Martin Garrix; Dua Lipa,53681306
115,I Feel It Coming,The Weeknd; Daft Punk,53457779
116,Came Here for Love,Sigala; Ella Eyre,17209268
117,Photograph,Ed Sheeran,59180160
118,El Amante,Nicky Jam,19261772
119,Body Like A Back Road,Sam Hunt,48420248
120,Sauce It Up,Lil Uzi Vert,41643735
121,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit; Sean Paul; Anne-Marie,52466681
122,X,Lil Uzi Vert,4633512
123,Otra vez (feat. J Balvin),Zion & Lennox; J Balvin,40928069
124,El Farsante,Ozuna,60447367
125,Sigo Extrañándote,J Balvin,31290440
126,Now Or Never,Halsey,26173907
127,Summer Air,ItaloBrothers,15903674
128,Sign of the Times,Harry Styles,50602123
129,Depression & Obsession,XXXTENTACION,7301475
130,First Time,Kygo; Ellie Goulding,22100195
131,Castle on the Hill,Ed Sheeran,49097750
132,Sua Cara (feat. Anitta & Pabllo Vittar),Major Lazer; Anitta; Pabllo Vittar,17281001
133,Sola (Remix),Anuel AA; Daddy Yankee; Zion & Lennox; Farruko; Wisin,49199428
134,iSpy (feat. Lil Yachty),KYLE; Lil Yachty,41732231
135,Look At Me!,XXXTENTACION,53468840
136,Se Preparó,Ozuna,109178675
137,LOVE. FEAT. ZACARI.,Kendrick Lamar; Zacari,55016528
138,Provider,Frank Ocean,630067
139,Si Tú La Ves (feat. Wisin),Nicky Jam; Wisin,45787603
140,Super Far,LANY,18695628
141,Perplexing Pegasus - From SR3MM,Rae Sremmurd; Swae Lee; Slim Jxmmi,20252562
142,444+222,Lil Uzi Vert,3649938
143,Carry On,XXXTENTACION,6539581
144,Chantaje (feat. Maluma),Shakira; Maluma,22294464
145,Rain,The Script,16391796
146,Loco Enamorado,Abraham Mateo; Farruko; Christian Daniel,52738796
147,Bad and Boujee (feat. Lil Uzi Vert),Migos; Lil Uzi Vert,47167535
148,do re mi (feat. Gucci Mane),blackbear; Gucci Mane,38533663
149,Paris,The Chainsmokers,42597646
150,Thinking out Loud,Ed Sheeran,56060875
151,Ahora Me Llama,KAROL G; Bad Bunny,32542879
152,Que Va,Alex Sensation; Ozuna,85190805
153,Besándote,Piso 21,10112886
154,Complicated (feat. Kiiara),Dimitri Vegas & Like Mike; David Guetta; Dimitri Vegas; Kiiara,14608238
155,Don't Let Me Down,The Chainsmokers; Daya,36639501
156,Me llamas (feat. Maluma) - Remix,Piso 21; Maluma,31524806
157,Let Me Love You,DJ Snake; Justin Bieber,39290730
158,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth; Selena Gomez,48087227
159,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie; Kodak Black,60963437
160,Save Me,XXXTENTACION,3920631
161,Call on Me (Ryan Riback Remix),Starley; Ryan Riback,15343589
162,Treat You Better,Shawn Mendes,39300511
163,Girls on Boys,Galantis; ROZES,575093
164,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello),Pitbull; J Balvin; Camila Cabello,8409016
165,Marmalade (feat. Lil Yachty),Macklemore; Lil Yachty,7242624
166,Reggaetón Lento (Bailemos),CNCO,3783064
167,Starving,Hailee Steinfeld; Grey; Zedd,28391777
168,24K Magic,Bruno Mars,33772847
169,Unforgettable,Thomas Rhett,550855
170,CAN'T STOP THE FEELING! (from DreamWorks Animation's "TROLLS"),Justin Timberlake,18588683
171,Báilame,Nacho,4802677
172,Bounce Back,Big Sean,16653919
173,Why,Sabrina Carpenter,11795675
174,You Don't Know Me (feat. RAYE),Jax Jones; RAYE,4221064
175,Fake Love,Drake,9016557
176,Think Before I Talk,Astrid S,11826834
177,Side To Side,Ariana Grande; Nicki Minaj,10924899
178,Rollin (feat. Future & Khalid),Calvin Harris; Future; Khalid; Funk Wav,3757679
179,Lose Yourself - From "8 Mile" Soundtrack,Eminem,48173429
180,Go Flex,Post Malone,74313019
181,Tuesday,Burak Yeter; Danelle Sandoval,1956364
182,All My Love (feat. Conor Maynard),Cash Cash; Conor Maynard,959852
183,Love Yourself,Justin Bieber,37673962
184,No Complaints (feat. Offset & Drake) (Bonus),Metro Boomin; Offset; Drake,12842491
185,He Like That,Fifth Harmony,512170
186,In the Name of Love,Martin Garrix; Bebe Rexha,7450034
187,T-Shirt,Migos,7381681
188,White Iverson,Post Malone,58996730
189,Cold Water (feat. Justin Bieber & MØ),Major Lazer; Justin Bieber; MØ,4447180
190,I Took A Pill In Ibiza - Seeb Remix,Mike Posner; Seeb,4874334
191,Till I Collapse,Eminem; Nate Dogg,33211965
192,Happier,Ed Sheeran,45076724
193,Mercy,Shawn Mendes,14869057
194,Tunnel Vision,Kodak Black,13437840
195,do re mi,blackbear,6206361
196,Faded,Alan Walker,8761391
197,Portland,Drake; Quavo; Travis Scott,3467367
198,In the End,Linkin Park,13335035
199,Bebe (feat. Anuel AA),Ozuna; Anuel AA,3171754
200,Swang,Rae Sremmurd,469625
201,The Race,Tay-K,48444442
202,Loca (feat. Cali y El Dandee),Maite Perroni; Cali Y El Dandee,4066168
203,Broccoli (feat. Lil Yachty),DRAM; Lil Yachty,864916
204,Cheap Thrills,Sia,886503
205,Wonderwall - Remastered,Oasis,35877845
206,Heathens,Twenty One Pilots,1686112
207,...Ready For It?,Taylor Swift,106100693
208,The Night We Met,Lord Huron,10617330
209,Sucker for Pain (with Wiz Khalifa Imagine Dragons Logic & Ty Dolla $ign feat. X Ambassadors),Lil Wayne; Wiz Khalifa; Imagine Dragons; X Ambassadors; Logic; Ty Dolla $ign,801848
210,The Scientist,Coldplay,35981719
211,Shake It Off,Taylor Swift,1293795
212,Blank Space,Taylor Swift,871673
213,Mr. Brightside,The Killers,35389491
214,The Cure,Lady Gaga,856908
215,Explícale (feat. Bad Bunny),Yandel; Bad Bunny,59274346
216,Relationship (feat. Future),Young Thug; Future,42282029
217,Dusk Till Dawn (feat. Sia) - Radio Edit,ZAYN; Sia,250126002
218,Too Good At Goodbyes,Sam Smith,288188791
219,Let Me Go (with Alesso Florida Georgia Line & watt),Hailee Steinfeld; Alesso; Florida Georgia Line; WATT,123024092
220,disco tits,Tove Lo,749205
221,No Limit,G-Eazy; A$AP Rocky; Cardi B,60622529
222,Love So Soft,Kelly Clarkson,733078
223,You’re The Best Thing About Me,U2,663904
224,You Don't Do It For Me Anymore,Demi Lovato,647880
225,Stay With Me,Sam Smith,38312608
226,I Believe I'm Fine,Robin Schulz; HUGEL,549233
227,Leave Right Now,Thomas Rhett,537126
228,Gucci Gang,Lil Pump,158354829
229,I'm Not The Only One,Sam Smith,14837990
230,Let Her Go,Passenger,904588
231,All of Me,John Legend,3457210
232,Como Antes (feat. Wisin),Yandel; Wisin,45239728
233,Criminal,NATTI NATASHA; Ozuna,104590576
234,Still Got Time (feat. PARTYNEXTDOOR),ZAYN; PARTYNEXTDOOR,432917
235,Transportin',Kodak Black,36524128
236,Bad At Love,Halsey,67005921
237,Meant to Be (feat. Florida Georgia Line),Bebe Rexha; Florida Georgia Line,81614164
238,Suena El Dembow,Joey Montana; Sebastian Yatra,65371500
239,rockstar (feat. 21 Savage),Post Malone; 21 Savage,451124734
240,Too Much To Ask,Niall Horan,94802925
241,Homemade Dynamite (Feat. Khalid Post Malone & SZA) - REMIX,Lorde; Khalid; Post Malone; SZA,73987876
242,Curve (feat. The Weeknd),Gucci Mane; The Weeknd,24059132
243,Arrows,Foo Fighters,765715
244,Run,Foo Fighters,1181899
245,Find You,Nick Jonas,695461
246,The Sky Is A Neighborhood,Foo Fighters,1159380
247,Make It Right,Foo Fighters,607070
248,La Dee Da,Foo Fighters,534534
249,Mistakes,Tove Styrke,498105
250,The Last Of The Real Ones,Fall Out Boy,14344352
251,3 A.M.,Jesse & Joy; Gente De Zona,48296173
252,DNA,BTS,32934542
253,Best Of Me,BTS,6178432
254,dimple,BTS,4460387
255,Pied Piper,BTS,3348190
256,Intro: Serendipity,BTS,3804945
257,MIC Drop,BTS,4612515
258,Go Go,BTS,5465447
259,Outro: Her,BTS,1131442
260,Skit: Billboard Music Awards Speech,BTS,471506
261,Plain Jane,A$AP Ferg,73048232
262,Candy Paint,Post Malone,65812907
263,September,Earth; Wind & Fire,1103297
264,I Just Can't,R3HAB; Quintino,18715601
265,Good Old Days (feat. Kesha),Macklemore; Kesha,67564704
266,Stargazing,Kygo; Justin Jesso,121017411
267,A Different Way (with Lauv),DJ Snake; Lauv,61231524
268,Phases,ALMA; French Montana,644384
269,Sexy Dirty Love,Demi Lovato,571929
270,The Spectre,Alan Walker,10185710
271,wokeuplikethis*,Playboi Carti; Lil Uzi Vert,11727157
272,Réseaux,Niska,481429
273,I Fall Apart,Post Malone,142953394
274,Mi Gente (feat. Beyoncé),J Balvin; Willy William; Beyoncé,104993886
275,Younger Now,Miley Cyrus,2145759
276,Ruin The Friendship,Demi Lovato,713290
277,Beautiful Trauma,P!nk,4077294
278,Thinkin',Miley Cyrus,601568
279,Say A',A Boogie Wit da Hoodie,1029527
280,Sturmmaske auf (Intro),Kollegah; Farid Bang,573245
281,Week Without You,Miley Cyrus,528412
282,I Would Die For You,Miley Cyrus,516312
283,Tell Me You Love Me,Demi Lovato,462946
284,Free Fallin',Tom Petty,2508587
285,Runnin' Down A Dream,Tom Petty,928840
286,I Won't Back Down,Tom Petty,1358898
287,American Girl,Tom Petty and the Heartbreakers,868276
288,Learning To Fly,Tom Petty and the Heartbreakers,722368
289,Mary Jane's Last Dance,Tom Petty and the Heartbreakers,679465
290,Breakdown,Tom Petty and the Heartbreakers,657669
291,You Don't Know How It Feels,Tom Petty,650401
292,Wildflowers,Tom Petty,594154
293,You Wreck Me,Tom Petty,590226
294,Refugee,Tom Petty and the Heartbreakers,541013
295,Don't Do Me Like That,Tom Petty and the Heartbreakers,524976
296,Vuelve,Daddy Yankee; Bad Bunny,46546636
297,Time To Move On,Tom Petty,483083
298,Let You Down,NF,131004373
299,What Ifs (feat. Lauren Alaina),Kane Brown; Lauren Alaina,14779959
300,New Freezer (feat. Kendrick Lamar),Rich The Kid; Kendrick Lamar,17190290
301,Numb,Linkin Park,476185
302,Pray,Sam Smith,58749858
303,How Long,Charlie Puth,101272815
304,Help Me Out (with Julia Michaels),Maroon 5; Julia Michaels,18671459
305,Easy Love,Lauv,13731979
306,Boss,Lil Pump,3540653
307,D Rose,Lil Pump,1099428
308,What U Sayin' (feat. Smokepurpp),Lil Pump; Smokepurpp,591018
309,Perro Fiel (feat. Nicky Jam),Shakira; Nicky Jam,61112952
310,Back (feat. Lil Yachty),Lil Pump; Lil Yachty,573598
311,Flex Like Ouu,Lil Pump,560784
312,Whatever You Want,P!nk,1078464
313,Crazy,Lil Pump,545265
314,Man's Not Hot,Big Shaq,49116873
315,Was du Liebe nennst,Bausa,34562997
316,Under the Bridge,Red Hot Chili Peppers,477518
317,Halo,Beyoncé,477104
318,Revenge (feat. Eminem),P!nk; Eminem,4405934
319,Is That For Me,Alesso; Anitta,14359268
320,Feels Great (feat. Fetty Wap & CVBZ),Cheat Codes; Fetty Wap; CVBZ,31533232
321,Just Like You,Louis Tomlinson,661817
322,High End (feat. Future & Young Thug),Chris Brown; Future; Young Thug,1095289
323,We Could Go Back,Jonas Blue; Moelogo,618002
324,For Now,P!nk,545476
325,Enormous (feat. Ty Dolla $ign),Gucci Mane; Ty Dolla $ign,508981
326,Again (feat. XXXTENTACION),Noah Cyrus; XXXTENTACION,3552068
327,Whatever It Takes,Imagine Dragons,24171399
328,New,Daya,26487207
329,Gorgeous,Taylor Swift,40883257
330,Kids in Love (feat. The Night Game),Kygo; The Night Game,18685244
331,Bedroom Floor,Liam Payne,34169281
332,Patek Water (feat. Offset),Future; Young Thug; Offset,9762158
333,Whiskey (feat. A$AP Rocky),Maroon 5; A$AP Rocky,1882357
334,Anywhere,Rita Ora,35446693
335,On The Loose,Niall Horan,2313660
336,This Town,Niall Horan,5041294
337,Seeing Blind,Niall Horan; Maren Morris,2166145
338,No Cap,Future; Young Thug,1745635
339,Feed Me Dope,Future,5087680
340,Flicker,Niall Horan,1104598
341,All da Smoke,Future; Young Thug,601775
342,Three,Future; Young Thug,600089
343,Paper Houses,Niall Horan,527392
344,200,Future; Young Thug,521819
345,Cruise Ship,Young Thug,520438
346,La fórmula (feat. Chris Jedi),De La Ghetto; Daddy Yankee; Ozuna; Chris Jedi,11354469
347,September Song,JP Cooper,458136
348,Wolves,Selena Gomez; Marshmello,116705698
349,I Miss You (feat. Julia Michaels),Clean Bandit; Julia Michaels,42549073
350,MotorSport,Migos; Nicki Minaj; Cardi B,47323342
351,Burning,Sam Smith,17983338
352,All Falls Down (feat. Juliander),Alan Walker; Noah Cyrus; Digital Farm Animals; Juliander,31446323
353,Never Let You Go (feat. John Newman),Kygo; John Newman,633550
354,Love U Better (feat. Lil Wayne & The-Dream),Ty Dolla $ign; Nathaniel Alford; Twice As Nice; Lil Wayne; The-Dream,1062097
355,Don't Judge Me (feat. Future & Swae Lee),Ty Dolla $ign; Future; Swae Lee,572137
356,When I Was Young,MØ,560579
357,Por Favor - Spanglish Version,Fifth Harmony; Pitbull,555061
358,Ex (feat. YG),Ty Dolla $ign; YG,518102
359,Thriller,Michael Jackson,3068087
360,SUTRA,Sebastian Yatra; Dalmata,21805135
361,Pills & Automobiles (feat. Yo Gotti A Boogie Wit Da Hoodie & Kodak Black),Chris Brown; Yo Gotti; A Boogie Wit da Hoodie; Kodak Black,16484422
362,Ghostface Killers (feat. Travis Scott),21 Savage; Offset; Metro Boomin; Travis Scott,36750421
363,Ghostbusters,Ray Parker Jr.,1181517
364,Ric Flair Drip (with Metro Boomin),Offset; Metro Boomin,41203631
365,Rap Saved Me (feat. Quavo),21 Savage; Offset; Metro Boomin; Quavo,8864110
366,My Choppa Hate Niggas,21 Savage; Metro Boomin,6343859
367,Nightmare,Offset; Metro Boomin,3080243
368,Disrespectful,21 Savage; Offset; Metro Boomin,3574777
369,Mad Stalkers,21 Savage; Offset; Metro Boomin,2914363
370,Highway to Hell,AC/DC,791963
371,Monster Mash,Bobby "Boris" Pickett; The Crypt-Kickers,744345
372,Run Up the Racks,21 Savage; Metro Boomin,1941150
373,Somebody's Watching Me - Single Version,Rockwell,642478
374,Darth Vader,21 Savage; Offset; Metro Boomin,1688725
375,Still Serving,21 Savage; Offset; Metro Boomin,1709650
376,(Don't Fear) The Reaper,Blue Öyster Cult,613988
377,This Is Halloween,The Citizens of Halloween,596363
378,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis; Macklemore; Ryan Lewis; Ray Dalton,513836
379,Superstition - Single Version,Stevie Wonder,501860
380,Lemon,N.E.R.D; Rihanna; Pharrell Williams,19365755
381,Call It What You Want,Taylor Swift,14118525
382,Wait,Maroon 5,23767082
383,One Last Song,Sam Smith,11843789
384,Say It First,Sam Smith,9452982
385,Dirty Sexy Money (feat. Charli XCX & French Montana),David Guetta; AFROJACK; Charli XCX; French Montana,19269917
386,Nothing Left For You,Sam Smith,4887414
387,Midnight Train,Sam Smith,6272689
388,Baby You Make Me Crazy,Sam Smith,4961870
389,HIM,Sam Smith,4949014
390,No Peace,Sam Smith; Yebba,7074281
391,Palace,Sam Smith,3551925
392,Scars,Sam Smith,3482298
393,The Thrill Of It All,Sam Smith,3490356
394,Stranger Things (feat. OneRepublic),Kygo; OneRepublic,13821484
395,One Day At A Time,Sam Smith,2654733
396,Sensualidad,Bad Bunny; Prince Royce; J Balvin; Mambo Kingz; DJ Luian,37357917
397,Corazón (feat. Nego do Borel),Maluma; Nego do Borel,22337131
398,Pull Up N Wreck (& Metro Boomin),Big Sean; Metro Boomin; 21 Savage,4017925
399,Déjala Que Vuelva (feat. Manuel Turizo),Piso 21; Manuel Turizo,18778096
400,Betrayed,Lil Xan,20442340
401,The Way Life Goes (feat. Nicki Minaj & Oh Wonder) - Remix,Lil Uzi Vert; Nicki Minaj; Oh Wonder,10097213
402,Walk On Water (feat. Beyoncé),Eminem; Beyoncé,38292224
403,Tip Toe (feat. French Montana),Jason Derulo; French Montana,17332427
404,Wanted You (feat. Lil Uzi Vert),NAV; Lil Uzi Vert,15134600
405,The Plan,G-Eazy,578068
406,Darkside (with Ty Dolla $ign & Future feat. Kiiara),Ty Dolla $ign; Future; Kiiara,529840
407,World Gone Mad,Bastille,524915
408,Letterman,Wiz Khalifa,522777
409,Strangers,Sigrid,519130
410,PICK IT UP (feat. A$AP Rocky),Famous Dex; A$AP Rocky,13685676
411,All I Want for Christmas Is You,Mariah Carey,20958668
412,Without Me,Eminem,490719
413,Rap God,Eminem,487012
414,GUMMO,6ix9ine,5599161
415,Havana - Remix,Camila Cabello; Daddy Yankee,16287161
416,Sky Walker (feat. Travis Scott),Miguel; Travis Scott,6558543
417,Save That Shit,Lil Peep,8539276
418,Benz Truck (гелик),Lil Peep,4807500
419,Awful Things,Lil Peep; Lil Tracy,3883813
420,Échame La Culpa,Luis Fonsi; Demi Lovato,33877807
421,Get It Right (feat. MØ),Diplo; MØ,5678629
422,All Night,Steve Aoki; Lauren Jauregui,4323850
423,The Beautiful & Damned,G-Eazy; Zoe Nash,652234
424,Home (with Machine Gun Kelly X Ambassadors & Bebe Rexha),Machine Gun Kelly; X Ambassadors; Bebe Rexha,5954933
425,HOLD ME TIGHT OR DON’T,Fall Out Boy,601208
426,Hola (feat. Maluma),Flo Rida; Maluma,589810
427,Last Christmas,Wham!,10690075
428,Olha A Explosão,MC Kevinho,1381424
429,Rubbin off the Paint,YBN Nahmir,4570620
430,Downtown,Anitta; J Balvin,15125668
431,I'm Yours,Jason Mraz,460058
432,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS; Desiigner; Steve Aoki,5775474
433,Naked,James Arthur,5530319
434,I Know You (feat. Bastille),Craig David; Bastille,523976
435,Rockin' Around The Christmas Tree,Brenda Lee,4409756
436,Is Your Love Enough?,Little Mix,510957
437,PERDONAMI,Salmo,506361
438,It's the Most Wonderful Time of the Year,Andy Williams,4232882
439,Mistletoe,Justin Bieber,4306200
440,It's Beginning to Look a Lot like Christmas,Michael Bublé,4559011
441,Santa Tell Me,Ariana Grande,3724711
442,GPS (feat. French Montana),Maluma; French Montana,3179676
443,Do They Know It's Christmas? - 1984 Version,Band Aid,3323391
444,Jingle Bell Rock,Bobby Helms,3112361
445,Agora Vai Sentar,MC's Jhowzinho & Kadinho,494886
446,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra; B. Swanson Quartet,2495232
447,Happy Xmas (War Is Over) - Remastered 2010,John Lennon; Yoko Ono,1055324
448,Feliz Navidad,José Feliciano,463787
449,White Christmas,Bing Crosby; Ken Darby Singers; John Scott Trotter & His Orchestra,969870
450,Codeine Dreaming (feat. Lil Wayne),Kodak Black; Lil Wayne,2580099
451,Icon,Jaden,966838
