ID,Track,Singer(s),Stream
283,Welcome to The Internet,Bo Burnham,3489320
284,Fiel - Remix,Wisin; Jhayco; Anuel AA; Los Legendarios; Myke Towers,113499848
285,LUMBERJACK,Tyler; The Creator,23201085
286,Ramenez la coupe à la maison,Vegedream,48064372
287,Holiday,KSI,27722627
288,Ball If I Want To,DaBaby,32543505
289,working,Tate McRae; Khalid,5666770
290,MI FAI IMPAZZIRE,BLANCO; Sfera Ebbasta,23901235
291,Poblado - Remix,J Balvin; KAROL G; Nicky Jam; Crissin; Totoy El Frio; Natan & Shander,111839086
292,SCHMETTERLING,Luciano,862164
293,We Are The People (feat. Bono & The Edge) - Official UEFA EURO 2020 Song,Martin Garrix; Bono; The Edge,2957452
294,Remember,Becky Hill; David Guetta,18608048
295,Me Fije,Alex Rose; Rauw Alejandro,10413579
296,Não Nasceu pra Namorar,MC Zaquin; MC Rick,24492868
297,Ficha Limpa,Gusttavo Lima,37890082
298,Don't Stop Believin',Journey,3660559
299,SAD!,XXXTENTACION,647744
300,If the World Was Ending (feat. Julia Michaels),JP Saxe; Julia Michaels,2828043
301,His & Hers (feat. Don Toliver Lil Uzi Vert & Gunna),Internet Money; Gunna; Don Toliver; Lil Uzi Vert,19132012
302,Kiss cam (podryw roku),Mata; Pedro; francis,1442888
303,Ella,Boza,2125975
304,2:50 Remix,MYA; TINI; Duki,43962671
305,No Me Conocen (Remix) [con DUKI Rei & Tiago PZK],BANDIDO; Duki; Rei; Tiago PZK,56203420
306,Bad Habits,Ed Sheeran,358002546
307,WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),Tyler; The Creator; YoungBoy Never Broke Again; Ty Dolla $ign,40440978
308,You Right,Doja Cat; The Weeknd,122263528
309,AM Remix,Nio Garcia; J Balvin; Bad Bunny,175869487
310,LEMONHEAD (feat. 42 Dugg),Tyler; The Creator; 42 Dugg,12182317
311,SIR BAUDELAIRE (feat. DJ Drama),Tyler; The Creator; DJ Drama,7640293
312,JUGGERNAUT (feat. Lil Uzi Vert & Pharrell Williams),Tyler; The Creator; Lil Uzi Vert; Pharrell Williams,16755512
313,CORSO,Tyler; The Creator,9503981
314,HOT WIND BLOWS (feat. Lil Wayne),Tyler; The Creator; Lil Wayne,9889197
315,MASSA,Tyler; The Creator,6958729
316,SWEET / I THOUGHT YOU WANTED TO DANCE (feat. Brent Faiyaz & Fana Hues),Tyler; The Creator; Brent Faiyaz; Fana Hues,9142721
317,RUNITUP (feat. Teezo Touchdown),Tyler; The Creator; Teezo Touchdown,6666154
318,Ain't Shit,Doja Cat,128473282
319,I Don't Do Drugs (feat. Ariana Grande),Doja Cat; Ariana Grande,16756510
320,MANIFESTO (feat. Domo Genesis),Tyler; The Creator; Domo Genesis,5268933
321,WILSHIRE,Tyler; The Creator,4657054
322,RISE! (feat. DAISY WORLD),Tyler; The Creator; DAISY WORLD,4475107
323,Woman,Doja Cat,106100575
324,MOMMA TALK,Tyler; The Creator,2478286
325,BLESSED,Tyler; The Creator,2427252
326,SAFARI,Tyler; The Creator,2470289
327,Naked,Doja Cat,3825842
328,Get Into It (Yuh),Doja Cat,41283658
329,Payday (feat. Young Thug),Doja Cat; Young Thug,3715628
330,Love To Dream,Doja Cat,2105218
331,Sommergewitter,Pashanim,26325464
332,Been Like This,Doja Cat,3560106
333,Options (feat. JID),Doja Cat; JID,2743002
334,Red Light Green Light,DaBaby,30130300
335,Imagine,Doja Cat,1044851
336,Alone,Doja Cat,942629
337,Não Não Vou,Mari Fernandez,36856443
338,Sexo Virtual,Rauw Alejandro,7751349
339,Nothing Else Matters,Miley Cyrus; WATT; Elton John; Yo-Yo Ma; Robert Trujillo; Chad Smith,846251
340,OHMAMI,Chase Atlantic,823076
341,Meu Pedaço de Pecado,João Gomes,77207623
342,All Eyes On Me,Bo Burnham,12468173
343,Reckless,Madison Beer,52289799
344,As the World Caves In,Sarah Cothran,709118
345,Tiroteo - Remix,Marc Seguí; Rauw Alejandro; Pol Granch,85463457
346,Photograph,Ed Sheeran,5673890
347,Nicky Jam: Bzrp Music Sessions Vol. 41,Bizarrap; Nicky Jam,80323165
348,Wasting Time ( feat. Drake & The Neptunes ),Brent Faiyaz; Drake; The Neptunes,7749576
349,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),DJ Khaled; Lil Baby; Lil Durk,6061364
350,Wrecked,Imagine Dragons,17915119
351,Renegade,Big Red Machine; Taylor Swift,4557806
352,In Da Getto,J Balvin; Skrillex,71751805
353,Lieben wir,Shirin David,2586942
354,If You Really Love Me (How Will I Know),David Guetta; MistaJam; John Newman,890810
355,I Believed It (feat. Mac Miller),dvsn; Ty Dolla $ign; Mac Miller,841137
356,Vaccine,Logic,783292
357,Aquelas Coisas,João Gomes,35267431
358,MORENA,Luan Santana,44417613
359,Love Tonight (Edit),Shouse,74411641
360,Party In The U.S.A.,Miley Cyrus,1709983
361,Sweet Home Alabama,Lynyrd Skynyrd,773527
362,Chicken Fried,Zac Brown Band,754682
363,Born in the U.S.A.,Bruce Springsteen,736243
364,Fortunate Son,Creedence Clearwater Revival,735010
365,A Tu Merced,Bad Bunny,1393864
366,Here's Your Perfect,Jamie Miller,50755933
367,Hotel California - 2013 Remaster,Eagles,683531
368,Uptown Funk (feat. Bruno Mars),Mark Ronson; Bruno Mars,669844
369,double take,dhruv,58665094
370,De Museo,Bad Bunny,23522718
371,Three Lions (Football's Coming Home),Baddiel; Skinner & Lightning Seeds,3497535
372,Volando - Remix,Mora; Bad Bunny; Sech,119590250
373,FULANITO,Becky G; El Alfa,49893510
374,Permission to Dance,BTS,158231408
375,STAY (with Justin Bieber),The Kid LAROI; Justin Bieber,439770982
376,NDA,Billie Eilish,71497113
377,Motley Crew,Post Malone,95372177
378,[The Jackie] (with J. Cole & Lil Tjay),Bas; J. Cole; Lil Tjay,4182508
379,Sobrio,Maluma,72675632
380,Clash (feat. Stormzy),Dave; Stormzy,11717796
381,Memory,Kane Brown; blackbear,3229890
382,Permission to Dance - Instrumental,BTS,999771
383,WHOLE LOTTA MONEY (feat. Nicki Minaj) - Remix,BIA; Nicki Minaj,3156560
384,Film out,BTS,1430031
385,911 (Remix),Sech; Jhayco,82144619
386,Entre Nosotros,Tiago PZK; LIT killah,79977870
387,Chamo Teu Vulgo Malvadão,mc jhenny; DJ KOSTA 22; Mc Gw,1429521
388,Passatempo,Wesley Safadão,1407880
389,Sweet Caroline,Neil Diamond,882931
390,Seven Nation Army,The White Stripes,733713
391,Vindaloo,Fat Les,727463
392,Bezos I,Bo Burnham,36095811
393,Pepas,Farruko,149634606
394,What A Time (feat. Niall Horan),Julia Michaels; Niall Horan,700862
395,KESI - Remix,Camilo; Shawn Mendes,17752815
396,Tell The Vision (feat. Kanye West & Pusha T),Pop Smoke; Kanye West; Pusha T,11271499
397,Bout A Million (feat. 42 Dugg & 21 Savage),Pop Smoke; 21 Savage; 42 Dugg,14276812
398,More Time,Pop Smoke,4634142
399,Demeanor (feat. Dua Lipa),Pop Smoke; Dua Lipa,13595594
400,Manslaughter (feat. Rick Ross & The-Dream),Pop Smoke; Rick Ross; The-Dream,4205266
401,Coupe,Pop Smoke,4436563
402,Brush Em (feat. Rah Swish),Pop Smoke; Rah Swish,2631741
403,Woo Baby (feat. Chris Brown),Pop Smoke; Chris Brown,8195487
404,Genius (feat. Lil Tjay & Swae Lee),Pop Smoke; Lil Tjay; Swae Lee,4045589
405,30 (feat. Bizzy Banks),Pop Smoke; Bizzy Banks,2289517
406,Good News,Pop Smoke,1436036
407,What’s Crackin (feat. Takeoff),Pop Smoke; Takeoff,2225024
408,Wild Side (feat. Cardi B),Normani; Cardi B,11955256
409,Shot in the Dark,John Mayer,2236431
410,Top Shotta (feat. Pusha T TRAVI & Beam),Pop Smoke; The Neptunes; BEAM; Pusha T; TRAVI,1372844
411,Holy Smokes,Trippie Redd; Lil Uzi Vert,6464206
412,Mr. Jones (feat. Future),Pop Smoke; Future,2151718
413,Beat The Speaker,Pop Smoke,1336570
414,Back Door (feat. Quavo & Kodak Black),Pop Smoke; Quavo; Kodak Black,1103367
415,Merci Beaucoup,Pop Smoke,1077851
416,8-Ball (feat. Kid Cudi),Pop Smoke; Kid Cudi,1057865
417,Number 2 (feat. Future & 21 Savage),KSI; Future; 21 Savage,1038314
418,Zukunft,RAF Camora,1034519
419,Spoiled (feat. Pharrell),Pop Smoke; Pharrell Williams,1027395
420,New Light,John Mayer,1018838
421,Shouldn't Matter but It Does,John Mayer,1000650
422,Love Again,Dua Lipa,52279929
423,Wild Blue,John Mayer,942553
424,No Time (feat. Lil Durk),KSI; Lil Durk,928784
425,People Watching,Conan Gray,1617568
426,Why You No Love Me,John Mayer,868122
427,Se For Amor,João Gomes; Vitor Fernandes,18276748
428,2055,Sleepy Hallow,69911012
429,penhasco.,Luísa Sonza,4313628
430,como si no importara,Emilia; Duki,17475438
431,Stoned at the Nail Salon,Lorde,5856107
432,Better Believe,Belly; The Weeknd; Young Thug,8389450
433,París,Ingratax,50361698
434,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X; Jack Harlow,229215512
435,NOT SOBER (feat. Polo G & Stunna Gambino),The Kid LAROI; Polo G; Stunna Gambino,40838080
436,Don't Go Yet,Camila Cabello,66780370
437,Over The Top (feat. Drake),Smiley; Drake,28679201
438,New Normal,Khalid,4448404
439,Verdansk,Dave,1967587
440,Blaues Licht,RAF Camora; Bonez MC,15849970
441,In The Fire,Dave,1110989
442,System (feat. WizKid),Dave; Wizkid,1095296
443,STILL CHOSE YOU (feat. Mustard),The Kid LAROI; Mustard,1026115
444,We're All Alone,Dave,1023135
445,OVER YOU,The Kid LAROI,1011272
446,Kiss My (Uh Oh),Anne-Marie; Little Mix,3770941
447,SAME ENERGY,The Kid LAROI,946862
448,Zero Saudade - Ao Vivo,Os Barões Da Pisadinha; Maiara & Maraisa,9042064
449,Se Joga no Passinho,Brisa Star; Thiago Jhonathan (TJ),8953501
450,Fancy Like,Walker Hayes,27350870
451,Never Going Home,Kungs,24189079
452,Chosen (feat. Ty Dolla $ign),Blxst; Tyga; Ty Dolla $ign,33660385
453,Cúrame,Rauw Alejandro,50604408
454,Pain,PinkPantheress,29899622
455,YaMeFui,Bizarrap; Duki; Nicki Nicole,26447985
456,Happier Than Ever,Billie Eilish,138882733
457,Getting Older,Billie Eilish,17827966
458,Oxytocin,Billie Eilish,20669108
459,I Didn't Change My Number,Billie Eilish,14041891
460,Billie Bossa Nova,Billie Eilish,17352203
461,Skate,Bruno Mars; Anderson .Paak; Silk Sonic,37448432
462,GOLDWING,Billie Eilish,8589283
463,Halley's Comet,Billie Eilish,9898050
464,my future,Billie Eilish,12987747
465,OverHeated,Billie Eilish,6492054
466,Not My Responsibility,Billie Eilish,5330564
467,Male Fantasy,Billie Eilish,9003801
468,Everybody Dies,Billie Eilish,6175174
469,Se Me Olvidó,Gera MX; Rels B,5655126
470,From The Garden (feat. Lil Uzi Vert),Isaiah Rashad; Lil Uzi Vert,880404
471,ALMAS GEMELAS,Myke Towers,30987806
472,Better Days,Dermot Kennedy,757394
473,Rolê,Tarcísio do Acordeon; Marcynho Sensação,21661431
474,Auf & Ab,Montez,20934156
475,Volví,Aventura; Bad Bunny,92903157
476,Dandelions,Ruth B.,17310796
477,Take My Breath - Single Version,The Weeknd,83422905
478,Lose,KSI; Lil Wayne,6643667
479,Love Runs Out (feat. G-Eazy & Sasha Alex Sloan),Martin Garrix; G-Eazy; Sasha Alex Sloan,4150793
480,SUVs (Black on Black),Jack Harlow; Pooh Shiesty,7200773
481,@ my worst,blackbear,945570
482,REPEAT IT (with Gunna),Lil Tecca; Gunna,16855269
483,i hope ur miserable until ur dead,Nessa Barrett,2914367
484,Love Tonight (David Guetta Remix Edit),Shouse; David Guetta,12334777
485,Dark Red,Steve Lacy,24982398
486,Bilmem Mi?,Sefo,22494935
487,AOK,Tai Verdes,19391408
488,Quer Voar,Matuê,19984101
489,papercuts,Machine Gun Kelly,5370495
490,Rumors (feat. Cardi B),Lizzo; Cardi B,33585933
491,Don't Be Shy,Tiësto; KAROL G,21309117
492,Love Me Now (feat. Zoe Wees),Kygo; Zoe Wees,6362152
493,Cold Heart - PNAU Remix,Elton John; Dua Lipa; PNAU,23630658
