ID,Track,Singer(s),Stream
146,Como Antes (feat. Wisin),Yandel; Wisin,19077733
147,Fetish (feat. Gucci Mane),Selena Gomez; Gucci Mane,16080275
148,Scared to Be Lonely,Martin Garrix; Dua Lipa,16709225
149,Pills & Automobiles (feat. Yo Gotti A Boogie Wit Da Hoodie & Kodak Black),Chris Brown; Yo Gotti; A Boogie Wit da Hoodie; Kodak Black,15055638
150,Look At Me!,XXXTENTACION,16872822
151,The Race,Tay-K,12292386
152,Passionfruit,Drake,16404821
153,Krippy Kush,Farruko; Bad Bunny; Rvssian,10974675
154,Transportin',Kodak Black,5248079
155,do re mi (feat. Gucci Mane),blackbear; Gucci Mane,4250764
156,Whatever It Takes,Imagine Dragons,18315367
157,I Feel It Coming,The Weeknd; Daft Punk,16302153
158,OK,Robin Schulz; James Blunt,12853908
159,Rich Love (with Seeb),OneRepublic; Seeb,7116069
160,Most Girls,Hailee Steinfeld,12958217
161,Sauce It Up,Lil Uzi Vert,8855939
162,Magnolia,Playboi Carti,15222600
163,LOVE. FEAT. ZACARI.,Kendrick Lamar; Zacari,19075291
164,Si Tú La Ves (feat. Wisin),Nicky Jam; Wisin,11793985
165,SUTRA,Sebastian Yatra; Dalmata,19839924
166,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit; Sean Paul; Anne-Marie,15812411
167,Easy Love,Lauv,1506944
168,Praying,Kesha,10087310
169,Is That For Me,Alesso; Anitta,4822400
170,New Freezer (feat. Kendrick Lamar),Rich The Kid; Kendrick Lamar,5091216
171,Sola (Remix),Anuel AA; Daddy Yankee; Zion & Lennox; Farruko; Wisin,15394948
172,Happier,Ed Sheeran,16172968
173,What Ifs (feat. Lauren Alaina),Kane Brown; Lauren Alaina,510867
174,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth; Selena Gomez,15198400
175,Sign of the Times,Harry Styles,15729167
176,Castle on the Hill,Ed Sheeran,15187897
177,Relationship (feat. Future),Young Thug; Future,11754117
178,Love Galore (feat. Travis Scott),SZA; Travis Scott,8790721
179,Malibu,Miley Cyrus,8804949
180,Body Like A Back Road,Sam Hunt,12900257
181,It's A Vibe,2 Chainz; Ty Dolla $ign; Trey Songz; Jhené Aiko,5312811
182,Mr. Brightside,The Killers,14650852
183,Bad and Boujee (feat. Lil Uzi Vert),Migos; Lil Uzi Vert,14878009
184,Crying in the Club,Camila Cabello,1402498
185,I Just Can't,R3HAB; Quintino,1963486
186,Burning,Sam Smith,15643896
187,Let Me Love You,DJ Snake; Justin Bieber,7985266
188,Lose Yourself - From "8 Mile" Soundtrack,Eminem,16420376
189,Swish Swish,Katy Perry; Nicki Minaj,964886
190,Wonderwall - Remastered,Oasis,14622334
191,Otra vez (feat. J Balvin),Zion & Lennox; J Balvin,6654439
192,The Scientist,Coldplay,13953943
193,Don't Let Me Down,The Chainsmokers; Daya,6054581
194,Stay With Me,Sam Smith,15591130
195,iSpy (feat. Lil Yachty),KYLE; Lil Yachty,9038378
196,Patek Water (feat. Offset),Future; Young Thug; Offset,937712
197,Treat You Better,Shawn Mendes,7940608
198,Now Or Never,Halsey,1428377
199,Paris,The Chainsmokers,10443817
200,La fórmula (feat. Chris Jedi),De La Ghetto; Daddy Yankee; Ozuna; Chris Jedi,10400193
201,Lemon,N.E.R.D; Rihanna; Pharrell Williams,19365755
202,Till I Collapse,Eminem; Nate Dogg,12066408
203,Let Her Go,Passenger,510562
204,I'm Not The Only One,Sam Smith,9255995
205,In the End,Linkin Park,492968
206,Love Yourself,Justin Bieber,11438610
207,Call It What You Want,Taylor Swift,14118525
208,Wait,Maroon 5,23767082
209,One Last Song,Sam Smith,11843789
210,Say It First,Sam Smith,9452982
211,Dirty Sexy Money (feat. Charli XCX & French Montana),David Guetta; AFROJACK; Charli XCX; French Montana,19269917
212,Nothing Left For You,Sam Smith,4887414
213,Midnight Train,Sam Smith,6272689
214,Baby You Make Me Crazy,Sam Smith,4961870
215,HIM,Sam Smith,4949014
216,No Peace,Sam Smith; Yebba,7074281
217,Palace,Sam Smith,3551925
218,Scars,Sam Smith,3482298
219,The Thrill Of It All,Sam Smith,3490356
220,Stranger Things (feat. OneRepublic),Kygo; OneRepublic,13821484
221,One Day At A Time,Sam Smith,2654733
222,Sensualidad,Bad Bunny; Prince Royce; J Balvin; Mambo Kingz; DJ Luian,37357917
223,Corazón (feat. Nego do Borel),Maluma; Nego do Borel,22337131
224,Pull Up N Wreck (& Metro Boomin),Big Sean; Metro Boomin; 21 Savage,4017925
225,Déjala Que Vuelva (feat. Manuel Turizo),Piso 21; Manuel Turizo,18778096
226,Me llamas (feat. Maluma) - Remix,Piso 21; Maluma,490344
227,24K Magic,Bruno Mars,6209562
228,CAN'T STOP THE FEELING! (from DreamWorks Animation's "TROLLS"),Justin Timberlake,1447113
229,Betrayed,Lil Xan,20442340
230,The Way Life Goes (feat. Nicki Minaj & Oh Wonder) - Remix,Lil Uzi Vert; Nicki Minaj; Oh Wonder,10097213
231,Walk On Water (feat. Beyoncé),Eminem; Beyoncé,38292224
232,Tip Toe (feat. French Montana),Jason Derulo; French Montana,17332427
233,Wanted You (feat. Lil Uzi Vert),NAV; Lil Uzi Vert,15134600
234,The Plan,G-Eazy,578068
235,Darkside (with Ty Dolla $ign & Future feat. Kiiara),Ty Dolla $ign; Future; Kiiara,529840
236,World Gone Mad,Bastille,524915
237,Letterman,Wiz Khalifa,522777
238,Strangers,Sigrid,519130
239,PICK IT UP (feat. A$AP Rocky),Famous Dex; A$AP Rocky,13685676
240,All I Want for Christmas Is You,Mariah Carey,20958668
241,Sigo Extrañándote,J Balvin,924157
242,Without Me,Eminem,490719
243,Rap God,Eminem,487012
244,wokeuplikethis*,Playboi Carti; Lil Uzi Vert,942445
245,GUMMO,6ix9ine,5599161
246,Havana - Remix,Camila Cabello; Daddy Yankee,16287161
247,Sky Walker (feat. Travis Scott),Miguel; Travis Scott,6558543
248,Save That Shit,Lil Peep,8539276
249,Benz Truck (гелик),Lil Peep,4807500
250,Awful Things,Lil Peep; Lil Tracy,3883813
251,Échame La Culpa,Luis Fonsi; Demi Lovato,33877807
252,Get It Right (feat. MØ),Diplo; MØ,5678629
253,All Night,Steve Aoki; Lauren Jauregui,4323850
254,The Beautiful & Damned,G-Eazy; Zoe Nash,652234
255,Home (with Machine Gun Kelly X Ambassadors & Bebe Rexha),Machine Gun Kelly; X Ambassadors; Bebe Rexha,5954933
256,HOLD ME TIGHT OR DON’T,Fall Out Boy,601208
257,Hola (feat. Maluma),Flo Rida; Maluma,589810
258,Last Christmas,Wham!,10690075
259,Olha A Explosão,MC Kevinho,1381424
260,Faded,Alan Walker,462468
261,Rubbin off the Paint,YBN Nahmir,4570620
262,Downtown,Anitta; J Balvin,15125668
263,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar; Rihanna,450194
264,I'm Yours,Jason Mraz,460058
265,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS; Desiigner; Steve Aoki,5775474
266,Naked,James Arthur,5530319
267,I Know You (feat. Bastille),Craig David; Bastille,523976
268,Rockin' Around The Christmas Tree,Brenda Lee,4409756
269,Is Your Love Enough?,Little Mix,510957
270,PERDONAMI,Salmo,506361
271,It's the Most Wonderful Time of the Year,Andy Williams,4232882
272,Mistletoe,Justin Bieber,4306200
273,It's Beginning to Look a Lot like Christmas,Michael Bublé,4559011
274,Santa Tell Me,Ariana Grande,3724711
275,GPS (feat. French Montana),Maluma; French Montana,3179676
276,Do They Know It's Christmas? - 1984 Version,Band Aid,3323391
277,Jingle Bell Rock,Bobby Helms,3112361
278,Agora Vai Sentar,MC's Jhowzinho & Kadinho,494886
279,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra; B. Swanson Quartet,2495232
280,Happy Xmas (War Is Over) - Remastered 2010,John Lennon; Yoko Ono,1055324
281,Feliz Navidad,José Feliciano,463787
282,White Christmas,Bing Crosby; Ken Darby Singers; John Scott Trotter & His Orchestra,969870
283,Codeine Dreaming (feat. Lil Wayne),Kodak Black; Lil Wayne,2580099
284,Icon,Jaden,966838
