ID,Track,Singer(s),Stream
189,wokeuplikethis*,Playboi Carti; Lil Uzi Vert,7506208
190,Lean On (feat. MØ & DJ Snake),Major Lazer; MØ; DJ Snake,7944960
191,Black Beatles,Rae Sremmurd; Gucci Mane,3358435
192,Ciao Adios,Anne-Marie,2111331
193,Who Dat Boy (feat. A$AP Rocky),Tyler; The Creator; A$AP Rocky,7094385
194,Lumbra,Cali Y El Dandee; Shaggy,3070732
195,Jag trodde änglarna fanns,Kamferdrops,443849
196,Extra Luv (feat. YG),Future; YG,442305
197,Love On The Brain,Rihanna,5585501
198,Ay Mi Dios,IAmChino; Pitbull; Yandel; El Chacal,874516
199,Craving You,Thomas Rhett; Maren Morris,11267135
200,The Scientist,Coldplay,12885915
201,Dive,Ed Sheeran,8804985
202,Touch,Little Mix,3793067
203,September Song,JP Cooper,6747242
204,Wonderwall - Remastered,Oasis,8687057
205,Go Flex,Post Malone,5917421
206,Selfish (feat. Rihanna),Future; Rihanna,381983
207,No Lie,Sean Paul; Dua Lipa,4759502
208,Uh Huh,Julia Michaels,2642845
209,Mr. Brightside,The Killers,5270853
210,Walking The Wire,Imagine Dragons,417831
211,Party In The U.S.A.,Miley Cyrus,1048335
212,Light It Up (feat. Nyla & Fuse ODG) [Remix],Major Lazer; Nyla; Fuse ODG,1809589
213,Shake It Off,Taylor Swift,479896
214,Sweet Home Alabama,Lynyrd Skynyrd,457652
215,Hymn for the Weekend - Seeb Remix,Coldplay; Seeb,435744
216,Praying,Kesha,27431007
217,Into You,Ariana Grande,423895
218,Get Low (with Liam Payne),Zedd; Liam Payne,26559841
219,Bank Account,21 Savage,27485661
220,A L I E N S,Coldplay,1311283
221,Ni Tú Ni Yo (feat. Gente de Zona),Jennifer Lopez; Gente De Zona,10522541
222,Famous,21 Savage,2045976
223,Bring Dem Things,French Montana; Pharrell Williams,534898
224,Numb,21 Savage,25073089
225,Bad Business,21 Savage,950096
226,Close My Eyes,21 Savage,508845
227,Cake By The Ocean,DNCE,451648
228,My Way,Calvin Harris,449609
229,Glorious (feat. Skylar Grey),Macklemore; Skylar Grey,20753256
230,Mala Mujer,C. Tangana,438952
231,7 Years,Lukas Graham,381088
232,pick up the phone,Young Thug; Travis Scott,380289
233,New Rules,Dua Lipa,26448370
234,Super Far,LANY,10377973
235,Lose Yourself - From "8 Mile" Soundtrack,Eminem,8006010
236,Sorry Not Sorry,Demi Lovato,41811702
237,Till I Collapse,Eminem; Nate Dogg,3500622
238,Feel It Still,Portugal. The Man,13588315
239,Instruction (feat. Demi Lovato & Stefflon Don),Jax Jones; Demi Lovato; Stefflon Don,7843823
240,Fetish (feat. Gucci Mane),Selena Gomez; Gucci Mane,39503121
241,Summer Bummer (feat. A$AP Rocky & Playboi Carti),Lana Del Rey; A$AP Rocky; Playboi Carti,10536088
242,Groupie Love (feat. A$AP Rocky),Lana Del Rey; A$AP Rocky,3307031
243,Miracles (Someone Special),Coldplay; Big Sean,4655285
244,A Lie,French Montana; The Weeknd; Max B,5427002
245,Rich Love (with Seeb),OneRepublic; Seeb,14492943
246,All I Can Think About Is You,Coldplay,864097
247,Woman (feat. The Dap-Kings Horns),Kesha; The Dap-Kings Horns,793271
248,Rain,The Script,571468
249,Lay It on Me,Vance Joy,563560
250,Something Just Like This - Tokyo Remix,Coldplay; The Chainsmokers,541174
251,True Feeling,Galantis,527830
252,All Night,The Vamps; Matoma,1265958
253,Fazer Falta,Mc Livinho; Perera DJ,883246
254,Millionär,187 Strassenbande; Bonez MC; Gzuz,3378952
255,Mit den Jungz,187 Strassenbande; Gzuz; Bonez MC; LX,431433
256,High Life,187 Strassenbande; Bonez MC; RAF Camora; Gzuz; Maxwell,427921
257,Strip That Down,Liam Payne; Quavo,2851940
258,Ko Ko Bop - Chinese Version,EXO,438302
259,Sua Cara (feat. Anitta & Pabllo Vittar),Major Lazer; Anitta; Pabllo Vittar,4443269
260,In the End,Linkin Park,18882234
261,Heavy (feat. Kiiara),Linkin Park; Kiiara,13613272
262,What I've Done,Linkin Park,9920378
263,Numb / Encore,JAY-Z; Linkin Park,6170215
264,One Step Closer,Linkin Park,5104388
265,Crawling,Linkin Park,4099752
266,Papercut,Linkin Park,3270742
267,All My Love (feat. Conor Maynard),Cash Cash; Conor Maynard,5838350
268,Good Goodbye (feat. Pusha T and Stormzy),Linkin Park; Pusha T; Stormzy,5248962
269,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson; Bebe Rexha; Digital Farm Animals,17357424
270,Battle Symphony,Linkin Park,3991987
271,One More Light,Linkin Park,7053350
272,Somewhere I Belong,Linkin Park,3281833
273,Bleed It Out,Linkin Park,3378245
274,Faint,Linkin Park,2788041
275,BURN IT DOWN,Linkin Park,2109493
276,Leave Out All The Rest,Linkin Park,2473451
277,Breaking the Habit,Linkin Park,1543494
278,Talking to Myself,Linkin Park,3063735
279,13 Beaches,Lana Del Rey,4161049
280,Nobody Can Save Me,Linkin Park,1443210
281,Lust For Life (with The Weeknd),Lana Del Rey; The Weeknd,6668632
282,Cherry,Lana Del Rey,3450309
283,Beautiful People Beautiful Problems (feat. Stevie Nicks),Lana Del Rey; Stevie Nicks,1370166
284,Love,Lana Del Rey,4089382
285,Points of Authority,Linkin Park,801163
286,A Place for My Head,Linkin Park,788758
287,Invisible,Linkin Park,771984
288,White Mustang,Lana Del Rey,2214969
289,See You Again (feat. Kali Uchis),Tyler; The Creator; Kali Uchis,3829038
290,Sorry for Now,Linkin Park,750924
291,From the Inside,Linkin Park,745056
292,Runaway,Linkin Park,726149
293,Shadow of the Day,Linkin Park,722658
294,Where This Flower Blooms (feat. Frank Ocean),Tyler; The Creator; Frank Ocean,1167174
295,I Ain't Got Time!,Tyler; The Creator,1166886
296,Foreword (feat. Rex Orange County),Tyler; The Creator; Rex Orange County,690427
297,In My Feelings,Lana Del Rey,1607763
298,Boredom (feat. Rex Orange County & Anna of the North),Tyler; The Creator; Rex Orange County; Anna of the North,2550332
299,Lying from You,Linkin Park,663976
300,Sharp Edges,Linkin Park,644080
301,Don't Stay,Linkin Park,611818
302,Given Up,Linkin Park,611458
303,Halfway Right,Linkin Park,607547
304,CASTLE OF GLASS,Linkin Park,580327
305,Sometimes...,Tyler; The Creator,579287
306,Pothole (feat. Jaden Smith),Tyler; The Creator; Jaden,578601
307,My December,Linkin Park,566669
308,Garden Shed (feat. Estelle),Tyler; The Creator; Estelle,560897
309,Waiting for the End,Linkin Park,553176
310,Imitadora,Romeo Santos,5532195
311,Coachella - Woodstock In My Mind,Lana Del Rey,540193
312,Sun Comes Up (feat. James Arthur),Rudimental; James Arthur,1745083
313,Rake It Up (feat. Nicki Minaj),Yo Gotti; Nicki Minaj,2367229
314,Mayores,Becky G; Bad Bunny,2468425
315,Loca (feat. Cali y El Dandee),Maite Perroni; Cali Y El Dandee,1363599
316,Would You Ever,Skrillex; Poo Bear,2509058
317,Boys,Charli XCX,2311062
318,Learn To Let Go,Kesha,723176
319,Complicated (feat. Kiiara),Dimitri Vegas & Like Mike; David Guetta; Dimitri Vegas; Kiiara,1605850
320,Marmalade (feat. Lil Yachty),Macklemore; Lil Yachty,582250
321,Worst In Me,Julia Michaels,571769
322,Either Way (feat. Joey Bada$$),Snakehips; Anne-Marie; Joey Bada$$,487463
323,Bella y Sensual,Romeo Santos; Daddy Yankee; Nicky Jam,1877029
324,Run For Cover,The Killers,464515
325,Bodak Yellow,Cardi B,1439852
326,Why,Sabrina Carpenter,854779
327,Caroline,Aminé,384531
328,You Da Baddest (feat. Nicki Minaj),Future; Nicki Minaj,421907
