ID,Track,Singer(s),Stream
67,goosebumps,Travis Scott,29093949
68,Slow Hands,Niall Horan,29867754
69,I Get the Bag (feat. Migos),Gucci Mane; Migos,36323838
70,DNA,BTS,18042094
71,Gucci Gang,Lil Pump,53085623
72,Homemade Dynamite (Feat. Khalid Post Malone & SZA) - REMIX,Lorde; Khalid; Post Malone; SZA,33346702
73,Say You Won't Let Go,James Arthur,26848206
74,Good Old Days (feat. Kesha),Macklemore; Kesha,32456136
75,Fuck Love (feat. Trippie Redd),XXXTENTACION; Trippie Redd,25830926
76,There for You,Martin Garrix; Troye Sivan,24290785
77,Would You Ever,Skrillex; Poo Bear,18077929
78,Rake It Up (feat. Nicki Minaj),Yo Gotti; Nicki Minaj,22244427
79,Rich Love (with Seeb),OneRepublic; Seeb,20219904
80,Ahora Dice,Chris Jedi; J Balvin; Ozuna; Arcángel,25315145
81,Meant to Be (feat. Florida Georgia Line),Bebe Rexha; Florida Georgia Line,29696161
82,Symphony (feat. Zara Larsson),Clean Bandit; Zara Larsson,24948481
83,Love Galore (feat. Travis Scott),SZA; Travis Scott,21754837
84,Que Va,Alex Sensation; Ozuna,29997230
85,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann; Cheat Codes; CADE,23061644
86,Mask Off,Future,24443472
87,Roll in Peace (feat. XXXTENTACION),Kodak Black; XXXTENTACION,25803287
88,Tú Foto,Ozuna,24398358
89,That's What I Like,Bruno Mars,23644037
90,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie; Kodak Black,22900972
91,It Ain't Me (with Selena Gomez),Kygo; Selena Gomez,23490575
92,A Different Way (with Lauv),DJ Snake; Lauv,28404357
93,Redbone,Childish Gambino,21751711
94,Malibu,Miley Cyrus,18732657
95,Krippy Kush,Farruko; Bad Bunny; Rvssian,19840131
96,Galway Girl,Ed Sheeran,23191284
97,Slippery (feat. Gucci Mane),Migos; Gucci Mane,23665233
98,No Promises (feat. Demi Lovato),Cheat Codes; Demi Lovato,22160801
99,Go Flex,Post Malone,31498917
100,Stay,Zedd; Alessia Cara,21682784
101,Closer,The Chainsmokers; Halsey,22248371
102,Everybody Dies In Their Nightmares,XXXTENTACION,20974690
103,Hey DJ,CNCO; Yandel,21454130
104,I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN; Taylor Swift,20929623
105,OK,Robin Schulz; James Blunt,19944694
106,El Farsante,Ozuna,21136138
107,do re mi (feat. Gucci Mane),blackbear; Gucci Mane,17044333
108,If I'm Lucky,Jason Derulo,24290634
109,DNA.,Kendrick Lamar,20611236
110,Suena El Dembow,Joey Montana; Sebastian Yatra,26025021
111,Explícale (feat. Bad Bunny),Yandel; Bad Bunny,22263320
112,White Iverson,Post Malone,22359891
113,Magnolia,Playboi Carti,18470613
114,Transportin',Kodak Black,20224267
115,Fetish (feat. Gucci Mane),Selena Gomez; Gucci Mane,18196093
116,Passionfruit,Drake,18795087
117,Issues,Julia Michaels,19621448
118,Starboy,The Weeknd; Daft Punk,19909920
119,Know No Better (feat. Travis Scott Camila Cabello & Quavo),Major Lazer; Travis Scott; Camila Cabello; Quavo,17628828
120,Swish Swish,Katy Perry; Nicki Minaj,18333425
121,One Dance,Drake; Wizkid; Kyla,19710878
122,Photograph,Ed Sheeran,19830691
123,Bella y Sensual,Romeo Santos; Daddy Yankee; Nicky Jam,20211448
124,The Race,Tay-K,18413729
125,OMG (feat. Quavo),Camila Cabello; Quavo,7388292
126,Look At Me!,XXXTENTACION,18370513
127,Thinking out Loud,Ed Sheeran,19266568
128,Praying,Kesha,17640272
129,Bad At Love,Halsey,28121010
130,Instruction (feat. Demi Lovato & Stefflon Don),Jax Jones; Demi Lovato; Stefflon Don,6899502
131,It's A Vibe,2 Chainz; Ty Dolla $ign; Trey Songz; Jhené Aiko,16254973
132,The Last Of The Real Ones,Fall Out Boy,11281485
133,Scared to Be Lonely,Martin Garrix; Dua Lipa,18154515
134,I Feel It Coming,The Weeknd; Daft Punk,18004808
135,Mr. Brightside,The Killers,17295850
136,Otra vez (feat. J Balvin),Zion & Lennox; J Balvin,16036345
137,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit; Sean Paul; Anne-Marie,17793445
138,Most Girls,Hailee Steinfeld,17038439
139,Ahora Me Llama,KAROL G; Bad Bunny,15442620
140,Slide (feat. Frank Ocean & Migos),Calvin Harris; Frank Ocean; Migos; Funk Wav,14945193
141,Sign of the Times,Harry Styles,16712054
142,Body Like A Back Road,Sam Hunt,16969884
143,Lose Yourself - From "8 Mile" Soundtrack,Eminem,16972898
144,Castle on the Hill,Ed Sheeran,16625886
145,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar; Rihanna,16070245
146,Loco Enamorado,Abraham Mateo; Farruko; Christian Daniel,18236920
147,iSpy (feat. Lil Yachty),KYLE; Lil Yachty,15614845
148,LOVE. FEAT. ZACARI.,Kendrick Lamar; Zacari,17826549
149,La Rompe Corazones,Daddy Yankee; Ozuna,15055773
150,Wonderwall - Remastered,Oasis,15617347
151,Treat You Better,Shawn Mendes,15148351
152,Si Tú La Ves (feat. Wisin),Nicky Jam; Wisin,16904700
153,Relationship (feat. Future),Young Thug; Future,17053840
154,Sola (Remix),Anuel AA; Daddy Yankee; Zion & Lennox; Farruko; Wisin,16624596
155,The Scientist,Coldplay,13716454
156,Como Antes (feat. Wisin),Yandel; Wisin,17663041
157,Candy Paint,Post Malone,19561460
158,Crying in the Club,Camila Cabello,13340819
159,Plain Jane,A$AP Ferg,26509403
160,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth; Selena Gomez,16600899
161,Bad and Boujee (feat. Lil Uzi Vert),Migos; Lil Uzi Vert,15867646
162,3 A.M.,Jesse & Joy; Gente De Zona,19649408
163,Bad Liar,Selena Gomez,7781040
164,Happier,Ed Sheeran,16268595
165,Paris,The Chainsmokers,15353688
166,Let Me Love You,DJ Snake; Justin Bieber,15200532
167,Me llamas (feat. Maluma) - Remix,Piso 21; Maluma,14964763
168,In the End,Linkin Park,9445388
169,Till I Collapse,Eminem; Nate Dogg,15107897
170,Sigo Extrañándote,J Balvin,13188186
171,Don't Let Me Down,The Chainsmokers; Daya,14684042
172,Curve (feat. The Weeknd),Gucci Mane; The Weeknd,13088702
173,Signs,Drake,9185659
174,Sauce It Up,Lil Uzi Vert,16181758
175,Solo Dance,Martin Jensen,15032793
176,wokeuplikethis*,Playboi Carti; Lil Uzi Vert,6697787
177,Chantaje (feat. Maluma),Shakira; Maluma,6245105
178,Unforgettable,Thomas Rhett,444985
179,Starving,Hailee Steinfeld; Grey; Zedd,12626915
180,Me Enamoré,Shakira,7358541
181,Why,Sabrina Carpenter,897734
182,24K Magic,Bruno Mars,12518474
183,Stay With Me,Sam Smith,13172076
184,CAN'T STOP THE FEELING! (from DreamWorks Animation's "TROLLS"),Justin Timberlake,4214091
185,Perplexing Pegasus - From SR3MM,Rae Sremmurd; Swae Lee; Slim Jxmmi,3434392
186,Sua Cara (feat. Anitta & Pabllo Vittar),Major Lazer; Anitta; Pabllo Vittar,910965
187,I Just Can't,R3HAB; Quintino,14208515
188,Mercy,Shawn Mendes,3130600
189,Love Yourself,Justin Bieber,11630596
190,Now Or Never,Halsey,8945166
191,Revenge,XXXTENTACION,2820401
192,First Time,Kygo; Ellie Goulding,6166195
193,Younger Now,Miley Cyrus,899899
194,Bounce Back,Big Sean,1788188
195,El Amante,Nicky Jam,3669732
196,Tunnel Vision,Kodak Black,1787726
197,Super Far,LANY,1349175
198,Faded,Alan Walker,1666605
199,Side To Side,Ariana Grande; Nicki Minaj,1293523
200,The Spectre,Alan Walker,6670477
201,Came Here for Love,Sigala; Ella Eyre,966650
202,The Night We Met,Lord Huron,3667430
203,Tell Me You Love Me,Demi Lovato,462946
204,Complicated (feat. Kiiara),Dimitri Vegas & Like Mike; David Guetta; Dimitri Vegas; Kiiara,458317
205,Rain,The Script,2304403
206,Summer Air,ItaloBrothers,454836
207,Call on Me (Ryan Riback Remix),Starley; Ryan Riback,1857813
208,Say A',A Boogie Wit da Hoodie,450815
209,Free Fallin',Tom Petty,2508587
210,Runnin' Down A Dream,Tom Petty,928840
211,I Won't Back Down,Tom Petty,1358898
212,American Girl,Tom Petty and the Heartbreakers,868276
213,Learning To Fly,Tom Petty and the Heartbreakers,722368
214,Mary Jane's Last Dance,Tom Petty and the Heartbreakers,679465
215,Breakdown,Tom Petty and the Heartbreakers,657669
216,You Don't Know How It Feels,Tom Petty,650401
217,Wildflowers,Tom Petty,594154
218,You Wreck Me,Tom Petty,590226
219,Refugee,Tom Petty and the Heartbreakers,541013
220,Don't Do Me Like That,Tom Petty and the Heartbreakers,524976
221,Vuelve,Daddy Yankee; Bad Bunny,19380347
222,Time To Move On,Tom Petty,483083
223,No Limit,G-Eazy; A$AP Rocky; Cardi B,17279662
224,Let You Down,NF,49241104
225,What Ifs (feat. Lauren Alaina),Kane Brown; Lauren Alaina,14269092
226,New Freezer (feat. Kendrick Lamar),Rich The Kid; Kendrick Lamar,12099074
227,Numb,Linkin Park,476185
228,Pray,Sam Smith,25490393
229,How Long,Charlie Puth,41036433
230,Help Me Out (with Julia Michaels),Maroon 5; Julia Michaels,18089041
231,Easy Love,Lauv,12225035
232,Boss,Lil Pump,3540653
233,D Rose,Lil Pump,1099428
234,What U Sayin' (feat. Smokepurpp),Lil Pump; Smokepurpp,591018
235,Perro Fiel (feat. Nicky Jam),Shakira; Nicky Jam,23893203
236,Back (feat. Lil Yachty),Lil Pump; Lil Yachty,573598
237,Flex Like Ouu,Lil Pump,560784
238,Whatever You Want,P!nk,1078464
239,Crazy,Lil Pump,545265
240,Man's Not Hot,Big Shaq,13261089
241,SUBEME LA RADIO,Enrique Iglesias; Descemer Bueno; Zion & Lennox,956428
242,I'm Not The Only One,Sam Smith,3281330
243,Was du Liebe nennst,Bausa,14322808
244,Under the Bridge,Red Hot Chili Peppers,477518
245,Halo,Beyoncé,477104
246,Revenge (feat. Eminem),P!nk; Eminem,4405934
247,Is That For Me,Alesso; Anitta,9536868
248,Feels Great (feat. Fetty Wap & CVBZ),Cheat Codes; Fetty Wap; CVBZ,11406695
249,Beautiful Trauma,P!nk,3399233
250,Just Like You,Louis Tomlinson,661817
251,High End (feat. Future & Young Thug),Chris Brown; Future; Young Thug,1095289
252,We Could Go Back,Jonas Blue; Moelogo,618002
253,For Now,P!nk,545476
254,Enormous (feat. Ty Dolla $ign),Gucci Mane; Ty Dolla $ign,508981
255,All of Me,John Legend,2203405
256,Again (feat. XXXTENTACION),Noah Cyrus; XXXTENTACION,3552068
257,Whatever It Takes,Imagine Dragons,5856032
258,New,Daya,7633929
259,Gorgeous,Taylor Swift,22895784
260,Kids in Love (feat. The Night Game),Kygo; The Night Game,11422830
261,Bedroom Floor,Liam Payne,11223389
262,Patek Water (feat. Offset),Future; Young Thug; Offset,8824446
263,Whiskey (feat. A$AP Rocky),Maroon 5; A$AP Rocky,1882357
264,Anywhere,Rita Ora,6938517
265,On The Loose,Niall Horan,2313660
266,This Town,Niall Horan,5041294
267,Seeing Blind,Niall Horan; Maren Morris,2166145
268,No Cap,Future; Young Thug,1745635
269,Feed Me Dope,Future,5087680
270,Flicker,Niall Horan,1104598
271,All da Smoke,Future; Young Thug,601775
272,Three,Future; Young Thug,600089
273,Paper Houses,Niall Horan,527392
274,200,Future; Young Thug,521819
275,Cruise Ship,Young Thug,520438
276,La fórmula (feat. Chris Jedi),De La Ghetto; Daddy Yankee; Ozuna; Chris Jedi,954276
277,September Song,JP Cooper,458136
278,Wolves,Selena Gomez; Marshmello,18880120
279,I Miss You (feat. Julia Michaels),Clean Bandit; Julia Michaels,4200879
280,MotorSport,Migos; Nicki Minaj; Cardi B,6370194
281,Burning,Sam Smith,2339442
282,All Falls Down (feat. Juliander),Alan Walker; Noah Cyrus; Digital Farm Animals; Juliander,3249095
283,Never Let You Go (feat. John Newman),Kygo; John Newman,633550
284,Love U Better (feat. Lil Wayne & The-Dream),Ty Dolla $ign; Nathaniel Alford; Twice As Nice; Lil Wayne; The-Dream,1062097
285,Don't Judge Me (feat. Future & Swae Lee),Ty Dolla $ign; Future; Swae Lee,572137
286,When I Was Young,MØ,560579
287,Por Favor - Spanglish Version,Fifth Harmony; Pitbull,555061
288,Ex (feat. YG),Ty Dolla $ign; YG,518102
289,Thriller,Michael Jackson,2384836
290,SUTRA,Sebastian Yatra; Dalmata,1965211
291,Pills & Automobiles (feat. Yo Gotti A Boogie Wit Da Hoodie & Kodak Black),Chris Brown; Yo Gotti; A Boogie Wit da Hoodie; Kodak Black,1428784
292,Fake Love,Drake,411804
293,Ghostface Killers (feat. Travis Scott),21 Savage; Offset; Metro Boomin; Travis Scott,1750418
294,Ghostbusters,Ray Parker Jr.,1181517
295,Ric Flair Drip (with Metro Boomin),Offset; Metro Boomin,1170514
296,Rap Saved Me (feat. Quavo),21 Savage; Offset; Metro Boomin; Quavo,1154702
297,My Choppa Hate Niggas,21 Savage; Metro Boomin,936635
298,Nightmare,Offset; Metro Boomin,882207
299,Disrespectful,21 Savage; Offset; Metro Boomin,837924
300,Mad Stalkers,21 Savage; Offset; Metro Boomin,822950
301,Highway to Hell,AC/DC,791963
302,Monster Mash,Bobby "Boris" Pickett; The Crypt-Kickers,744345
303,Run Up the Racks,21 Savage; Metro Boomin,708736
304,Somebody's Watching Me - Single Version,Rockwell,642478
305,Darth Vader,21 Savage; Offset; Metro Boomin,634577
306,Still Serving,21 Savage; Offset; Metro Boomin,625681
307,(Don't Fear) The Reaper,Blue Öyster Cult,613988
308,This Is Halloween,The Citizens of Halloween,596363
309,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis; Macklemore; Ryan Lewis; Ray Dalton,513836
310,Superstition - Single Version,Stevie Wonder,501860
