ID,Track,Singer(s),Stream
169,Lean On (feat. MØ & DJ Snake),Major Lazer; MØ; DJ Snake,12449462
170,Supermarket Flowers,Ed Sheeran,5448529
171,Get Right Witcha,Migos,13965008
172,Barcelona,Ed Sheeran,3637897
173,This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs; Cookin' On 3 Burners,7396991
174,Teenage Fever,Drake,1860352
175,Lumbra,Cali Y El Dandee; Shaggy,14709244
176,No Lie,Sean Paul; Dua Lipa,3187700
177,Don't Leave,Snakehips; MØ,1825495
178,Dile Que Tu Me Quieres,Ozuna,2217088
179,Ascension (feat. Vince Staples),Gorillaz; Vince Staples,887315
180,Versace on the Floor,Bruno Mars,8242238
181,Panda,Desiigner,13920746
182,Caroline,Aminé,6771957
183,Sucker for Pain (with Wiz Khalifa Imagine Dragons Logic & Ty Dolla $ign feat. X Ambassadors),Lil Wayne; Wiz Khalifa; Imagine Dragons; X Ambassadors; Logic; Ty Dolla $ign,10814874
184,i hate u i love u (feat. olivia o'brien),gnash; Olivia O'Brien,3520499
185,La Bicicleta,Carlos Vives; Shakira,8751963
186,7 Years,Lukas Graham,10760821
187,Light It Up (feat. Nyla & Fuse ODG) [Remix],Major Lazer; Nyla; Fuse ODG,877445
188,Andromeda (feat. DRAM),Gorillaz; DRAM,434062
189,Quit (feat. Ariana Grande),Cashmere Cat; Ariana Grande,24491586
190,History,Olivia Holt,1846358
191,No More Sad Songs (feat. Machine Gun Kelly),Little Mix; Machine Gun Kelly,13321723
192,Free Smoke,Drake,866637
193,No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper; Lil Wayne; 2 Chainz,3087829
194,Nights With You,MØ,15210927
195,Cake By The Ocean,DNCE,8499979
196,Tú Foto,Ozuna,22320353
197,Get It Together,Drake; Black Coffee; Jorja Smith,420173
198,Stitches,Shawn Mendes,2971164
199,Sunset Lover,Petit Biscuit,3086667
200,All We Know,The Chainsmokers; Phoebe Ryan,419511
201,Sweet Creature,Harry Styles,26248255
202,Most Girls,Hailee Steinfeld,29546313
203,No Vacancy,OneRepublic,18888892
204,Lose Yourself - From "8 Mile" Soundtrack,Eminem,8669240
205,I Got You,Bebe Rexha,5441418
206,Everybody,Logic,18080037
207,Million Reasons,Lady Gaga,889951
208,Si Tú La Ves (feat. Wisin),Nicky Jam; Wisin,14331581
209,By Your Side,Jonas Blue; RAYE,3134933
210,Up,NAV,6486890
211,Slow Hands,Niall Horan,39937351
212,wokeuplikethis*,Playboi Carti; Lil Uzi Vert,14470480
213,Wonderwall - Remastered,Oasis,1418573
214,America,Logic; Black Thought; Chuck D; Big Lenbo; No I.D.,1496936
215,Hallelujah,Logic,1473203
216,Killing Spree,Logic; Ansel Elgort,2865488
217,Take It Back,Logic,2390847
218,Confess,Logic; Killer Mike,2867048
219,Black SpiderMan,Logic; Damian Lemar Hudson,4913375
220,Want You Back,HAIM,789122
221,Ink Blot,Logic; Juicy J,2132439
222,Eyes Closed,Halsey,738235
223,Mos Definitely,Logic,705551
224,AfricAryaN,Logic; Neil deGrasse Tyson,1133431
225,Anziety,Logic; Lucy Rose,1158067
226,Hunter,Galantis,11141230
227,Told You So,Paramore,2304407
228,Slippery (feat. Gucci Mane),Migos; Gucci Mane,21826194
229,Mama,Jonas Blue; William Singe,27014313
230,Waiting Room,Logic,542744
231,Never Let Me Go,Alok; Zeeba; Bruno Martini,2347280
232,Magnolia,Playboi Carti,17877279
233,Báilame,Nacho,11238261
234,How Would You Feel (Paean),Ed Sheeran,398202
235,White Iverson,Post Malone,12194802
236,Mr. Blue Sky,Electric Light Orchestra,1356951
237,The Chain - 2004 Remaster,Fleetwood Mac,447470
238,Go Flex,Post Malone,1794453
239,Malibu,Miley Cyrus,58422687
240,Carolina,Harry Styles,9667317
241,Rollin (feat. Future & Khalid),Calvin Harris; Future; Khalid; Funk Wav,28202964
242,Meet Me in the Hallway,Harry Styles,6996573
243,Two Ghosts,Harry Styles,7537999
244,Kiwi,Harry Styles,8634879
245,Ever Since New York,Harry Styles,4482315
246,Only Angel,Harry Styles,3550574
247,Whatever It Takes,Imagine Dragons,15529101
248,Woman,Harry Styles,5255027
249,From the Dining Table,Harry Styles,3245572
250,Forgiveness,Paramore,759465
251,Rose-Colored Boy,Paramore,667270
252,Hot2Touch,Felix Jaehn; Hight; Alex Aiono,1003332
253,Somethin Tells Me,Bryson Tiller,1081445
254,Fake Happy,Paramore,488215
255,Be Mine,Ofenbach,4507991
256,Amar Pelos Dois,Salvador Sobral,1260246
257,Hey Mamma - Radio Edit,Sunstroke Project,1597547
258,City Lights,Blanche,1050839
259,Bad Liar,Selena Gomez,38423951
260,Black Hole Sun,Soundgarden,2485174
261,Like a Stone,Audioslave,1631852
262,Show Me How to Live,Audioslave,1061504
263,Spoonman,Soundgarden,541558
264,Fell On Black Days,Soundgarden,529205
265,Cochise,Audioslave,476280
266,The Promise,Chris Cornell,467769
267,Strip That Down (feat. Quavo),Liam Payne; Quavo,26632272
268,Swish Swish,Katy Perry; Nicki Minaj,15298797
269,Crying in the Club,Camila Cabello,17874941
270,Switch,Iggy Azalea; Anitta,2891805
271,OK,Robin Schulz; James Blunt,9283609
272,Tired,Alan Walker; Gavin James,8609781
273,The Way I Are (Dance with Somebody) [feat. Lil Wayne],Bebe Rexha; Lil Wayne,669666
274,Dig Down,Muse,666650
275,Heavy (feat. Kiiara),Linkin Park; Kiiara,3555361
276,Nobody Can Save Me,Linkin Park,500166
277,Sorry for Now,Linkin Park,473472
278,BUTTERFLY EFFECT,Travis Scott,6880659
279,Besándote,Piso 21,4069034
280,Borro Cassette,Maluma,450240
281,I Have Questions,Camila Cabello,2478313
282,Mr. Brightside,The Killers,437201
283,Radioactive,Imagine Dragons,431959
284,Into You,Ariana Grande,3681491
285,Mask Off (feat. Kendrick Lamar) - Remix,Future; Kendrick Lamar,7458774
286,Reminding Me,Shawn Hook; Vanessa Hudgens,3870207
287,One Last Time,Ariana Grande,1766411
288,Did You See,J Hus,862954
289,There for You,Martin Garrix; Troye Sivan,11391181
290,Strangers,Halsey; Lauren Jauregui,3794923
291,Your Song,Rita Ora,5130144
292,Remember I Told You,Nick Jonas; Anne-Marie; Mike Posner,1758290
293,Self-Made,Bryson Tiller,1716240
294,No Longer Friends,Bryson Tiller,1191270
295,Don't Get Too High,Bryson Tiller,1686719
296,Run Me Dry,Bryson Tiller,3505783
297,Blowing Smoke,Bryson Tiller,597789
298,We Both Know,Bryson Tiller,568272
299,Stay Blessed,Bryson Tiller,1056710
300,Rain On Me (Intro),Bryson Tiller,549790
301,You Got It,Bryson Tiller,538459
302,Call Me,NEIKED; MIMI,528175
303,Peek A Boo,Lil Yachty; Migos,525395
304,Places,Martin Solveig; Ina Wroldsen,1372424
305,More Than You Know,Axwell /\ Ingrosso,2152452
306,In Check,Bryson Tiller,512008
307,Met Gala (feat. Offset),Gucci Mane; Offset,3134236
308,Krantenwijk,Lil Kleine; Boef,422820
309,Deja vu,Prince Royce; Shakira,439844
310,4 AM,2 Chainz; Travis Scott,507640
