ID,Track,Singer(s),Stream
136,CAN'T STOP THE FEELING! (from DreamWorks Animation's "TROLLS"),Justin Timberlake,16481747
137,Side To Side,Ariana Grande; Nicki Minaj,16192761
138,Complicated (feat. Kiiara),Dimitri Vegas & Like Mike; David Guetta; Dimitri Vegas; Kiiara,17094534
139,No Complaints (feat. Offset & Drake) (Bonus),Metro Boomin; Offset; Drake,13739130
140,No Vacancy,OneRepublic,10274593
141,Bounce Back,Big Sean,15938996
142,Hunter,Galantis,9254132
143,The Cure,Lady Gaga,12847875
144,Tired,Alan Walker; Gavin James,10319687
145,Fake Love,Drake,15030976
146,Bella y Sensual,Romeo Santos; Daddy Yankee; Nicky Jam,19406974
147,Cold Water (feat. Justin Bieber & MØ),Major Lazer; Justin Bieber; MØ,14548612
148,In the Name of Love,Martin Garrix; Bebe Rexha,15044732
149,Love Yourself,Justin Bieber,15529456
150,do re mi,blackbear,14206126
151,Imitadora,Romeo Santos,8835683
152,Rake It Up (feat. Nicki Minaj),Yo Gotti; Nicki Minaj,18578024
153,Instruction (feat. Demi Lovato & Stefflon Don),Jax Jones; Demi Lovato; Stefflon Don,21057700
154,I Took A Pill In Ibiza - Seeb Remix,Mike Posner; Seeb,13069514
155,Happier,Ed Sheeran,13839307
156,Look At Me!,XXXTENTACION,15371456
157,Alguien Robo,Sebastian Yatra; Nacho; Wisin,9361102
158,Paradinha,Anitta,5853328
159,Why,Sabrina Carpenter,15866816
160,Hear Me Now,Alok; Zeeba; Bruno Martini,7725038
161,Portland,Drake; Quavo; Travis Scott,11257295
162,Swang,Rae Sremmurd,11809473
163,Ni Tú Ni Yo (feat. Gente de Zona),Jennifer Lopez; Gente De Zona,10369358
164,Cold (feat. Future),Maroon 5; Future,6625692
165,The Night We Met,Lord Huron,10046905
166,Mercy,Shawn Mendes,13554156
167,Lose Yourself - From "8 Mile" Soundtrack,Eminem,14215589
168,White Iverson,Post Malone,13394196
169,Weak,AJR,5216292
170,Cheap Thrills,Sia,10869014
171,One Last Time,Ariana Grande,7625896
172,Hot2Touch,Felix Jaehn; Hight; Alex Aiono,4472558
173,Faded,Alan Walker,11908334
174,The Scientist,Coldplay,8985463
175,Heathens,Twenty One Pilots,10718644
176,ELEMENT.,Kendrick Lamar,3897198
177,Chained To The Rhythm,Katy Perry; Skip Marley,4460079
178,You Da Baddest (feat. Nicki Minaj),Future; Nicki Minaj,887743
179,Be Mine,Ofenbach,7169102
180,How Far I'll Go - From "Moana",Alessia Cara,5254617
181,Go Flex,Post Malone,12156867
182,What I've Done,Linkin Park,1303856
183,Sun Comes Up (feat. James Arthur),Rudimental; James Arthur,10984481
184,Bon Appétit,Katy Perry; Migos,2204401
185,Tunnel Vision,Kodak Black,12792504
186,Ride,Twenty One Pilots,6807339
187,T-Shirt,Migos,11807429
188,Till I Collapse,Eminem; Nate Dogg,8127403
189,September Song,JP Cooper,1697984
190,Stressed Out,Twenty One Pilots,8989493
191,Craving You,Thomas Rhett; Maren Morris,437688
192,Loca (feat. Cali y El Dandee),Maite Perroni; Cali Y El Dandee,8867946
193,Dive,Ed Sheeran,1710177
194,Safari,J Balvin; Pharrell Williams; BIA; Sky Rompiendo,4391142
195,Still Got Time (feat. PARTYNEXTDOOR),ZAYN; PARTYNEXTDOOR,1300329
196,Learn To Let Go,Kesha,959406
197,Who Dat Boy (feat. A$AP Rocky),Tyler; The Creator; A$AP Rocky,430900
198,Rolex,Ayo & Teo,2936511
199,Lust For Life (with The Weeknd),Lana Del Rey; The Weeknd,430316
200,Shed a Light,Robin Schulz; David Guetta; Cheat Codes,430245
201,Wonderwall - Remastered,Oasis,5319817
202,Vente Pa' Ca (feat. Maluma),Ricky Martin; Maluma,2648141
203,Perfect Strangers,Jonas Blue; JP Cooper,1266250
204,Don't Wanna Know (feat. Kendrick Lamar),Maroon 5; Kendrick Lamar,426777
205,Traicionera,Sebastian Yatra,3853031
206,Work from Home (feat. Ty Dolla $ign),Fifth Harmony; Ty Dolla $ign,3096670
207,Sorry,Justin Bieber,2581771
208,Marmalade (feat. Lil Yachty),Macklemore; Lil Yachty,15047424
209,Loco Enamorado,Abraham Mateo; Farruko; Christian Daniel,13826670
210,OMG (feat. Quavo),Camila Cabello; Quavo,20900113
211,Havana (feat. Young Thug),Camila Cabello; Young Thug,43023282
212,Perplexing Pegasus - From SR3MM,Rae Sremmurd; Swae Lee; Slim Jxmmi,18712523
213,Reminder - Remix,The Weeknd; A$AP Rocky; Young Thug,6125527
214,Hymn,Kesha,1113250
215,That's It (feat. Gucci Mane & 2 Chainz),Bebe Rexha; Gucci Mane; 2 Chainz,473530
216,More Mess,Kungs; Olly Murs; Coely,469560
217,Lean On (feat. MØ & DJ Snake),Major Lazer; MØ; DJ Snake,865662
218,Robarte un Beso,Carlos Vives; Sebastian Yatra,20933541
219,Fazer Falta,Mc Livinho; Perera DJ,1366954
220,K.O.,Pabllo Vittar,906750
221,Bebe (feat. Anuel AA),Ozuna; Anuel AA,7132036
222,Vacaciones,Wisin,821703
223,Broccoli (feat. Lil Yachty),DRAM; Lil Yachty,2512925
224,do re mi (feat. Gucci Mane),blackbear; Gucci Mane,14059909
225,Caroline,Aminé,383125
226,Ex Calling,6LACK,1707309
227,Mr. Brightside,The Killers,4862678
228,Krippy Kush,Farruko; Bad Bunny; Rvssian,19049777
229,Ahora Me Llama,KAROL G; Bad Bunny,12032908
230,Without You (feat. Sandro Cavazza),Avicii; Sandro Cavazza,39612164
231,Lonely Together (feat. Rita Ora),Avicii; Rita Ora,29878536
232,What About Us,P!nk,24018582
233,Silence,Marshmello; Khalid,36445821
234,Angel,Fifth Harmony,1903019
235,You Be Love (feat. Billy Raffoul),Avicii; Billy Raffoul,3160715
236,Friend Of Mine (feat. Vargas & Lagola),Avicii; Vargas & Lagola,2478802
237,What Would I Change It To (feat. Aluna),Avicii; Aluna,1038214
238,Let 'Em Talk (feat. Eagles of Death Metal),Kesha; Eagles Of Death Metal,531101
239,Woman (feat. The Dap-Kings Horns),Kesha; The Dap-Kings Horns,520450
240,Little Of Your Love - BloodPop® Remix,HAIM; BloodPop®,488983
241,Something New (feat. Ty Dolla $ign),Wiz Khalifa; Ty Dolla $ign,467193
242,So Much Better - Avicii Remix,Avicii; Sandro Cavazza,462354
243,El Farsante,Ozuna,10169095
244,Versace on the Floor,Bruno Mars,5552429
245,Unforgettable,Thomas Rhett,423567
246,Love On The Brain,Rihanna,2128469
247,Báilame - Remix,Nacho; Yandel; Bad Bunny; Mambo Kingz; DJ Luian,9841736
248,Friends (with BloodPop®),Justin Bieber; BloodPop®,50881165
249,Questions,Chris Brown,12440163
250,Younger Now,Miley Cyrus,5241710
251,Reggaetón Lento (Remix),CNCO; Little Mix,10617369
252,I Get the Bag (feat. Migos),Gucci Mane; Migos,10485827
253,Total Eclipse of the Heart,Bonnie Tyler,450769
254,Roll in Peace (feat. XXXTENTACION),Kodak Black; XXXTENTACION,6650921
255,Se Preparó,Ozuna,5419989
256,All of Me,John Legend,425373
257,Pumped Up Kicks,Foster The People,484327
258,Radioactive,Imagine Dragons,481243
259,Look What You Made Me Do,Taylor Swift,40864796
260,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert; Oh Wonder,8603513
261,Jocelyn Flores,XXXTENTACION,12536795
262,Sauce It Up,Lil Uzi Vert,6034701
263,444+222,Lil Uzi Vert,5874720
264,Two®,Lil Uzi Vert,3025609
265,Fuck Love (feat. Trippie Redd),XXXTENTACION; Trippie Redd,9525733
266,Everybody Dies In Their Nightmares,XXXTENTACION,8161990
267,Tell Me You Love Me,Demi Lovato,3617903
268,For Real,Lil Uzi Vert,2693510
269,UnFazed (feat. The Weeknd),Lil Uzi Vert; The Weeknd,3879951
270,X,Lil Uzi Vert,5340740
271,Revenge,XXXTENTACION,6974438
272,He Like That,Fifth Harmony,4357565
273,No Sleep Leak,Lil Uzi Vert,2513196
274,Depression & Obsession,XXXTENTACION,5961296
275,Save Me,XXXTENTACION,5443765
276,Feelings Mutual,Lil Uzi Vert,1402539
277,Neon Guts (feat. Pharrell Williams),Lil Uzi Vert; Pharrell Williams,3448068
278,Carry On,XXXTENTACION,5496018
279,Walk On Water,Thirty Seconds To Mars,779106
280,Pretty Mami,Lil Uzi Vert,1302277
281,Dark Queen,Lil Uzi Vert,2176604
282,Orlando,XXXTENTACION,4348113
283,How to Talk,Lil Uzi Vert,1196525
284,Dead Inside (Interlude),XXXTENTACION,4187174
285,The Explanation,XXXTENTACION,1243378
286,Early 20 Rager,Lil Uzi Vert,641980
287,Malfunction,Lil Uzi Vert,624476
288,The Sky Is A Neighborhood,Foo Fighters,621302
289,Ayala (Outro),XXXTENTACION,2618763
290,Sky Walker (feat. Travis Scott),Miguel; Travis Scott,1541851
291,Think Before I Talk,Astrid S,2162943
292,Pizza,Martin Garrix,533449
293,Blank Space,Taylor Swift,530862
294,Don't Say You Love Me,Fifth Harmony,528382
295,Please Shut Up (feat. A$AP Rocky KEY! & Gucci Mane),A$AP Mob; A$AP Rocky; KEY!; Gucci Mane,526716
296,Que Va,Alex Sensation; Ozuna,3055612
297,Shake It Off,Taylor Swift,446198
298,What Lovers Do (feat. SZA),Maroon 5; SZA,1422069
