ID,Track,Singer(s),Stream
96,Work from Home (feat. Ty Dolla $ign),Fifth Harmony; Ty Dolla $ign,17439521
97,Panda,Desiigner,17498412
98,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),Vice; Jasmine Thompson; Skizzy Mars,14200772
99,Congratulations,Post Malone; Quavo,29194645
100,History,Olivia Holt,22018536
101,Kelly Price (feat. Travis Scott),Migos; Travis Scott,10359441
102,So Good (feat. Ty Dolla $ign),Zara Larsson; Ty Dolla $ign,7510364
103,Too Good,Drake; Rihanna,17216574
104,La Bicicleta,Carlos Vives; Shakira,17433999
105,Cake - Challenge Version,Flo Rida; 99 Percent,19092642
106,Light,San Holo,13788816
107,Swang,Rae Sremmurd,19700073
108,Love Yourself,Justin Bieber,17724162
109,Traicionera,Sebastian Yatra,17034150
110,No Heart,21 Savage; Metro Boomin,16224117
111,Not Going Home,DVBBS; CMC$; Gia Koka,14903261
112,Romantic - NOTD Remix,Stanaj; NOTD,18955252
113,Trust Nobody (feat. Selena Gomez & Tory Lanez),Cashmere Cat; Selena Gomez; Tory Lanez,2124914
114,Sucker for Pain (with Wiz Khalifa Imagine Dragons Logic & Ty Dolla $ign feat. X Ambassadors),Lil Wayne; Wiz Khalifa; Imagine Dragons; X Ambassadors; Logic; Ty Dolla $ign,16249817
115,Sneakin’,Drake; 21 Savage,15775147
116,Capsize,FRENSHIP; Emily Warren,15598939
117,Sorry,Justin Bieber,17345883
118,Chill Bill (feat. J. Davi$ & Spooks),Rob $tone; J. Davi$; J Spooks,14939583
119,Fresh Eyes,Andy Grammer,15418289
120,The Ocean (feat. Shy Martin),Mike Perry; shy martin,11454847
121,Oceans Away,A R I Z O N A,17523870
122,That's What I Like,Bruno Mars,37400273
123,Slippery (feat. Gucci Mane),Migos; Gucci Mane,12882876
124,Needed Me,Rihanna,14923842
125,Love On The Brain,Rihanna,16612330
126,This Town,Niall Horan,13481287
127,Shout Out to My Ex,Little Mix,14973179
128,Controlla,Drake,15370772
129,Hymn for the Weekend - Seeb Remix,Coldplay; Seeb,13450853
130,Call Casting,Migos,3264818
131,Setting Fires,The Chainsmokers; XYLØ,9006456
132,Work,Rihanna; Drake,15103325
133,Get Right Witcha,Migos,2438249
134,Moves,Big Sean,23837165
135,The Other,Lauv,17207082
136,Sola (Remix),Anuel AA; Daddy Yankee; Zion & Lennox; Farruko; Wisin,18299653
137,7 Years,Lukas Graham,15145712
138,goosebumps,Travis Scott,16925581
139,Into You,Ariana Grande,13880193
140,Love on Me,Galantis; Hook N Sling,12488104
141,City Of Stars - From "La La Land" Soundtrack,Ryan Gosling; Emma Stone,7454683
142,Final Song,MØ,11798377
143,This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs; Cookin' On 3 Burners,14618856
144,Sidewalks,The Weeknd; Kendrick Lamar,5408378
145,Cake By The Ocean,DNCE,14087579
146,Six Feet Under,The Weeknd,8490661
147,Gyal You a Party Animal - Remix,Charly Black; Daddy Yankee,15859951
148,Andas En Mi Cabeza,Chino & Nacho; Daddy Yankee,14336548
149,Both (feat. Drake),Gucci Mane; Drake,14623229
150,Shaky Shaky,Daddy Yankee,13944895
151,Send My Love (To Your New Lover),Adele,14041069
152,Let It Go,James Bay,12393403
153,Light It Up (feat. Nyla & Fuse ODG) [Remix],Major Lazer; Nyla; Fuse ODG,13253886
154,pick up the phone,Young Thug; Travis Scott,13473326
155,Middle,DJ Snake; Bipolar Sunshine,7798816
156,Lean On (feat. MØ & DJ Snake),Major Lazer; MØ; DJ Snake,13256741
157,Dancing On My Own,Calum Scott,9088829
158,Lose Yourself - From "8 Mile" Soundtrack,Eminem,13141258
159,Love$ick (feat. A$AP Rocky),Mura Masa; A$AP Rocky,11515314
160,PILLOWTALK,ZAYN,12836446
161,Chillax (feat. Ky-Mani Marley),Farruko; Ky-Mani Marley,13087161
162,Te Quiero Pa´Mi,Don Omar; Zion & Lennox,14553219
163,Fast Car,Jonas Blue; Dakota,10540437
164,White Iverson,Post Malone,12435576
165,Hello,Adele,14012598
166,No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper; Lil Wayne; 2 Chainz,16972406
167,Me Myself & I,G-Eazy; Bebe Rexha,8626019
168,Taped Up Heart (feat. Clara Mae),KREAM; Clara Mae,3946670
169,DUELE EL CORAZON (feat. Wisin),Enrique Iglesias; Wisin,12378642
170,Roses,The Chainsmokers; ROZES,3909086
171,Another Day Of Sun,La La Land Cast,3155960
172,Let Her Go,Passenger,10183313
173,Stitches,Shawn Mendes,10903053
174,Borro Cassette,Maluma,11134493
175,You Was Right,Lil Uzi Vert,4671927
176,Used to This (feat. Drake),Future; Drake,4694509
177,No Role Modelz,J. Cole,7765008
178,Low Life (feat. The Weeknd),Future; The Weeknd,12150844
179,Till I Collapse,Eminem; Nate Dogg,7868938
180,I See Fire - From "The Hobbit - The Desolation Of Smaug",Ed Sheeran,2926328
181,The Hills,The Weeknd,9787635
182,Cocoon,Milky Chance,2499803
183,All of Me,John Legend,9900521
184,Sex,Cheat Codes; Kris Kross Amsterdam,2538324
185,Stay With Me,Sam Smith,8545125
186,Million Reasons,Lady Gaga,17605384
187,Cuatro Babys (feat. Trap Capos Noriel Bryant Myers & Juhn),Maluma; Trap Capos; Noriel; Bryant Myers; Juhn,3316628
188,Location,Khalid,11884438
189,Lush Life,Zara Larsson,5404120
190,Party (feat. Usher & Gucci Mane),Chris Brown; Usher; Gucci Mane,2846799
191,What Do You Mean?,Justin Bieber,5024875
192,Take Me To Church,Hozier,4582869
193,Never Be Like You,Flume; kai,5266569
194,Ain't My Fault,Zara Larsson,407539
195,Hotline Bling,Drake,3307658
196,Jumpman,Drake; Future,815047
197,I Miss You (feat. Bahari),Grey; Bahari,6444177
198,Come and See Me (feat. Drake),PARTYNEXTDOOR; Drake,401922
199,Magic,Thomas Gold; Jillian Edwards,6826048
200,Manicomio,Cosculluela,2049466
201,Believer,Imagine Dragons,36803649
202,Body Like A Back Road,Sam Hunt,18702067
203,No Favors,Big Sean; Eminem,21926068
204,Halfway Off The Balcony,Big Sean,5198009
205,Light,Big Sean; Jeremih,770021
206,Jump Out The Window,Big Sean,5327530
207,Sacrifices,Big Sean; Migos,5816313
208,Owe Me,Big Sean,3743689
209,Falling,Alesso,595207
210,Voices In My Head/Stick To The Plan,Big Sean,2944518
211,Same Time Pt. 1,Big Sean; TWENTY88,1108303
212,Intro,Big Sean,524925
213,Bigger Than Me,Big Sean; The Flint Chozen Choir; Starrah,1393864
214,Sunday Morning Jetpack,Big Sean; The-Dream,984260
215,Inspire Me,Big Sean,903347
216,Beauty and the Beast,Ariana Grande; John Legend,1141487
217,Sooner Or Later,Aaron Carter,15515841
218,Mr. Brightside,The Killers,880643
219,La Rompe Corazones,Daddy Yankee; Ozuna,14886980
220,Juju on That Beat (TZ Anthem),Zay Hilfigerrr; Zayion McCall,1683361
221,Pumped Up Kicks,Foster The People,376352
222,Bad Romance,Lady Gaga,453419
223,Poker Face,Lady Gaga,451323
224,Perfect Illusion,Lady Gaga,436561
225,Radioactive,Imagine Dragons,1215095
226,The Scientist,Coldplay,1229322
227,Way down We Go,KALEO,1195307
228,Wonderwall - Remastered,Oasis,2390143
229,Halo,Beyoncé,3185909
230,Bohemian Rhapsody - Remastered 2011,Queen,432190
231,Don't Stop Believin',Journey,410106
232,Chained To The Rhythm,Katy Perry; Skip Marley,54146074
233,I Love You,Axwell /\ Ingrosso; Kid Ink,7700971
234,Ciao Adios,Anne-Marie,541458
235,Outlet,Desiigner,3194218
236,Bom Bidi Bom - From "Fifty Shades Darker (Original Motion Picture Soundtrack)",Nick Jonas; Nicki Minaj,7889613
237,Shape of You - Galantis Remix,Ed Sheeran; Galantis,481424
238,Don't Kill My Vibe,Sigrid,469398
239,Stronger,Kanye West,879975
240,Be the One,Dua Lipa,10855226
241,Look at Me!,XXXTENTACION,9586598
242,Tuesday,Burak Yeter; Danelle Sandoval,7059352
243,Skin,Rag'n'Bone Man,10740717
244,Thumbs,Sabrina Carpenter,7112595
245,Traicionera - Remix,Sebastian Yatra; Cosculluela; Cali Y El Dandee,413924
246,Not Today,BTS,828623
247,Down,Marian Hill,8494673
248,Juke Jam (feat. Justin Bieber & Towkio),Chance the Rapper; Justin Bieber; Towkio,1506952
249,Same Drugs,Chance the Rapper,3124726
250,Spring Day,BTS,980111
251,When We Were Young,Adele,1438802
252,Helium,Sia,8752040
253,All We Got (feat. Kanye West & Chicago Children's Choir),Chance the Rapper; Kanye West; Chicago Children's Choir,906672
254,Not Afraid Anymore,Halsey,438821
255,Someone Like You,Adele,927222
256,Make You Feel My Love,Adele,1234202
257,Love Me Like You Do - From "Fifty Shades Of Grey",Ellie Goulding,1095205
258,All I Need,Joakim Lundell; Arrhult,3416261
259,A Thousand Years,Christina Perri,1019969
260,She Will Be Loved - Radio Mix,Maroon 5,510761
261,Iris,The Goo Goo Dolls,475535
262,Stay,Rihanna; Mikky Ekko,7563499
263,Chasing Cars,Snow Patrol,457635
264,The A Team,Ed Sheeran,452335
265,You're Beautiful,James Blunt,439521
266,Skinny Love,Bon Iver,438573
267,Cold (feat. Future),Maroon 5; Future,22170280
268,Shining (feat. Beyoncé & Jay-Z),DJ Khaled; Beyoncé; JAY-Z,1511609
269,It Ain't Me (with Selena Gomez),Kygo; Selena Gomez,50758404
270,How Would You Feel (Paean),Ed Sheeran,15800440
271,Rent Money,Future,6798575
272,Heavy (feat. Kiiara),Linkin Park; Kiiara,7244963
273,Draco,Future,5858058
274,Mask Off,Future,10441628
275,Good Dope,Future,1236250
276,Zoom,Future,1252480
277,Super Trapper,Future,1202508
278,Some Way,NAV; The Weeknd,4200563
279,Reminder,The Weeknd,7034656
280,POA,Future,1082609
281,High Demand,Future,1061190
282,Love Incredible (feat. Camila Cabello),Cashmere Cat; Camila Cabello,566049
283,I'm so Groovy,Future,1032533
284,Outta Time,Future,479113
285,Me Rehúso,Danny Ocean,6650794
286,Scrape,Future,469411
287,Might as Well,Future,468653
288,Tunnel Vision,Kodak Black,9441322
289,Love,Lana Del Rey,11197476
290,Shooting Stars,Bag Raiders,5359555
291,Something Just Like This,The Chainsmokers; Coldplay,25325780
292,Lights Down Low,MAX,1650026
293,Slide (feat. Frank Ocean & Migos),Calvin Harris; Frank Ocean; Migos; Funk Wav,9840963
294,Stay,Zedd; Alessia Cara,1618965
295,Selfish (feat. Rihanna),Future; Rihanna,4117265
296,Comin Out Strong (feat. The Weeknd),Future; The Weeknd,4270352
297,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo; Nicki Minaj; Ty Dolla $ign,2868619
298,SUBEME LA RADIO,Enrique Iglesias; Descemer Bueno; Zion & Lennox,4526815
299,Big For Your Boots,Stormzy,2933607
300,Shape of You (feat. Nyla & Kranium) - Major Lazer Remix,Ed Sheeran; Nyla; Kranium; Major Lazer,1119558
301,Cold,Stormzy,611101
302,My Collection,Future,1018728
303,Lookin Exotic,Future,517342
304,Use Me,Future,897359
305,Olha A Explosão,MC Kevinho,450436
306,Incredible,Future,443610
307,Lumbra,Cali Y El Dandee; Shaggy,434382
308,Rolex,Ayo & Teo,389487
309,City Of Stars,Ryan Gosling,471677
310,Someone In The Crowd,Emma Stone; Callie Hernandez; Sonoya Mizuno; Jessica Rothe,455515
311,Shape of You - Stormzy Remix,Ed Sheeran; Stormzy,894842
312,Audition (The Fools Who Dream),Emma Stone,412149
313,Mia & Sebastian’s Theme,Justin Hurwitz,408135
314,Everyday,Ariana Grande; Future,470883
315,Sé Que Te Duele,Alejandro Fernández; Morat,419149
