ID,Track,Singer(s),Stream
54,SUBEME LA RADIO,Enrique Iglesias; Descemer Bueno; Zion & Lennox,43618375
55,I Got You,Bebe Rexha,28723225
56,Otra vez (feat. J Balvin),Zion & Lennox; J Balvin,29719360
57,Starving,Hailee Steinfeld; Grey; Zedd,29968632
58,Water Under the Bridge,Adele,23296140
59,How Would You Feel (Paean),Ed Sheeran,48032924
60,Body Like A Back Road,Sam Hunt,27478659
61,Black Beatles,Rae Sremmurd; Gucci Mane,24827553
62,Love On The Brain,Rihanna,29626815
63,My Way,Calvin Harris,24402600
64,Love,Lana Del Rey,15947906
65,It's Gotta Be You,Isaiah Firebrace,17585927
66,Human,Rag'n'Bone Man,22466937
67,CAN'T STOP THE FEELING! (from DreamWorks Animation's "TROLLS"),Justin Timberlake,25619102
68,Safari,J Balvin; Pharrell Williams; BIA; Sky Rompiendo,24159629
69,Swang,Rae Sremmurd,26781936
70,Comin Out Strong (feat. The Weeknd),Future; The Weeknd,14314298
71,Selfish (feat. Rihanna),Future; Rihanna,35136610
72,September Song,JP Cooper,34414132
73,Alone,Alan Walker,20585585
74,History,Olivia Holt,23526145
75,Mercy,Shawn Mendes,23054477
76,Photograph,Ed Sheeran,23361678
77,Touch,Little Mix,26206376
78,Treat You Better,Shawn Mendes,23432603
79,Don't Let Me Down,The Chainsmokers; Daya,24453876
80,Heathens,Twenty One Pilots,23089867
81,Party Monster,The Weeknd,20825152
82,Scars To Your Beautiful,Alessia Cara,20787015
83,All We Know,The Chainsmokers; Phoebe Ryan,20441647
84,I Would Like,Zara Larsson,19622723
85,Vente Pa' Ca (feat. Maluma),Ricky Martin; Maluma,22187386
86,Caroline,Aminé,21301794
87,La Rompe Corazones,Daddy Yankee; Ozuna,25455309
88,Me llamas (feat. Maluma) - Remix,Piso 21; Maluma,22063581
89,Thinking out Loud,Ed Sheeran,21897817
90,Ay Mi Dios,IAmChino; Pitbull; Yandel; El Chacal,21425564
91,Redbone,Childish Gambino,21337461
92,Vacaciones,Wisin,19851378
93,Sola (Remix),Anuel AA; Daddy Yankee; Zion & Lennox; Farruko; Wisin,22799176
94,The Other,Lauv,19876826
95,Romantic - NOTD Remix,Stanaj; NOTD,11602235
96,Moves,Big Sean,20245261
97,Skin,Rag'n'Bone Man,19613440
98,Oceans Away,A R I Z O N A,14855687
99,Make Me (Cry),Noah Cyrus; Labrinth,10215742
100,Love Me Now,John Legend,15714256
101,Broccoli (feat. Lil Yachty),DRAM; Lil Yachty,20524501
102,By Your Side,Jonas Blue; RAYE,18203241
103,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth; Selena Gomez,20871837
104,Cake - Challenge Version,Flo Rida; 99 Percent,19276660
105,Me Rehúso,Danny Ocean,31970108
106,Sooner Or Later,Aaron Carter,19789244
107,I Took A Pill In Ibiza - Seeb Remix,Mike Posner; Seeb,21246565
108,Be the One,Dua Lipa,19387016
109,goosebumps,Travis Scott,20490630
110,Stressed Out,Twenty One Pilots,19563599
111,Ride,Twenty One Pilots,18741525
112,Versace on the Floor,Bruno Mars,19464362
113,Some Kind Of Drug (feat. Marc E. Bassy),G-Eazy; Marc E. Bassy,1838940
114,Down,Marian Hill,19799504
115,Perfect Strangers,Jonas Blue; JP Cooper,18829628
116,No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper; Lil Wayne; 2 Chainz,16710314
117,No Lie,Sean Paul; Dua Lipa,18543838
118,The Greatest (feat. Kendrick Lamar),Sia; Kendrick Lamar,12985285
119,Faded,Alan Walker,18448733
120,Cheap Thrills,Sia,19326706
121,Million Reasons,Lady Gaga,15127678
122,Love Yourself,Justin Bieber,18382647
123,Shooting Stars,Bag Raiders,11853629
124,Big For Your Boots,Stormzy,5554616
125,X (feat. Future),21 Savage; Metro Boomin; Future,16292152
126,This Is What You Came For,Calvin Harris; Rihanna,18292506
127,No Heart,21 Savage; Metro Boomin,10937451
128,La Bicicleta,Carlos Vives; Shakira,16322867
129,Work from Home (feat. Ty Dolla $ign),Fifth Harmony; Ty Dolla $ign,17987224
130,Dile Que Tu Me Quieres,Ozuna,16239927
131,Gyal You a Party Animal - Remix,Charly Black; Daddy Yankee,17084351
132,Lot to Learn,Luke Christopher,13014737
133,Panda,Desiigner,17039240
134,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo; Nicki Minaj; Ty Dolla $ign,34043747
135,Sorry,Justin Bieber,17526941
136,Too Good,Drake; Rihanna,17215627
137,Location,Khalid,32508397
138,Traicionera,Sebastian Yatra,17150006
139,Deja Vu,J. Cole,5118284
140,Sexual,NEIKED; Dyo,9310796
141,Reminder,The Weeknd,9343982
142,i hate u i love u (feat. olivia o'brien),gnash; Olivia O'Brien,15653343
143,Helium,Sia,4278703
144,Tuesday,Burak Yeter; Danelle Sandoval,23006385
145,Both (feat. Drake),Gucci Mane; Drake,14829741
146,Sucker for Pain (with Wiz Khalifa Imagine Dragons Logic & Ty Dolla $ign feat. X Ambassadors),Lil Wayne; Wiz Khalifa; Imagine Dragons; X Ambassadors; Logic; Ty Dolla $ign,16473811
147,Te Quiero Pa´Mi,Don Omar; Zion & Lennox,17313409
148,Capsize,FRENSHIP; Emily Warren,8458021
149,City Of Stars - From "La La Land" Soundtrack,Ryan Gosling; Emma Stone,1027275
150,No Favors,Big Sean; Eminem,3852607
151,Fresh Eyes,Andy Grammer,8969197
152,7 Years,Lukas Graham,15263114
153,Heavy (feat. Kiiara),Linkin Park; Kiiara,1434621
154,Work,Rihanna; Drake,11717477
155,Andas En Mi Cabeza,Chino & Nacho; Daddy Yankee,10182356
156,Everyday,Ariana Grande; Future,18744781
157,Controlla,Drake,16177463
158,This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs; Cookin' On 3 Burners,15523840
159,Needed Me,Rihanna,8589267
160,I Love You,Axwell /\ Ingrosso; Kid Ink,14694310
161,Sneakin’,Drake; 21 Savage,11692208
162,Send My Love (To Your New Lover),Adele,6902612
163,Let It Go,James Bay,5138894
164,Lose Yourself - From "8 Mile" Soundtrack,Eminem,8379104
165,Thumbs,Sabrina Carpenter,15206673
166,Cake By The Ocean,DNCE,15080584
167,Hello,Adele,6847663
168,Shout Out to My Ex,Little Mix,2329683
169,Into You,Ariana Grande,9471208
170,Low Life (feat. The Weeknd),Future; The Weeknd,9142338
171,Lean On (feat. MØ & DJ Snake),Major Lazer; MØ; DJ Snake,13863207
172,This Town,Niall Horan,919970
173,Chill Bill (feat. J. Davi$ & Spooks),Rob $tone; J. Davi$; J Spooks,8896884
174,pick up the phone,Young Thug; Travis Scott,8395559
175,Lights Down Low,MAX,11509404
176,White Iverson,Post Malone,12218178
177,Shaky Shaky,Daddy Yankee,5111081
178,Shape of You (feat. Nyla & Kranium) - Major Lazer Remix,Ed Sheeran; Nyla; Kranium; Major Lazer,909544
179,Shape of You - Stormzy Remix,Ed Sheeran; Stormzy,4453175
180,PILLOWTALK,ZAYN,8398537
181,Chillax (feat. Ky-Mani Marley),Farruko; Ky-Mani Marley,2759469
182,Slippery (feat. Gucci Mane),Migos; Gucci Mane,3174881
183,I Miss You (feat. Bahari),Grey; Bahari,446888
184,The Mack,Nevada; Mark Morrison; Fetty Wap,2317216
185,Some Way,NAV; The Weeknd,2214497
186,Let Her Go,Passenger,2170917
187,No Role Modelz,J. Cole,883852
188,Till I Collapse,Eminem; Nate Dogg,879381
189,DUELE EL CORAZON (feat. Wisin),Enrique Iglesias; Wisin,3617025
190,Light It Up (feat. Nyla & Fuse ODG) [Remix],Major Lazer; Nyla; Fuse ODG,8800875
191,Magic,Thomas Gold; Jillian Edwards,894217
192,All of Me,John Legend,871256
193,Way down We Go,KALEO,7960139
194,Another Day Of Sun,La La Land Cast,431559
195,Hymn for the Weekend - Seeb Remix,Coldplay; Seeb,1359349
196,Sé Que Te Duele,Alejandro Fernández; Morat,430682
197,Stitches,Shawn Mendes,6808911
198,Stay With Me,Sam Smith,4437628
199,Bom Bidi Bom - From "Fifty Shades Darker (Original Motion Picture Soundtrack)",Nick Jonas; Nicki Minaj,428767
200,Losin Control,Russ,872775
201,Look At Me!,XXXTENTACION,21405919
202,Green Light,Lorde,56067292
203,Rolex,Ayo & Teo,19258797
204,Final Song,MØ,441431
205,Lush Life,Zara Larsson,14911284
206,Fast Car,Jonas Blue; Dakota,3184450
207,Galway Girl,Ed Sheeran,113420835
208,Dive,Ed Sheeran,61394082
209,Perfect,Ed Sheeran,72375686
210,Eraser,Ed Sheeran,40122160
211,What Do I Know?,Ed Sheeran,53565405
212,New Man,Ed Sheeran,56897553
213,Happier,Ed Sheeran,68617738
214,Hearts Don't Break Around Here,Ed Sheeran,40390502
215,Supermarket Flowers,Ed Sheeran,45110864
216,Barcelona,Ed Sheeran,45216307
217,Bibia Be Ye Ye,Ed Sheeran,34890972
218,Nancy Mulligan,Ed Sheeran,40718091
219,Save Myself,Ed Sheeran,32726544
220,Hypnotised,Coldplay,2031484
221,Talk About It,Mike Perry; Hot Shade,516025
222,Don't,Ed Sheeran,1987368
223,Feel Good (feat. Daya),Gryffin; ILLENIUM; Daya,503393
224,I See Fire - From "The Hobbit - The Desolation Of Smaug",Ed Sheeran,2409071
225,Tenerife Sea,Ed Sheeran,2403608
226,Shape of You - Acoustic,Ed Sheeran,1841017
227,Sigo Extrañándote,J Balvin,19095537
228,The A Team,Ed Sheeran,436409
229,Alguien Robo,Sebastian Yatra; Nacho; Wisin,13212927
230,Lumbra,Cali Y El Dandee; Shaggy,2328757
231,No Frauds,Nicki Minaj; Drake; Lil Wayne,16439003
232,Liability,Lorde,7844994
233,Waterfall,Stargate; P!nk; Sia,4795465
234,Breathe,Astrid S,2541104
235,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello),Pitbull; J Balvin; Camila Cabello,13770260
236,Chanel,Frank Ocean,10777127
237,As I Lay Me Down,Wiktoria,461561
238,Borro Cassette,Maluma,447832
239,I Can´t Go On,Robin Bengtsson,495241
240,Beauty and the Beast,Ariana Grande; John Legend,12436855
241,Hold On - D&B Version,Nano,411014
242,Ciao Adios,Anne-Marie,5700461
243,All Night (feat. Knox Fortune),Chance the Rapper; Knox Fortune,11061901
244,Symphony (feat. Zara Larsson),Clean Bandit; Zara Larsson,29709899
245,At My Best (feat. Hailee Steinfeld),Machine Gun Kelly; Hailee Steinfeld,6572357
246,Good Life (with G-Eazy & Kehlani),G-Eazy; Kehlani,2540740
247,TG4M,Zara Larsson,1702374
248,Battle Symphony,Linkin Park,607412
249,Only You,Zara Larsson,1022187
250,So Good (feat. Ty Dolla $ign),Zara Larsson; Ty Dolla $ign,1003787
251,Never Forget You,Zara Larsson; MNEK,1022847
252,Ain't My Fault,Zara Larsson,1019676
253,Take Me To Church,Hozier,505156
254,What They Say,Zara Larsson,474843
255,Passionfruit,Drake,62298229
256,Free Smoke,Drake,29649285
257,Portland,Drake; Quavo; Travis Scott,37137584
258,No Long Talk,Drake; Giggs,24478661
259,Blem,Drake,32275587
260,Get It Together,Drake; Black Coffee; Jorja Smith,26574252
261,Gyalchester,Drake,28821133
262,Jorja Interlude,Drake,21248416
263,Sacrifices,Drake; 2 Chainz; Young Thug,22187797
264,Madiba Riddim,Drake,23281102
265,KMT,Drake; Giggs,21981459
266,4422,Drake; Sampha,21492993
267,Teenage Fever,Drake,23590908
268,Glow,Drake; Kanye West,16220952
269,Skepta Interlude,Drake,17188603
270,Nothings Into Somethings,Drake,15746258
271,Lose You,Drake,15556811
272,Can't Have Everything,Drake,16092728
273,Since Way Back,Drake; PARTYNEXTDOOR,13738540
274,Do Not Disturb,Drake,16864923
275,Ice Melts,Drake; Young Thug,15540409
276,Johnny B. Goode,Chuck Berry,482336
277,Hotline Bling,Drake,1435638
278,Jumpman,Drake; Future,2469711
279,Habiba,Boef,2506656
280,The Heart Part 4,Kendrick Lamar,11652688
281,Still Got Time (feat. PARTYNEXTDOOR),ZAYN; PARTYNEXTDOOR,11010703
282,Light My Body Up (feat. Nicki Minaj & Lil Wayne),David Guetta,5416958
283,Andromeda (feat. DRAM),Gorillaz; DRAM,3789917
284,Ascension (feat. Vince Staples),Gorillaz; Vince Staples,2420036
285,Saturnz Barz (feat. Popcaan),Gorillaz; Popcaan,4485080
286,We Got the Power (feat. Jehnny Beth),Gorillaz; Jehnny Beth,551392
287,Mo Bounce,Iggy Azalea,500370
288,XO Tour Llif3,Lil Uzi Vert,6515888
289,Deja vu,Prince Royce; Shakira,2500181
290,The One,The Chainsmokers,3283488
291,Mr. Brightside,The Killers,977278
292,HUMBLE.,Kendrick Lamar,2835013
293,Heatstroke (feat. Young Thug Pharrell Williams & Ariana Grande),Calvin Harris; Young Thug; Pharrell Williams; Ariana Grande; Funk Wav,1326626
294,No Promises (feat. Demi Lovato),Cheat Codes; Demi Lovato,947636
295,Everybody,Logic,826361
296,In Cold Blood,alt-J,535620
297,Come Closer (feat. Drake),Wizkid; Drake,529125
