ID,Track,Singer(s),Stream
178,Como Antes (feat. Wisin),Yandel; Wisin,7444445
179,Hey DJ,CNCO; Yandel,7676643
180,GUMMO,6ix9ine,8901600
181,Save That Shit,Lil Peep,3307605
182,Lose Yourself - From "8 Mile" Soundtrack,Eminem,11039262
183,Scared to Be Lonely,Martin Garrix; Dua Lipa,14666958
184,Look At Me!,XXXTENTACION,11442024
185,GPS (feat. French Montana),Maluma; French Montana,1643521
186,Wonderful Christmastime - Edited Version / Remastered 2011,Paul McCartney,23951120
187,Everybody Dies In Their Nightmares,XXXTENTACION,6854102
188,I Feel It Coming,The Weeknd; Daft Punk,15638314
189,Passionfruit,Drake,16327822
190,Merry Christmas Everyone,Shakin' Stevens,16341511
191,Castle on the Hill,Ed Sheeran,16586798
192,There for You,Martin Garrix; Troye Sivan,8760443
193,Lemon,N.E.R.D; Rihanna; Pharrell Williams,555737
194,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit; Sean Paul; Anne-Marie,13836293
195,Rake It Up (feat. Nicki Minaj),Yo Gotti; Nicki Minaj,1611878
196,New Freezer (feat. Kendrick Lamar),Rich The Kid; Kendrick Lamar,2286757
197,All Night,Steve Aoki; Lauren Jauregui,548039
198,113,Booba; Damso,546878
199,The Christmas Song (Merry Christmas To You),Nat King Cole,21138224
200,Holly Jolly Christmas,Michael Bublé,19211539
201,Have Yourself A Merry Little Christmas,Sam Smith,21434890
202,A Holly Jolly Christmas,Burl Ives,19565198
203,Blue Christmas,Elvis Presley,18660031
204,Carol of the Bells,Mykola Dmytrovych Leontovych; John Williams,10723472
205,Pills & Automobiles (feat. Yo Gotti A Boogie Wit Da Hoodie & Kodak Black),Chris Brown; Yo Gotti; A Boogie Wit da Hoodie; Kodak Black,1575257
206,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),Perry Como; The Fontane Sisters; Mitchell Ayres & His Orchestra,9879961
207,Hallelujah,Pentatonix,12952665
208,Christmas Lights,Coldplay,15917374
209,Chambea,Bad Bunny,15764158
210,White Christmas (with Shania Twain),Michael Bublé; Shania Twain,9296998
211,Underneath the Tree,Kelly Clarkson,8613261
212,Santa Baby (with Henri René & His Orchestra),Eartha Kitt; Henri René and His Orchestra,11516939
213,Santa's Coming for Us,Sia,14344214
214,Tell Me You Love Me,Demi Lovato,18603610
215,Christmas Time Is Here,Vince Guaraldi Trio,7657040
216,Getaway Car,Taylor Swift,512884
217,Sign of the Times,Harry Styles,6476452
218,Paris,The Chainsmokers,9560472
219,Bad and Boujee (feat. Lil Uzi Vert),Migos; Lil Uzi Vert,6968900
220,Slide (feat. Frank Ocean & Migos),Calvin Harris; Frank Ocean; Migos; Funk Wav,4031943
221,iSpy (feat. Lil Yachty),KYLE; Lil Yachty,3122569
222,Never Be the Same - Radio Edit,Camila Cabello,3878759
223,24K Magic,Bruno Mars,3366583
224,Malibu,Miley Cyrus,539179
225,Go Legend (& Metro Boomin),Big Sean; Metro Boomin; Travis Scott,9320376
226,Untouchable,Eminem,8297042
227,Real Friends,Camila Cabello,15819248
228,Pull Up N Wreck (& Metro Boomin),Big Sean; Metro Boomin; 21 Savage,3718845
229,Dreamer,Axwell /\ Ingrosso,4471247
230,Danger (with Migos & Marshmello),Migos; Marshmello,716349
231,Sober,G-Eazy; Charlie Puth,12425049
232,Out of My Head (feat. Tove Lo and ALMA),Charli XCX; Tove Lo; ALMA,651261
233,Big Bidness (& Metro Boomin),Big Sean; Metro Boomin; 2 Chainz,618978
234,Dark Knight Dummo (Feat. Travis Scott),Trippie Redd; Travis Scott,610718
235,So Good (& Metro Boomin),Big Sean; Metro Boomin; Kash Doll,2266629
236,My Only Wish (This Year),Britney Spears,8636478
237,Winter Wonderland - Remastered,Bing Crosby,7691228
238,Step Into Christmas,Elton John,9328832
239,Jingle Bell Rock - Daryl's Version,Daryl Hall & John Oates,5096883
240,I'll Be Home,Meghan Trainor,5299092
241,Jingle Bells (feat. The Puppini Sisters),Michael Bublé; The Puppini Sisters,4772158
242,Santa Baby,Kylie Minogue,6420338
243,Run Rudolph Run,Chuck Berry,5217578
244,Santa Claus Is Coming to Town,Michael Bublé,3799689
245,Olha A Explosão,MC Kevinho,3224982
246,Never Be the Same,Camila Cabello,24519576
247,How Long - Remix,Charlie Puth; French Montana,3491474
248,River (feat. Ed Sheeran),Eminem; Ed Sheeran,61733026
249,Believe,Eminem,12842014
250,Remind Me,Eminem,7777963
251,Like Home (feat. Alicia Keys),Eminem; Alicia Keys,8611333
252,Chloraseptic (feat. Phresher),Eminem; PHresher,5658006
253,Bad Husband (feat. X Ambassadors),Eminem; X Ambassadors,7030061
254,Tragic Endings (feat. Skylar Grey),Eminem; Skylar Grey,6300947
255,Nowhere Fast (feat. Kehlani),Eminem; Kehlani,5879158
256,Revival (Interlude),Eminem,4091611
257,Framed,Eminem,4089415
258,Offended,Eminem,3941487
259,Heat,Eminem,3814797
260,In Your Head,Eminem,3960598
261,Need Me (feat. Pink),Eminem; P!nk,3881237
262,Castle,Eminem,3878349
263,Arose,Eminem,3576811
264,Don't Don't Do It!,N.E.R.D; Kendrick Lamar; Pharrell Williams,694960
265,Perfect Symphony (Ed Sheeran & Andrea Bocelli),Ed Sheeran; Andrea Bocelli,2462873
266,Love Is Gone,G-Eazy; Drew Love,623948
267,Bum Bum Tam Tam,MC Fioti; Future; J Balvin; Stefflon Don; Juan Magán,13140689
268,The Beautiful & Damned,G-Eazy; Zoe Nash,599531
269,Vai malandra (feat. Tropkillaz & DJ Yuri Martins),Anitta; ZAAC; Maejor; Tropkillaz; DJ Yuri Martins,23075602
270,Bella,Wolfine,5980220
271,Modern Slavery,Huncho Jack; Travis Scott; Quavo,6036797
272,Eye 2 Eye,Huncho Jack; Travis Scott; Quavo; Takeoff,4528943
273,Black & Chinese,Huncho Jack; Travis Scott; Quavo,5173682
274,Motorcycle Patches,Huncho Jack; Travis Scott; Quavo,2364967
275,Dubai Shit,Huncho Jack; Travis Scott; Quavo; Offset,6406238
276,Huncho Jack,Huncho Jack; Travis Scott; Quavo,2267801
277,Saint,Huncho Jack; Travis Scott; Quavo,6754769
278,Saint Laurent Mask,Huncho Jack; Travis Scott; Quavo,1918795
279,Go,Huncho Jack; Travis Scott; Quavo,1823762
280,Moon Rock,Huncho Jack; Travis Scott; Quavo,1717193
281,How U Feel,Huncho Jack; Travis Scott; Quavo,1631663
282,Where U From,Huncho Jack; Travis Scott; Quavo,971896
283,Best Man,Huncho Jack; Travis Scott; Quavo,793833
284,Bartier Cardi (feat. 21 Savage),Cardi B; 21 Savage,13414851
285,Little Saint Nick - 1991 Remix,The Beach Boys,4254524
286,Sleigh Ride,The Ronettes,6827022
287,Santa Claus Is Coming To Town,The Jackson 5,3969975
288,Cold December Night,Michael Bublé,3690436
289,Thank God It's Christmas - Non-Album Single,Queen,3273923
290,Santa Claus Is Comin' to Town - Live at C.W. Post College Greenvale NY - December 1975,Bruce Springsteen,3139037
291,Merry Christmas Happy Holidays,*NSYNC,2985809
292,Baby It's Cold Outside (with Michael Bublé),Idina Menzel; Michael Bublé,3012565
293,Snowman,Sia,2229508
294,Mary's Boy Child / Oh My Lord,Boney M.,3074533
295,Have Yourself A Merry Little Christmas,Judy Garland,654093
296,One More Sleep,Leona Lewis,2695352
297,You Make It Feel Like Christmas (feat. Blake Shelton),Gwen Stefani; Blake Shelton,2718629
298,Wonderful Dream (Holidays Are Coming) - Radio Version,Melanie Thornton,1102277
299,Christmas (Baby Please Come Home),Michael Bublé,3071801
300,Please Come Home For Christmas,Aaron Neville,1683112
301,Christmas Time,Bryan Adams,1022545
302,Merry Xmas Everybody,Slade,1932636
303,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,1747164
304,Christmas (Baby Please Come Home),Darlene Love,974171
305,8 Days of Christmas,Destiny's Child,1878422
306,Here Comes Santa Claus (Right Down Santa Claus Lane) - 1947 Version,Gene Autry,2034086
307,Have Yourself a Merry Little Christmas,Michael Bublé,1851691
308,I Wish It Could Be Christmas Everyday,Wizzard,1895946
309,Joy To The World,Nat King Cole,2050807
310,River - Recorded At RAK Studios London,Sam Smith,1656111
311,Winter Wonderland,Tony Bennett,1673026
312,The First Noel - Remastered 1999,Frank Sinatra,2043911
313,Silver Bells,Dean Martin,2067131
314,Mistletoe And Holly - Remastered 1999,Frank Sinatra,1986079
315,Stop The Cavalry,Jona Lewie,1795359
316,2000 Miles - 2007 Remaster,Pretenders,1831829
317,Do You Hear What I Hear? - Remastered 2006,Bing Crosby,1951791
318,What Christmas Means To Me,Stevie Wonder,1715568
319,Rudolph The Red-Nosed Reindeer,Burl Ives,2052164
320,Jingle Bells - Remastered 1999,Frank Sinatra,1568291
321,Rockin' Around the Christmas Tree - Rerecorded Version,Brenda Lee,801404
322,Santa Claus Is Comin' to Town,Frank Sinatra,799542
323,Christmas Eve - Recorded at Spotify Studios NYC,Kelly Clarkson,780579
324,White Christmas - Spotify Singles - Holiday Recorded at Air Studios London,George Ezra,775162
325,Baby It's Cold Outside,Dean Martin,1710406
326,Merry Christmas Darling - Remix,Carpenters,1688590
327,Mistletoe and Wine,Cliff Richard,745890
328,Mele Kalikimaka - Single Version,Bing Crosby; The Andrews Sisters,1730090
329,I'll Be Home for Christmas,Michael Bublé,1326956
330,The Little Drummer Boy - Remastered 2006,Bing Crosby,1608115
331,You're A Mean One Mr. Grinch - From Dr. Seuss' 'How The Grinch Stole Christmas',Thurl Ravenscroft,936860
332,Silent Night,Carpenters,797142
333,The Man with the Bag,Kay Starr,793957
334,All I Want For Christmas (Is My Two Front Teeth),Nat King Cole Trio,779360
335,I'll Be Home For Christmas - Single Version,Bing Crosby,738342
336,Here We Come a-Caroling / We Wish You a Merry Christmas,Perry Como,727831
337,The Happiest Christmas Tree,Nat King Cole,726518
338,What Child Is This/The Holly And The Ivy - Medley / Remastered 2006,Bing Crosby,709405
339,Lonely This Christmas,Mud,690257
340,O Christmas Tree,Tony Bennett,683905
341,Medley: Caroling Caroling / The First Noel / Hark! The Herald Angels Sing / Silent Night,Perry Como,682284
342,God Rest Ye Merry Gentlemen,Bing Crosby,676979
343,Dominick the Donkey (The Italian Christmas Donkey),Lou Monte,667717
344,Hark! The Herald Angels Sing/It Came Upon A Midnight Clear - Medley / Remastered 2006,Bing Crosby,662336
345,Twelve Days Of Christmas,Bing Crosby; The Andrews Sisters,657489
346,O Tannenbaum,Nat King Cole,647250
347,O Little Town of Bethlehem,Elvis Presley,642285
348,The Christmas Waltz,Peggy Lee,631324
349,Christmas Time,The Platters,621506
350,IDGAF,Dua Lipa,3380324
351,Loco Enamorado,Abraham Mateo; Farruko; Christian Daniel,2580765
352,Stir Fry,Migos,2695259
353,Dive,Ed Sheeran,2475165
354,Quiero Repetir,Ozuna; J Balvin,2595196
355,Let Me Love You,DJ Snake; Justin Bieber,2613170
356,Body Like A Back Road,Sam Hunt,1963966
357,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth; Selena Gomez,1954103
358,Treat You Better,Shawn Mendes,1929866
359,Síguelo Bailando,Ozuna,2036126
360,Don't Let Me Down,The Chainsmokers; Daya,2928594
361,Ice Tray,Quality Control; Quavo; Lil Yachty,468478
362,La Modelo,Ozuna; Cardi B,1472749
363,Wonderwall - Remastered,Oasis,1461183
364,Agora Vai Sentar,MC's Jhowzinho & Kadinho,2152023
365,The Weekend - Funk Wav Remix,SZA; Calvin Harris; Funk Wav,960310
366,Love Yourself,Justin Bieber,470692
367,The Scientist,Coldplay,469974
368,Rewrite The Stars,Zac Efron; Zendaya,1027403
369,This Is Me,Keala Settle; The Greatest Showman Ensemble,1018178
370,Déjate Llevar,Juan Magán; Belinda; Manuel Turizo; Snova; B-Case,991008
371,The Greatest Show,Hugh Jackman; Keala Settle; Zac Efron; Zendaya; The Greatest Showman Ensemble,475248
372,Plain Jane REMIX (feat. Nicki Minaj),A$AP Ferg; Nicki Minaj,473406
373,CAN'T STOP THE FEELING! (from DreamWorks Animation's "TROLLS"),Justin Timberlake,1222717
374,Billie Jean,Michael Jackson,1378312
375,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis; Macklemore; Ryan Lewis; Ray Dalton,1301225
376,Hey Ya!,Outkast,1162162
377,Cheap Thrills,Sia,1106535
378,Ain't No Mountain High Enough,Marvin Gaye; Tammi Terrell,1063820
379,Light It Up (feat. Nyla & Fuse ODG) [Remix],Major Lazer; Nyla; Fuse ODG,1048464
380,I Want You Back,The Jackson 5,1009073
381,Pumped Up Kicks,Foster The People,986417
382,September,Earth; Wind & Fire,961322
383,Don't Stop Me Now - Remastered 2011,Queen,854617
384,Uptown Funk (feat. Bruno Mars),Mark Ronson; Bruno Mars,851623
385,Stayin Alive,Bee Gees,848713
386,You Don't Know Me (feat. RAYE),Jax Jones; RAYE,839516
387,Call on Me (Ryan Riback Remix),Starley; Ryan Riback,805552
388,Tuesday,Burak Yeter; Danelle Sandoval,805187
389,You Make My Dreams (Come True),Daryl Hall & John Oates,781618
390,Katchi - Ofenbach vs. Nick Waterhouse,Ofenbach; Nick Waterhouse,773725
391,Happy - From "Despicable Me 2",Pharrell Williams,746062
392,Solo Dance,Martin Jensen,740932
393,It Wasn't Me,Shaggy; Rik Rok,718016
394,Superstition - Single Version,Stevie Wonder,711739
395,Should I Stay or Should I Go - Remastered,The Clash,705495
396,Sweet Dreams (Are Made of This) - Remastered,Eurythmics; Annie Lennox; Dave Stewart,703283
397,Instruction (feat. Demi Lovato & Stefflon Don),Jax Jones; Demi Lovato; Stefflon Don,689134
398,Crazy In Love (feat. Jay-Z),Beyoncé; JAY-Z,681168
399,Came Here for Love,Sigala; Ella Eyre,668107
400,Hips Don't Lie (feat. Wyclef Jean),Shakira; Wyclef Jean,667936
401,Respect,Aretha Franklin,664818
402,Danza Kuduro,Don Omar; Lucenzo,655234
403,Twist And Shout - Remastered 2009,The Beatles,626247
404,Don't Stop Believin',Journey,615146
405,Beat It,Michael Jackson,610962
406,You Shook Me All Night Long,AC/DC,602320
407,I Took A Pill In Ibiza - Seeb Remix,Mike Posner; Seeb,599127
408,Africa,TOTO,584551
