ID,Track,Singer(s),Stream
312,Nothing,Bruno Major,729847
313,All For Us - from the HBO Original Series Euphoria,Labrinth; Zendaya,12384680
314,Problemón,Alvaro Diaz; Rauw Alejandro,11305326
315,212,Chefin; Mainstreet,13433354
316,Adore You,Harry Styles,3122128
317,Light Switch,Charlie Puth,24178697
318,Waiting On A Miracle,Stephanie Beatriz,9830239
319,Swim,Chase Atlantic,8984059
320,Watercolor Eyes - From “Euphoria” An HBO Original Series,Lana Del Rey,7473187
321,thought it was (feat. Machine Gun Kelly & Travis Barker),iann dior; Travis Barker; Machine Gun Kelly,1980959
322,I'd Do Anything For Love (But I Won't Do That) - Single Edit,Meat Loaf,1123499
323,Paradise By the Dashboard Light,Meat Loaf,1019703
324,Bat Out of Hell,Meat Loaf,972742
325,Hrs & Hrs,Muni Long,9937008
326,Jigsaw,Conan Gray,825859
327,One Dance,Drake; Wizkid; Kyla,7866461
328,Srivalli,Devi Sri Prasad; Sid Sriram,711919
329,we fell in love in october,girl in red,710845
330,LA CANCIÓN,J Balvin; Bad Bunny,6058525
331,A Tu Merced,Bad Bunny,6163362
332,Ginseng Strip 2002,Yung Lean,7436295
333,Cayó La Noche (feat. Cruz Cafuné Abhir Hathi Bejo EL IMA) [Remix],La Pantera; Quevedo; Juseph; Abhir Hathi; Bejo; Cruz Cafuné; EL IMA,5103291
334,LA NOCHE DE ANOCHE,Bad Bunny; ROSALÍA,3191339
335,Surface Pressure - From "Encanto"/Soundtrack Version,Jessica Darrow,9674047
336,Mujeriego,Ryan Castro,4524569
337,High,The Chainsmokers,4942874
338,Boys Don't Cry,Anitta,4121273
339,vice city,XXXTENTACION,2083756
340,Beg for You (feat. Rina Sawayama),Charli XCX; Rina Sawayama,1087923
341,Numb Little Bug,Em Beihold,806891
342,The Night We Met,Lord Huron,777907
343,Still Don't Know My Name,Labrinth,763567
